Latitude,Longitude,PTrain_RFL
33.53,77.5,43.3
24.37,82.95,53.98
25.05,84.05,64.03
25.07,83.95,63.07
16.55,73.62,123.13
29.89,78.66,16.54
24.86,78.86,32.1
29.12,75.52,12.58
25.5,75.85,21.71
23.97,93.22,109.92
23.37,93.12,117.56
29.98,78.62,14.1
24.97,85.1,71.0
22.53,88.32,142.46
26.52,85.97,74.73
26.25,76.33,21.63
28.04,75.65,12.23
25.65,94.03,119.53
33.23,74.63,7.0
20.18,85.62,143.96
28.12,74.76,10.66
25.35,75.53,20.06
18.12,73.0,96.94
21.18,71.65,46.17
25.53,86.55,81.41
26.82,70.7,-0.22
21.51,77.52,53.81
22.52,79.03,43.73
21.43,78.97,50.19
13.18,80.04,207.29
27.69,79.67,31.72
17.97,78.72,86.78
16.97,78.35,100.46
34.29,74.23,9.86
34.17,74.27,11.65
15.2,76.22,118.95
19.83,83.73,111.71
12.46,80.1,224.91
24.53,75.65,21.21
16.75,77.78,97.98
10.08,78.75,228.43
13.93,78.27,140.7
27.69,79.65,31.61
16.1,78.3,117.17
16.03,79.95,162.24
28.23,95.0,123.6
11.15,75.97,215.13
26.75,94.83,108.68
29.54,77.49,17.6
9.23,76.87,232.25
33.5,74.83,28.92
21.43,74.43,46.41
12.71,76.95,151.42
8.77,78.1,252.53
11.73,75.88,183.71
24.38,84.53,65.23
25.85,85.6,73.95
30.4,77.95,11.35
12.48,76.87,156.73
8.37,77.0,251.86
34.1,74.65,12.31
17.67,82.23,143.87
34.11,74.52,8.32
18.93,77.48,67.31
9.8,76.8,204.36
17.83,73.92,89.9
23.72,85.5,70.84
23.8,81.35,44.73
12.92,74.82,190.69
26.62,89.83,92.04
24.65,79.15,34.11
29.98,78.7,14.77
24.22,84.67,62.86
23.97,87.17,94.93
17.97,78.86,87.85
27.83,79.47,30.65
16.13,76.58,101.34
9.75,76.57,227.55
11.98,75.95,177.85
24.71,79.22,34.27
24.82,85.25,71.86
16.17,76.88,99.48
32.89,74.74,11.57
24.59,79.18,34.39
34.51,76.27,42.99
23.8,80.8,42.67
26.42,87.43,83.73
13.32,77.14,138.36
24.37,87.42,91.51
23.8,86.28,84.56
12.42,92.93,291.63
26.75,80.88,39.31
30.93,75.87,10.03
30.9,75.8,9.65
25.75,93.18,117.96
34.03,74.68,12.74
25.55,76.22,23.16
34.42,74.23,7.59
30.38,77.81,13.69
24.5,87.13,86.82
24.58,78.88,33.08
21.7,84.67,84.07
23.27,92.47,122.33
25.2,93.3,101.32
