Latitude,Longitude,PTrain_RFL
9.48,76.75,185.18
16.55,74.68,218.21
18.93,74.32,228.26
28.05,72.48,59.32
20.25,74.45,225.65
15.85,75.12,190.11
13.03,80.27,282.98
16.38,75.37,182.7
17.43,75.53,202.51
26.08,86.48,307.84
27.92,94.38,828.51
23.77,81.22,315.79
8.82,77.8,161.93
27.19,79.27,202.38
26.53,72.97,141.84
24.9,79.19,269.71
9.98,76.27,255.47
25.02,84.82,316.94
22.6,86.43,311.16
25.57,91.72,757.84
25.57,92.07,633.06
23.07,71.08,284.53
17.77,73.83,247.93
15.93,76.58,158.46
25.08,84.38,314.16
23.5,73.5,236.74
28.8,74.94,67.23
26.37,85.12,291.08
24.75,94.37,606.95
25.42,74.55,184.34
25.68,94.63,646.44
12.87,78.77,144.82
11.57,75.77,275.33
11.57,76.15,186.05
26.57,94.67,537.85
13.24,79.94,255.78
20.88,75.15,268.14
21.84,69.38,354.76
26.8,92.6,405.77
20.43,86.6,333.56
28.23,77.45,133.85
29.75,77.23,130.37
25.53,92.47,574.95
33.14,74.33,241.35
34.68,77.38,58.4
14.07,79.6,262.45
30.63,76.89,148.55
24.65,92.63,394.88
15.03,76.08,151.4
11.98,77.45,61.63
24.08,73.23,203.22
26.8,76.8,171.39
27.17,92.18,1286.29
12.57,78.7,122.06
27.5,96.25,562.89
28.38,95.8,979.31
34.51,74.26,499.48
17.87,78.2,191.77
25.32,83.85,307.02
30.19,76.99,132.8
20.76,70.67,372.3
24.2,93.6,606.91
19.68,77.57,254.27
26.38,93.48,441.83
29.2,76.77,106.09
22.8,69.72,315.15
22.65,88.09,320.53
10.92,79.75,230.65
22.03,74.7,269.32
11.72,76.43,143.88
9.83,76.75,167.97
26.7,89.28,345.47
22.1,85.88,304.84
29.92,77.17,130.97
26.12,92.33,401.01
26.28,75.38,173.68
13.73,75.33,212.33
19.33,74.35,231.9
27.7,76.85,144.16
10.77,79.85,237.28
27.17,73.67,122.37
21.1,79.05,300.29
30.55,77.3,380.69
29.62,78.38,183.57
17.0,79.25,243.9
23.25,68.85,303.24
7.98,93.53,268.41
19.08,77.33,252.22
21.33,74.25,275.68
15.47,78.48,219.72
28.0,76.08,129.55
16.43,81.7,317.91
22.95,79.18,297.21
14.45,79.98,292.65
28.57,77.12,127.22
28.58,77.2,126.44
23.0,70.22,299.68
16.92,81.67,301.69
24.47,74.9,199.19
18.67,78.1,239.94
27.23,94.12,440.3
25.07,79.45,266.69
22.33,88.2,325.18
24.66,78.81,268.06
25.32,85.03,312.29
14.18,77.37,81.95
9.55,78.7,189.4
24.65,79.01,276.13
27.02,94.17,440.66
17.53,77.28,194.86
27.0,79.1,200.88
27.2,73.73,121.91
24.09,78.41,269.78
26.2,79.45,228.94
22.75,72.57,284.6
30.36,77.98,286.83
26.61,79.78,225.59
28.96,76.88,107.56
30.25,78.12,283.05
21.45,73.72,287.79
26.42,91.43,367.77
23.83,76.23,232.3
25.31,75.62,204.13
32.99,74.5,239.14
26.97,95.05,481.07
19.72,74.15,225.92
28.82,75.5,76.31
23.3,69.72,279.24
26.63,91.73,373.78
33.59,74.24,478.67
34.12,74.68,493.67
30.48,77.13,153.89
32.94,74.38,179.12
13.17,79.22,181.36
26.35,79.14,217.61
24.77,85.43,318.02
25.32,73.53,180.25
34.01,74.55,509.02
23.77,77.77,259.78
25.42,83.43,301.64
22.17,75.58,275.56
25.28,71.23,194.95
34.22,74.69,492.75
27.24,79.43,205.61
25.38,84.2,308.15
17.74,78.15,194.58
25.07,85.03,317.11
23.85,86.03,314.99
20.35,74.82,242.53
13.9,79.9,276.75
24.6,79.25,276.45
26.83,94.3,451.7
13.51,77.0,51.53
20.38,75.33,206.86
10.23,78.55,150.68
24.07,78.16,264.53
21.62,74.8,250.94
17.85,77.87,191.99
17.65,74.2,228.4
26.97,79.21,203.73
27.23,79.76,213.39
23.52,73.07,237.24
27.97,93.85,546.05
22.02,87.28,321.12
11.28,76.25,236.36
17.25,80.43,278.01
19.37,84.47,316.33
27.52,75.53,157.86
24.02,78.8,280.15
8.93,76.53,224.69
22.03,71.72,307.6
19.1,78.35,259.22
23.78,86.72,312.99
23.63,86.82,314.74
27.45,92.63,1063.23
30.23,76.62,112.97
26.32,79.0,216.96
25.68,91.63,611.75
19.23,82.55,251.17
24.75,93.43,439.05
20.28,85.1,309.17
28.93,95.02,847.32
27.43,92.13,1331.68
21.88,87.77,327.46
17.53,78.77,198.23
22.48,69.12,334.52
15.57,80.05,309.79
25.98,79.5,237.08
18.17,76.05,173.01
20.13,73.92,235.47
14.47,76.93,110.96
24.42,82.98,318.12
24.52,73.37,185.1
27.76,79.11,185.93
22.31,69.02,340.33
12.32,79.72,244.52
12.72,79.2,187.96
12.84,79.95,253.39
30.09,73.9,10.8
26.7,92.33,391.2
26.82,91.87,386.3
22.47,78.43,303.65
34.03,75.33,428.33
10.77,76.65,191.65
8.73,77.75,153.82
9.27,78.3,210.05
23.62,86.78,312.73
15.48,73.82,373.67
24.72,80.17,297.97
29.03,79.47,216.97
20.3,86.68,336.46
11.5,79.77,254.61
19.27,76.83,235.9
28.1,95.38,490.23
30.33,76.47,110.39
25.6,85.1,307.67
22.77,81.9,311.66
27.13,72.37,110.52
20.48,84.27,283.89
28.33,75.58,109.17
11.92,79.83,263.78
21.65,69.67,356.74
11.67,92.72,345.76
9.0,76.92,187.51
22.23,76.4,264.76
18.53,73.85,255.04
18.5,73.9,248.54
19.8,85.82,333.22
25.77,87.47,320.5
23.33,86.42,312.23
19.92,77.58,271.4
25.4,72.98,186.83
8.23,77.33,183.12
26.75,79.02,203.1
34.0,74.36,475.87
25.05,84.92,317.02
20.75,75.67,262.23
26.46,79.31,185.94
34.17,74.53,508.25
30.05,74.85,40.49
13.24,80.26,282.15
10.92,79.35,193.03
24.65,92.9,404.62
13.15,80.07,265.07
22.07,80.75,299.54
17.82,74.12,222.44
25.43,91.37,724.3
12.92,79.58,220.31
19.98,84.88,311.94
22.55,88.49,327.8
19.8,78.6,297.91
30.65,79.57,602.27
26.73,91.92,378.63
22.3,76.77,277.12
16.82,74.12,229.84
22.25,84.8,312.67
23.83,73.4,208.76
11.05,75.87,284.73
12.22,78.07,76.32
32.97,74.95,332.34
10.38,76.82,140.15
8.78,76.7,214.89
18.77,84.08,318.67
19.6,76.22,232.56
21.8,86.73,318.04
22.21,88.17,326.52
24.63,73.38,181.6
22.71,88.0,319.04
25.38,86.7,316.27
24.67,79.01,274.53
24.68,79.12,272.89
28.32,76.78,124.5
26.58,90.22,347.06
9.27,76.78,191.42
24.87,78.86,264.91
24.14,78.75,277.88
24.55,79.23,277.04
25.06,78.99,260.61
24.25,78.31,265.26
27.72,79.02,183.86
22.4,88.85,333.84
27.77,79.37,192.91
23.67,85.28,311.84
33.2,74.19,302.93
22.38,85.42,303.27
14.88,79.02,236.81
17.08,82.13,314.62
15.8,79.77,288.71
26.95,79.66,215.99
12.98,79.98,257.72
12.25,75.3,291.66
10.98,76.23,237.76
8.97,76.62,224.39
23.9,92.92,537.74
27.0,79.23,203.66
25.67,94.5,960.5
25.1,93.43,498.56
26.27,92.58,395.22
26.42,79.05,214.21
24.72,75.58,207.17
24.63,85.8,316.39
23.5,68.5,299.89
27.55,73.67,107.85
25.75,93.97,622.07
25.45,86.02,312.76
12.34,76.1,146.21
25.33,84.42,310.43
22.57,87.18,316.02
28.38,74.81,88.08
19.7,84.82,318.73
15.28,79.8,297.92
13.32,80.2,277.35
13.13,80.23,279.23
11.48,79.77,254.3
21.55,86.43,316.85
22.98,75.7,219.86
10.55,76.62,189.49
19.62,75.02,230.16
27.23,95.93,545.67
9.0,76.93,184.21
25.27,72.23,199.0
9.43,76.35,238.21
24.02,78.78,279.42
24.64,79.08,272.39
23.78,84.35,315.72
13.11,79.94,254.51
24.53,79.05,275.35
15.23,77.73,137.37
22.22,70.75,298.19
14.47,78.45,200.79
26.83,92.75,409.5
24.87,87.1,319.17
21.65,74.7,263.31
22.55,86.45,310.7
33.58,75.08,504.62
33.65,75.38,479.85
25.17,85.07,316.31
16.2,77.35,175.57
21.88,83.38,315.0
21.23,81.65,305.76
23.32,77.83,263.73
24.0,76.72,237.97
22.3,70.78,295.15
21.1,81.03,299.53
18.77,79.43,287.06
23.32,85.32,317.81
23.32,75.05,212.71
16.98,73.33,380.35
26.98,84.85,275.03
16.55,79.55,270.14
24.53,81.3,309.28
28.83,76.58,104.79
29.85,77.88,166.2
23.52,91.48,359.97
23.15,87.32,313.37
19.85,84.48,295.66
22.37,87.78,320.13
17.68,78.97,214.16
20.6,85.07,296.88
18.98,75.5,202.92
20.4,76.15,214.1
21.43,76.7,269.72
27.0,79.88,221.34
9.67,78.85,204.09
28.07,94.13,611.28
26.7,79.85,225.96
33.8,74.27,535.72
21.93,75.13,263.08
21.62,75.98,247.57
20.32,77.02,242.12
30.32,80.28,458.39
19.22,83.67,293.73
15.95,75.3,183.46
21.62,83.72,313.9
24.57,87.25,318.73
27.17,84.32,264.87
22.0,88.21,330.65
26.33,86.15,300.99
26.83,79.24,207.48
17.88,78.02,198.47
9.38,76.82,174.22
24.68,84.52,318.67
23.62,87.13,313.23
26.65,90.4,351.02
20.58,84.37,293.5
12.93,79.33,196.18
23.6,71.57,266.25
34.06,74.6,498.62
18.82,84.53,327.67
14.42,75.5,189.57
28.77,74.58,63.47
26.05,87.7,321.8
22.35,73.35,247.97
28.98,75.68,74.98
25.37,75.64,202.87
13.11,80.12,271.06
27.18,82.28,245.08
14.62,75.62,174.53
29.77,73.75,9.25
30.42,77.94,340.44
18.79,72.93,380.77
25.32,90.43,351.35
30.47,79.68,560.24
12.97,78.28,60.13
26.34,78.95,216.34
21.78,85.13,311.15
29.72,77.27,130.27
25.05,74.47,188.75
27.78,79.45,195.99
22.77,88.77,331.12
26.42,92.73,399.46
21.62,87.02,323.09
27.03,95.28,568.35
16.4,74.0,257.37
30.73,76.06,103.61
27.61,79.58,202.41
24.0,76.72,238.46
25.02,72.53,196.85
21.72,78.83,298.54
30.71,76.01,101.16
29.95,77.19,131.96
28.23,75.29,105.45
21.73,69.49,356.68
28.35,73.96,66.84
10.97,79.82,239.08
24.09,78.02,261.89
25.23,87.07,319.31
23.85,78.75,283.04
21.75,88.05,332.78
11.65,78.17,99.79
21.47,83.97,315.14
20.85,88.25,347.55
16.85,74.6,219.86
17.7,74.02,239.77
24.57,80.83,304.34
25.98,76.37,193.84
22.08,79.55,296.49
27.88,79.9,214.6
23.43,76.32,232.42
25.67,76.68,207.03
25.57,91.88,735.33
31.1,77.17,674.2
13.93,75.63,182.43
14.07,74.53,351.31
25.33,77.65,239.07
24.42,81.87,313.1
27.62,75.13,141.43
24.82,92.8,401.51
24.92,92.98,410.63
18.85,79.97,294.33
17.67,75.9,196.83
23.65,87.7,316.57
29.92,73.88,12.72
34.08,74.83,497.58
26.25,82.0,264.73
31.53,76.9,372.61
26.13,86.58,307.88
21.2,72.83,331.41
23.88,87.53,316.43
22.85,88.57,327.95
23.87,73.57,211.46
20.32,83.93,280.52
30.53,76.91,148.09
24.95,94.03,540.89
26.55,85.87,293.64
27.63,77.48,149.8
22.29,88.14,324.9
27.8,78.85,181.47
25.25,87.65,324.63
27.77,95.6,494.28
25.3,84.08,308.95
22.37,92.83,422.41
21.62,72.9,319.0
33.83,74.11,512.18
25.97,75.74,186.39
18.28,76.88,195.87
27.62,91.72,1104.99
33.7,74.09,490.79
21.78,80.83,292.32
32.99,75.0,382.83
25.85,85.78,306.09
23.02,68.98,309.93
20.95,79.97,311.92
30.19,77.0,132.93
17.43,75.2,201.94
21.03,76.67,274.46
22.96,88.09,319.35
15.17,78.3,215.1
21.95,79.3,292.65
22.3,71.2,272.86
34.04,74.8,496.7
21.58,83.82,313.21
20.05,85.08,313.23
28.5,79.1,182.56
22.37,70.62,305.87
26.0,72.48,167.85
33.29,74.12,388.48
23.63,84.37,317.63
32.87,74.68,154.96
25.27,85.8,314.22
27.0,79.18,202.66
9.85,78.75,187.79
25.18,80.3,273.76
24.52,84.98,319.07
20.4,76.22,217.41
30.67,76.77,144.08
24.89,78.35,254.62
24.77,78.37,259.08
28.02,75.64,133.53
24.58,80.83,304.02
13.43,79.98,264.11
9.37,77.93,156.58
21.65,78.78,297.99
9.18,78.45,201.04
23.08,87.82,316.12
11.43,78.37,67.33
23.4,79.67,312.11
24.65,72.6,201.17
24.85,72.23,200.23
25.4,85.98,313.29
20.12,76.47,218.71
19.8,76.87,233.0
27.33,88.63,646.77
26.65,91.92,379.24
10.78,79.13,181.37
26.62,92.78,401.21
22.07,75.4,271.61
8.48,76.95,199.66
8.47,76.95,203.32
24.77,78.83,266.89
13.67,79.38,168.76
10.77,78.72,159.54
13.67,79.58,238.78
12.48,78.57,121.55
13.15,79.53,220.42
20.3,83.3,294.74
9.73,79.03,217.87
26.17,75.75,180.13
13.33,77.08,43.99
8.8,78.15,200.45
8.75,78.18,199.94
24.58,73.7,184.43
24.62,73.88,186.98
23.18,75.78,222.47
22.5,87.95,320.05
23.53,80.88,314.96
31.47,76.27,180.72
11.4,76.73,463.34
22.57,72.93,284.03
25.3,83.02,301.29
25.45,82.87,296.3
10.37,79.85,225.62
12.92,79.15,177.72
15.87,73.63,386.01
20.9,70.37,371.23
23.53,77.82,262.25
17.68,83.3,323.11
17.72,83.23,325.08
18.05,79.37,249.08
20.67,78.58,298.47
20.4,78.15,270.42
