Latitude,Longitude,PTrain_RFL
21.62,85.58,232.12
21.32,70.32,82.92
24.98,79.92,168.8
17.25,80.15,166.43
21.83,76.37,109.96
21.82,75.62,104.35
27.9,80.8,173.47
22.08,82.15,182.77
9.95,76.27,168.56
10.23,77.47,206.38
12.95,78.3,144.39
16.7,74.23,107.76
22.53,88.33,273.42
22.65,88.45,274.33
7.22,93.73,322.3
10.75,79.35,182.67
25.15,75.85,82.4
25.18,75.9,82.52
17.55,80.63,171.54
9.53,76.6,167.19
11.25,75.78,158.31
23.4,88.52,271.86
10.4,78.67,173.0
33.58,75.5,80.59
34.42,74.3,43.9
15.83,78.07,141.88
26.85,79.5,146.33
25.22,82.72,177.34
13.24,76.86,131.53
19.28,74.37,105.28
17.87,78.76,145.35
17.22,78.03,138.76
13.55,76.01,123.8
22.5,73.75,102.77
21.53,73.43,104.71
32.68,74.76,57.14
31.91,75.45,59.11
29.92,77.07,79.07
13.02,80.12,183.29
27.57,79.35,140.17
27.51,79.51,145.45
30.02,79.07,172.8
13.35,77.98,142.79
34.3,73.95,58.34
34.12,74.81,62.44
28.62,72.97,2.72
22.17,85.62,232.63
27.78,79.32,131.23
21.85,72.13,101.65
17.5,74.75,108.31
26.7,89.45,260.33
28.19,75.7,50.71
20.03,77.83,143.9
25.25,94.47,376.71
26.89,79.65,151.25
17.92,82.97,203.2
22.44,88.1,271.18
11.7,75.53,154.72
30.04,73.95,15.82
9.82,77.15,144.28
21.95,85.32,229.42
21.23,78.9,159.99
22.05,78.3,152.58
26.8,75.64,62.39
19.25,73.15,111.51
19.5,83.32,199.71
33.23,74.39,43.36
32.96,74.41,38.6
24.6,84.82,205.92
29.79,78.71,134.57
19.9,86.12,244.06
29.87,78.72,157.89
20.27,85.18,229.36
21.42,79.27,164.72
17.07,78.49,142.55
25.4,79.5,152.05
12.85,74.9,144.26
28.93,74.89,31.69
23.1,71.4,80.21
23.43,85.32,227.31
12.42,78.38,149.56
11.83,75.67,148.82
23.48,70.47,77.5
22.42,71.87,92.51
25.13,75.58,82.63
24.54,75.71,89.88
25.7,81.35,171.19
17.28,76.22,120.3
21.78,85.97,238.39
21.32,77.61,131.86
10.92,76.43,157.43
10.47,79.73,189.83
20.23,83.28,199.28
18.15,73.0,112.93
27.05,79.39,142.37
26.65,79.99,163.53
27.23,79.25,137.51
23.1,74.87,98.65
28.37,76.9,73.27
29.82,78.53,138.99
19.72,76.27,116.3
33.77,74.35,68.55
30.66,76.84,78.03
26.18,92.73,311.68
23.32,91.32,311.4
25.05,75.0,79.14
26.49,79.19,137.32
9.18,76.55,173.68
10.98,78.23,163.95
34.45,74.29,42.75
24.75,78.25,123.01
24.03,79.2,153.76
17.75,77.9,138.07
27.08,79.82,156.66
15.85,77.27,133.89
22.84,88.42,273.35
24.98,78.27,121.72
23.6,74.62,93.29
23.35,77.07,112.76
16.62,73.9,107.68
23.63,85.0,219.75
22.6,81.47,188.2
18.75,73.55,104.08
26.99,79.64,150.68
24.82,78.76,135.03
33.53,77.5,86.36
24.37,82.95,183.91
25.05,84.05,191.79
25.07,83.95,190.43
16.55,73.62,117.84
29.89,78.66,149.32
24.86,78.86,137.7
29.12,75.52,42.79
25.5,75.85,77.97
23.97,93.22,341.73
23.37,93.12,355.25
29.98,78.62,136.56
24.97,85.1,207.16
22.53,88.32,273.32
26.52,85.97,206.73
26.25,76.33,76.1
28.04,75.65,52.01
25.65,94.03,400.45
33.23,74.63,69.27
20.18,85.62,235.58
28.12,74.76,35.72
25.35,75.53,76.96
18.12,73.0,110.47
21.18,71.65,96.03
25.53,86.55,225.3
26.82,70.7,13.53
21.51,77.52,148.02
22.52,79.03,166.07
21.43,78.97,161.42
13.18,80.04,180.76
27.69,79.67,150.7
17.97,78.72,145.04
16.97,78.35,140.99
34.29,74.23,49.9
34.17,74.27,56.43
15.2,76.22,123.07
19.83,83.73,206.15
12.46,80.1,186.18
24.53,75.65,89.4
16.75,77.78,136.31
10.08,78.75,178.27
13.93,78.27,142.94
27.69,79.65,150.03
16.1,78.3,143.28
16.03,79.95,172.57
28.23,95.0,329.43
11.15,75.97,157.43
26.75,94.83,345.64
29.54,77.49,88.33
9.23,76.87,170.99
33.5,74.83,100.23
21.43,74.43,103.29
12.71,76.95,133.35
8.77,78.1,187.0
11.73,75.88,130.39
24.38,84.53,203.52
25.85,85.6,207.39
30.4,77.95,111.9
12.48,76.87,133.13
8.37,77.0,182.41
34.1,74.65,59.54
17.67,82.23,189.93
34.11,74.52,51.6
18.93,77.48,139.74
9.8,76.8,145.4
17.83,73.92,105.26
23.72,85.5,225.41
23.8,81.35,178.31
12.92,74.82,144.21
26.62,89.83,266.06
24.65,79.15,146.75
29.98,78.7,133.66
24.22,84.67,208.24
23.97,87.17,249.71
17.97,78.86,146.32
27.83,79.47,143.92
16.13,76.58,125.46
9.75,76.57,166.94
11.98,75.95,129.43
24.71,79.22,146.01
24.82,85.25,210.68
16.17,76.88,129.69
32.89,74.74,59.94
24.59,79.18,148.02
34.51,76.27,52.69
23.8,80.8,175.55
26.42,87.43,229.49
13.32,77.14,135.1
24.37,87.42,250.62
23.8,86.28,235.86
12.42,92.93,310.85
26.75,80.88,173.01
30.93,75.87,57.47
30.9,75.8,55.63
25.75,93.18,320.54
34.03,74.68,61.44
25.55,76.22,81.56
34.42,74.23,42.3
30.38,77.81,103.43
24.5,87.13,245.14
24.58,78.88,140.07
21.7,84.67,216.04
23.27,92.47,330.05
25.2,93.3,338.42
13.7,75.67,122.82
25.58,93.77,373.48
26.77,84.98,191.23
27.23,94.12,319.22
25.18,86.08,221.13
28.33,73.2,9.26
24.37,87.2,247.13
21.85,87.22,258.95
24.17,88.27,263.69
30.72,76.25,64.18
17.44,78.54,142.85
22.22,70.23,79.64
24.11,78.98,151.6
25.47,92.8,321.97
25.5,93.12,321.7
27.75,95.92,347.01
27.03,79.39,142.42
21.72,71.38,82.9
18.03,75.33,110.12
21.08,83.4,199.35
26.35,75.57,65.57
25.3,93.43,354.27
32.8,79.18,106.63
27.32,95.9,353.19
26.03,90.17,275.58
21.55,71.35,85.37
17.18,78.71,144.46
16.17,76.52,124.76
34.0,74.92,65.15
20.2,83.7,206.51
23.4,69.88,73.42
22.32,87.05,254.73
22.83,85.12,222.29
17.98,76.33,121.86
26.87,79.11,133.9
12.02,77.25,137.03
25.2,94.47,395.61
25.68,92.8,317.28
20.78,77.67,135.86
24.7,79.02,143.29
22.88,69.82,81.81
23.83,87.82,260.29
32.52,74.76,54.67
26.28,94.25,347.91
24.55,92.6,321.27
24.87,86.52,231.86
29.97,77.04,78.59
28.07,75.62,50.81
9.92,78.12,168.88
9.83,78.08,169.54
17.93,73.67,123.53
16.75,78.0,137.91
21.08,71.78,99.91
27.23,79.05,131.34
26.75,92.35,299.55
22.0,80.7,175.4
25.03,88.13,254.14
20.55,74.53,102.87
21.17,81.73,178.17
32.27,77.17,123.99
22.58,80.37,173.73
22.82,69.27,78.08
12.5,76.83,132.69
12.92,74.88,139.92
12.95,74.83,142.71
16.18,81.13,188.43
27.5,77.68,93.17
12.92,92.92,310.93
18.05,78.27,141.27
12.42,75.73,128.4
29.02,77.63,90.57
11.8,77.82,150.76
22.42,87.32,258.87
8.3,73.0,159.27
28.83,78.75,122.07
15.42,73.78,125.29
26.67,84.92,191.31
30.58,78.48,168.84
29.47,79.65,218.04
18.9,72.82,111.51
19.12,72.85,110.99
30.45,78.08,168.42
29.47,77.73,94.45
26.12,85.4,202.13
12.3,76.7,132.09
11.8,76.0,131.53
27.54,79.69,151.48
24.65,84.58,202.4
15.47,79.87,175.0
20.87,84.4,215.06
13.11,80.3,186.2
9.93,78.12,168.68
16.45,77.43,134.96
22.87,87.98,268.06
24.77,77.7,114.83
24.78,78.44,128.47
28.45,76.11,56.41
26.4,89.75,265.9
24.03,78.38,132.39
22.69,88.15,270.9
21.02,73.15,107.69
25.03,87.32,242.61
19.47,82.58,190.05
26.72,92.9,306.75
10.2,76.72,162.0
26.13,85.63,205.33
28.42,73.37,11.86
24.85,83.78,189.72
24.05,78.89,145.84
21.55,74.7,102.29
17.53,78.59,143.47
26.02,79.34,144.06
15.68,75.63,116.73
27.87,79.44,142.92
12.75,79.67,174.93
13.04,80.23,185.13
16.53,75.58,114.65
19.62,74.57,103.86
27.57,79.74,153.19
30.77,79.48,195.47
17.93,78.8,145.93
25.65,75.59,73.63
17.55,73.98,109.37
19.32,74.33,104.57
23.1,80.23,173.3
26.43,92.03,297.6
17.52,75.47,112.15
18.23,73.28,114.08
20.83,78.25,149.49
22.83,85.03,221.55
30.71,76.84,78.67
22.07,88.05,270.67
