Latitude,Longitude,PTrain_LC1
17.25,78.59,0.55
9.48,76.75,1.64
16.55,74.68,0.49
18.93,74.32,0.3
28.05,72.48,0.54
20.25,74.45,0.26
15.85,75.12,0.52
13.03,80.27,1.61
16.38,75.37,0.51
17.43,75.53,0.46
26.08,86.48,0.73
27.92,94.38,1.63
23.77,81.22,0.44
8.82,77.8,1.74
27.19,79.27,0.63
26.53,72.97,0.39
24.9,79.19,0.44
9.98,76.27,1.65
25.02,84.82,0.61
22.6,86.43,0.92
25.57,91.72,1.4
25.57,92.07,1.31
23.07,71.08,0.27
17.77,73.83,0.32
15.93,76.58,0.61
25.08,84.38,0.58
23.5,73.5,0.26
28.8,74.94,0.71
26.37,85.12,0.68
24.75,94.37,1.25
25.42,74.55,0.37
25.68,94.63,1.31
12.87,78.77,1.14
11.57,75.77,1.41
11.57,76.15,0.77
26.57,94.67,1.24
13.24,79.94,1.5
20.88,75.15,0.32
21.84,69.38,0.3
26.8,92.6,1.09
20.43,86.6,1.31
28.23,77.45,0.69
29.75,77.23,0.92
25.53,92.47,1.26
33.14,74.33,1.52
34.68,77.38,2.84
14.07,79.6,1.37
30.63,76.89,1.06
24.65,92.63,1.15
15.03,76.08,0.65
11.98,77.45,0.98
24.08,73.23,0.24
26.8,76.8,0.51
27.17,92.18,1.61
12.57,78.7,1.04
27.5,96.25,1.37
28.38,95.8,1.75
34.51,74.26,2.22
17.87,78.2,0.47
25.32,83.85,0.57
30.19,76.99,0.99
20.76,70.67,0.41
24.2,93.6,1.26
19.68,77.57,0.36
26.38,93.48,1.12
29.2,76.77,0.81
22.8,69.72,0.29
22.65,88.09,1.21
10.92,79.75,1.75
22.03,74.7,0.31
11.72,76.43,0.72
9.83,76.75,1.39
26.7,89.28,0.92
22.1,85.88,0.8
29.92,77.17,0.95
26.12,92.33,1.06
26.28,75.38,0.44
13.73,75.33,0.71
19.33,74.35,0.29
27.7,76.85,0.62
10.77,79.85,1.77
27.17,73.67,0.5
21.1,79.05,0.36
30.55,77.3,1.32
29.62,78.38,0.95
17.0,79.25,0.8
23.25,68.85,0.22
7.98,93.53,2.57
19.08,77.33,0.4
21.33,74.25,0.32
15.47,78.48,0.93
28.0,76.08,0.66
16.43,81.7,1.35
22.95,79.18,0.36
14.45,79.98,1.42
28.57,77.12,0.74
28.58,77.2,0.74
23.0,70.22,0.29
16.92,81.67,1.22
24.47,74.9,0.32
18.67,78.1,0.45
27.23,94.12,1.18
25.07,79.45,0.45
22.33,88.2,1.3
24.66,78.81,0.42
25.32,85.03,0.62
14.18,77.37,0.74
9.55,78.7,1.76
24.65,79.01,0.44
27.02,94.17,1.16
17.53,77.28,0.48
27.0,79.1,0.6
27.2,73.73,0.5
24.09,78.41,0.39
26.2,79.45,0.53
22.75,72.57,0.35
30.36,77.98,1.18
26.61,79.78,0.59
28.96,76.88,0.78
30.25,78.12,1.15
21.45,73.72,0.35
26.42,91.43,1.0
23.83,76.23,0.31
25.31,75.62,0.35
32.99,74.5,1.49
26.97,95.05,1.21
19.72,74.15,0.26
28.82,75.5,0.72
23.3,69.72,0.21
26.63,91.73,1.02
33.59,74.24,1.99
34.12,74.68,2.18
30.48,77.13,1.05
32.94,74.38,1.41
13.17,79.22,1.2
26.35,79.14,0.53
24.77,85.43,0.64
25.32,73.53,0.31
34.01,74.55,2.24
23.77,77.77,0.35
25.42,83.43,0.56
22.17,75.58,0.31
25.28,71.23,0.23
34.22,74.69,2.22
27.24,79.43,0.64
25.38,84.2,0.59
17.74,78.15,0.49
25.07,85.03,0.62
23.85,86.03,0.71
20.35,74.82,0.29
13.9,79.9,1.45
24.6,79.25,0.43
26.83,94.3,1.15
13.51,77.0,0.67
20.38,75.33,0.27
10.23,78.55,1.58
24.07,78.16,0.38
21.62,74.8,0.28
17.85,77.87,0.46
17.65,74.2,0.35
26.97,79.21,0.6
27.23,79.76,0.65
23.52,73.07,0.25
27.97,93.85,1.39
22.02,87.28,1.18
11.28,76.25,1.47
17.25,80.43,0.96
19.37,84.47,1.14
27.52,75.53,0.64
24.02,78.8,0.41
8.93,76.53,1.73
22.03,71.72,0.32
19.1,78.35,0.44
23.78,86.72,0.81
23.63,86.82,0.86
27.45,92.63,1.64
30.23,76.62,0.97
26.32,79.0,0.52
25.68,91.63,1.29
19.23,82.55,0.64
24.75,93.43,1.12
20.28,85.1,0.99
28.93,95.02,1.76
27.43,92.13,1.6
21.88,87.77,1.3
17.53,78.77,0.55
22.48,69.12,0.27
15.57,80.05,1.32
25.98,79.5,0.51
18.17,76.05,0.36
20.13,73.92,0.25
14.47,76.93,0.73
24.42,82.98,0.5
24.52,73.37,0.28
27.76,79.11,0.69
22.31,69.02,0.26
12.32,79.72,1.57
12.72,79.2,1.32
12.84,79.95,1.54
30.09,73.9,0.85
26.7,92.33,1.06
26.82,91.87,1.05
22.47,78.43,0.46
34.03,75.33,2.49
10.77,76.65,1.48
8.73,77.75,1.73
9.27,78.3,1.78
23.62,86.78,0.84
15.48,73.82,0.96
24.72,80.17,0.47
29.03,79.47,0.91
20.3,86.68,1.35
11.5,79.77,1.71
19.27,76.83,0.37
28.1,95.38,1.36
30.33,76.47,0.99
25.6,85.1,0.64
22.77,81.9,0.46
27.13,72.37,0.44
20.48,84.27,0.73
28.33,75.58,0.69
11.92,79.83,1.68
21.65,69.67,0.32
11.67,92.72,2.35
9.0,76.92,1.7
22.23,76.4,0.29
18.53,73.85,0.33
18.5,73.9,0.32
19.8,85.82,1.32
25.77,87.47,0.77
23.33,86.42,0.78
19.92,77.58,0.37
25.4,72.98,0.28
8.23,77.33,1.78
26.75,79.02,0.56
34.0,74.36,2.22
25.05,84.92,0.61
20.75,75.67,0.32
26.46,79.31,0.5
34.17,74.53,2.17
30.05,74.85,0.88
13.24,80.26,1.58
10.92,79.35,1.69
24.65,92.9,1.15
13.15,80.07,1.53
22.07,80.75,0.4
17.82,74.12,0.31
25.43,91.37,1.36
12.92,79.58,1.41
19.98,84.88,1.05
22.55,88.49,1.24
19.8,78.6,0.42
30.65,79.57,1.78
26.73,91.92,1.04
22.3,76.77,0.31
16.82,74.12,0.37
22.25,84.8,0.7
23.83,73.4,0.24
11.05,75.87,1.55
12.22,78.07,1.02
32.97,74.95,1.61
10.38,76.82,1.08
8.78,76.7,1.73
18.77,84.08,1.2
19.6,76.22,0.34
21.8,86.73,1.15
22.21,88.17,1.33
24.63,73.38,0.3
22.71,88.0,1.19
25.38,86.7,0.73
24.67,79.01,0.44
24.68,79.12,0.43
28.32,76.78,0.7
26.58,90.22,0.95
9.27,76.78,1.69
24.87,78.86,0.43
24.14,78.75,0.41
24.55,79.23,0.42
25.06,78.99,0.44
24.25,78.31,0.39
27.72,79.02,0.68
22.4,88.85,1.3
27.77,79.37,0.7
23.67,85.28,0.65
33.2,74.19,1.62
22.38,85.42,0.74
14.88,79.02,1.1
17.08,82.13,1.27
15.8,79.77,1.19
26.95,79.66,0.62
12.98,79.98,1.54
12.25,75.3,1.31
10.98,76.23,1.48
8.97,76.62,1.72
23.9,92.92,1.23
27.0,79.23,0.6
25.67,94.5,1.51
25.1,93.43,1.17
26.27,92.58,1.06
26.42,79.05,0.53
24.72,75.58,0.35
24.63,85.8,0.67
23.5,68.5,0.23
27.55,73.67,0.55
25.75,93.97,1.3
25.45,86.02,0.69
12.34,76.1,0.69
25.33,84.42,0.59
22.57,87.18,1.06
28.38,74.81,0.67
19.7,84.82,1.15
15.28,79.8,1.3
13.32,80.2,1.56
13.13,80.23,1.58
11.48,79.77,1.72
21.55,86.43,1.1
22.98,75.7,0.28
10.55,76.62,1.45
19.62,75.02,0.31
27.23,95.93,1.31
9.0,76.93,1.67
25.27,72.23,0.25
9.43,76.35,1.69
24.02,78.78,0.4
24.64,79.08,0.42
23.78,84.35,0.58
13.11,79.94,1.5
24.53,79.05,0.42
15.23,77.73,0.7
22.22,70.75,0.23
14.47,78.45,1.07
26.83,92.75,1.1
24.87,87.1,0.77
21.65,74.7,0.3
22.55,86.45,0.92
33.58,75.08,2.19
33.65,75.38,2.36
25.17,85.07,0.62
16.2,77.35,0.64
21.88,83.38,0.56
21.23,81.65,0.46
23.32,77.83,0.34
24.0,76.72,0.33
22.3,70.78,0.23
21.1,81.03,0.43
18.77,79.43,0.59
23.32,85.32,0.68
23.32,75.05,0.27
16.98,73.33,0.79
26.98,84.85,0.73
16.55,79.55,0.99
24.53,81.3,0.47
28.83,76.58,0.75
29.85,77.88,0.97
23.52,91.48,1.34
23.15,87.32,1.0
19.85,84.48,0.88
22.37,87.78,1.24
17.68,78.97,0.58
20.6,85.07,0.82
18.98,75.5,0.33
20.4,76.15,0.29
21.43,76.7,0.31
27.0,79.88,0.63
9.67,78.85,1.78
28.07,94.13,1.47
26.7,79.85,0.6
33.8,74.27,2.13
21.93,75.13,0.29
21.62,75.98,0.28
20.32,77.02,0.32
30.32,80.28,1.63
19.22,83.67,0.93
15.95,75.3,0.53
21.62,83.72,0.62
24.57,87.25,0.79
27.17,84.32,0.73
22.0,88.21,1.35
26.33,86.15,0.72
26.83,79.24,0.58
17.88,78.02,0.48
9.38,76.82,1.55
24.68,84.52,0.59
23.62,87.13,0.89
26.65,90.4,0.96
20.58,84.37,0.79
12.93,79.33,1.32
23.6,71.57,0.24
34.06,74.6,2.19
18.82,84.53,1.28
14.42,75.5,0.67
28.77,74.58,0.7
26.05,87.7,0.79
22.35,73.35,0.27
28.98,75.68,0.74
25.37,75.64,0.35
13.11,80.12,1.57
27.18,82.28,0.69
14.62,75.62,0.64
29.77,73.75,0.8
30.42,77.94,1.25
18.79,72.93,0.66
25.32,90.43,0.99
30.47,79.68,1.67
12.97,78.28,0.74
26.34,78.95,0.52
21.78,85.13,0.69
29.72,77.27,0.92
25.05,74.47,0.34
27.78,79.45,0.71
22.77,88.77,1.2
26.42,92.73,1.07
21.62,87.02,1.26
27.03,95.28,1.32
16.4,74.0,0.45
30.73,76.06,1.04
27.61,79.58,0.69
24.0,76.72,0.33
25.02,72.53,0.25
21.72,78.83,0.34
30.71,76.01,1.03
29.95,77.19,0.95
28.23,75.29,0.66
21.73,69.49,0.31
28.35,73.96,0.62
10.97,79.82,1.76
24.09,78.02,0.37
25.23,87.07,0.76
23.85,78.75,0.41
21.75,88.05,1.35
11.65,78.17,1.25
21.47,83.97,0.68
20.85,88.25,1.41
16.85,74.6,0.45
17.7,74.02,0.34
24.57,80.83,0.47
25.98,76.37,0.43
22.08,79.55,0.37
27.88,79.9,0.75
23.43,76.32,0.31
25.67,76.68,0.41
25.57,91.88,1.38
31.1,77.17,1.76
13.93,75.63,0.72
14.07,74.53,1.16
25.33,77.65,0.46
24.42,81.87,0.48
27.62,75.13,0.63
24.82,92.8,1.13
24.92,92.98,1.12
18.85,79.97,0.63
17.67,75.9,0.44
23.65,87.7,0.96
29.92,73.88,0.83
34.08,74.83,2.2
26.25,82.0,0.59
31.53,76.9,1.45
26.13,86.58,0.73
21.2,72.83,0.47
23.88,87.53,0.9
22.85,88.57,1.17
23.87,73.57,0.24
20.32,83.93,0.65
30.53,76.91,1.05
24.95,94.03,1.2
26.55,85.87,0.72
27.63,77.48,0.61
22.29,88.14,1.31
27.8,78.85,0.69
25.25,87.65,0.79
27.77,95.6,1.32
25.3,84.08,0.58
22.37,92.83,1.31
21.62,72.9,0.45
33.83,74.11,2.07
25.97,75.74,0.41
18.28,76.88,0.4
27.62,91.72,1.63
33.7,74.09,2.0
21.78,80.83,0.4
32.99,75.0,1.69
25.85,85.78,0.68
23.02,68.98,0.24
20.95,79.97,0.4
30.19,77.0,0.99
17.43,75.2,0.44
21.03,76.67,0.32
22.96,88.09,1.14
15.17,78.3,0.97
21.95,79.3,0.36
22.3,71.2,0.2
34.04,74.8,2.18
21.58,83.82,0.64
20.05,85.08,1.06
28.5,79.1,0.79
22.37,70.62,0.26
26.0,72.48,0.3
33.29,74.12,1.76
23.63,84.37,0.59
32.87,74.68,1.37
25.27,85.8,0.67
27.0,79.18,0.6
9.85,78.75,1.72
25.18,80.3,0.49
24.52,84.98,0.61
20.4,76.22,0.3
30.67,76.77,1.07
24.89,78.35,0.42
24.77,78.37,0.42
28.02,75.64,0.68
24.58,80.83,0.47
13.43,79.98,1.49
9.37,77.93,1.69
21.65,78.78,0.34
9.18,78.45,1.79
23.08,87.82,1.08
11.43,78.37,0.98
23.4,79.67,0.42
24.65,72.6,0.23
24.85,72.23,0.23
25.4,85.98,0.68
20.12,76.47,0.31
19.8,76.87,0.34
27.33,88.63,1.33
26.65,91.92,1.04
10.78,79.13,1.63
26.62,92.78,1.07
22.07,75.4,0.3
8.48,76.95,1.69
8.47,76.95,1.76
24.77,78.83,0.43
13.67,79.38,0.74
10.77,78.72,1.58
13.67,79.58,1.34
12.48,78.57,1.1
13.15,79.53,1.38
20.3,83.3,0.73
9.73,79.03,1.8
26.17,75.75,0.43
13.33,77.08,0.68
8.8,78.15,1.8
8.75,78.18,1.81
24.58,73.7,0.31
24.62,73.88,0.3
23.18,75.78,0.29
22.5,87.95,1.25
23.53,80.88,0.43
31.47,76.27,1.21
11.4,76.73,0.62
22.57,72.93,0.37
25.3,83.02,0.54
25.45,82.87,0.54
10.37,79.85,1.8
12.92,79.15,1.25
15.87,73.63,0.97
20.9,70.37,0.39
23.53,77.82,0.35
17.68,83.3,1.29
17.72,83.23,1.33
18.05,79.37,0.63
20.67,78.58,0.36
20.4,78.15,0.34
