Latitude,Longitude,PTrain_LC1
24.82,78.76,1.86
33.53,77.5,2.9
24.37,82.95,2.27
25.05,84.05,2.38
25.07,83.95,2.37
16.55,73.62,3.0
29.89,78.66,1.15
24.86,78.86,1.85
29.12,75.52,1.12
25.5,75.85,1.85
23.97,93.22,4.0
23.37,93.12,4.63
29.98,78.62,1.18
24.97,85.1,2.51
22.53,88.32,2.9
26.52,85.97,2.5
26.25,76.33,1.66
28.04,75.65,1.22
25.65,94.03,4.28
33.23,74.63,1.06
20.18,85.62,2.65
28.12,74.76,1.19
25.35,75.53,1.9
18.12,73.0,3.24
21.18,71.65,3.21
25.53,86.55,2.66
26.82,70.7,1.8
21.51,77.52,2.37
22.52,79.03,2.04
21.43,78.97,2.1
13.18,80.04,2.13
27.69,79.67,1.67
17.97,78.72,2.36
16.97,78.35,2.48
34.29,74.23,1.14
34.17,74.27,1.16
15.2,76.22,2.46
19.83,83.73,2.6
12.46,80.1,2.16
24.53,75.65,2.08
16.75,77.78,2.28
10.08,78.75,1.98
13.93,78.27,2.35
27.69,79.65,1.67
16.1,78.3,2.23
16.03,79.95,2.3
28.23,95.0,3.48
11.15,75.97,2.36
26.75,94.83,3.69
29.54,77.49,1.26
9.23,76.87,2.08
33.5,74.83,2.29
21.43,74.43,2.64
12.71,76.95,2.51
8.77,78.1,2.08
11.73,75.88,3.8
24.38,84.53,2.47
25.85,85.6,2.52
30.4,77.95,1.16
12.48,76.87,2.64
8.37,77.0,2.14
34.1,74.65,1.29
17.67,82.23,2.6
34.11,74.52,1.14
18.93,77.48,2.14
9.8,76.8,3.07
17.83,73.92,3.55
23.72,85.5,2.69
23.8,81.35,2.11
12.92,74.82,2.58
26.62,89.83,3.0
24.65,79.15,1.89
29.98,78.7,1.23
24.22,84.67,2.51
23.97,87.17,2.79
17.97,78.86,2.37
27.83,79.47,1.64
16.13,76.58,2.34
9.75,76.57,2.13
11.98,75.95,3.68
24.71,79.22,1.89
24.82,85.25,2.53
16.17,76.88,2.2
32.89,74.74,1.45
24.59,79.18,1.89
34.51,76.27,2.3
23.8,80.8,2.05
26.42,87.43,2.7
13.32,77.14,2.59
24.37,87.42,2.81
23.8,86.28,2.71
12.42,92.93,2.95
26.75,80.88,1.85
30.93,75.87,1.13
30.9,75.8,1.12
25.75,93.18,3.58
34.03,74.68,1.27
25.55,76.22,1.82
34.42,74.23,1.15
30.38,77.81,1.23
24.5,87.13,2.78
24.58,78.88,1.88
21.7,84.67,2.64
23.27,92.47,3.97
25.2,93.3,3.8
13.7,75.67,3.0
25.58,93.77,4.12
26.77,84.98,2.33
27.23,94.12,3.6
25.18,86.08,2.62
28.33,73.2,1.17
24.37,87.2,2.78
21.85,87.22,2.8
24.17,88.27,2.88
30.72,76.25,1.15
17.44,78.54,2.39
22.22,70.23,3.31
24.11,78.98,1.89
25.47,92.8,3.57
25.5,93.12,3.58
27.75,95.92,3.71
27.03,79.39,1.69
21.72,71.38,3.1
18.03,75.33,2.71
21.08,83.4,2.43
26.35,75.57,1.64
25.3,93.43,4.01
32.8,79.18,3.26
27.32,95.9,3.73
26.03,90.17,3.11
21.55,71.35,3.14
17.18,78.71,2.47
16.17,76.52,2.33
34.0,74.92,1.31
20.2,83.7,2.99
23.4,69.88,3.15
22.32,87.05,2.78
22.83,85.12,2.7
17.98,76.33,2.48
26.87,79.11,1.69
12.02,77.25,2.74
25.2,94.47,4.31
25.68,92.8,3.53
20.78,77.67,2.14
24.7,79.02,1.87
22.88,69.82,3.34
23.83,87.82,2.84
32.52,74.76,1.34
26.28,94.25,3.74
24.55,92.6,3.47
24.87,86.52,2.68
29.97,77.04,1.2
28.07,75.62,1.22
9.92,78.12,1.85
9.83,78.08,1.88
17.93,73.67,4.84
16.75,78.0,2.36
21.08,71.78,3.22
27.23,79.05,1.64
26.75,92.35,3.39
22.0,80.7,2.22
25.03,88.13,2.86
20.55,74.53,2.85
21.17,81.73,2.31
32.27,77.17,1.26
22.58,80.37,2.12
22.82,69.27,3.42
12.5,76.83,2.67
12.92,74.88,2.69
12.95,74.83,2.61
16.18,81.13,2.35
27.5,77.68,1.5
12.92,92.92,2.97
18.05,78.27,2.28
12.42,75.73,4.08
29.02,77.63,1.31
11.8,77.82,1.75
22.42,87.32,2.8
8.3,73.0,2.53
28.83,78.75,1.47
15.42,73.78,2.95
26.67,84.92,2.33
30.58,78.48,1.23
29.47,79.65,1.44
18.9,72.82,3.14
19.12,72.85,3.13
30.45,78.08,1.2
29.47,77.73,1.3
26.12,85.4,2.46
12.3,76.7,2.89
11.8,76.0,3.35
27.54,79.69,1.69
24.65,84.58,2.46
15.47,79.87,2.29
20.87,84.4,2.51
13.11,80.3,2.2
9.93,78.12,1.85
16.45,77.43,2.13
22.87,87.98,2.86
24.77,77.7,1.85
24.78,78.44,1.84
28.45,76.11,1.22
26.4,89.75,3.02
24.03,78.38,1.93
22.69,88.15,2.88
21.02,73.15,3.0
25.03,87.32,2.77
19.47,82.58,2.79
26.72,92.9,3.48
10.2,76.72,2.1
26.13,85.63,2.49
28.42,73.37,1.13
24.85,83.78,2.36
24.05,78.89,1.91
21.55,74.7,2.64
17.53,78.59,2.44
26.02,79.34,1.8
15.68,75.63,2.77
27.87,79.44,1.63
12.75,79.67,2.06
13.04,80.23,2.19
16.53,75.58,2.65
19.62,74.57,2.93
27.57,79.74,1.69
30.77,79.48,2.08
17.93,78.8,2.42
25.65,75.59,1.8
17.55,73.98,3.99
19.32,74.33,3.17
23.1,80.23,2.06
26.43,92.03,3.38
17.52,75.47,2.59
18.23,73.28,3.01
20.83,78.25,2.11
22.83,85.03,2.72
30.71,76.84,1.19
22.07,88.05,2.89
