Latitude,Longitude,PTrain_LC1
16.55,74.68,2.51
18.93,74.32,2.6
28.05,72.48,1.55
20.25,74.45,2.53
15.85,75.12,2.57
13.03,80.27,2.41
16.38,75.37,2.48
17.43,75.53,2.36
26.08,86.48,2.7
27.92,94.38,3.5
23.77,81.22,2.43
8.82,77.8,2.05
27.19,79.27,2.07
26.53,72.97,1.7
24.9,79.19,2.19
9.98,76.27,2.04
25.02,84.82,2.62
22.6,86.43,2.9
25.57,91.72,4.07
25.57,92.07,3.91
23.07,71.08,1.93
17.77,73.83,2.78
15.93,76.58,2.35
25.08,84.38,2.59
23.5,73.5,2.07
28.8,74.94,1.68
26.37,85.12,2.58
24.75,94.37,3.9
25.42,74.55,2.01
25.68,94.63,3.79
12.87,78.77,2.4
11.57,75.77,2.13
11.57,76.15,2.77
26.57,94.67,3.49
13.24,79.94,2.39
20.88,75.15,2.19
21.84,69.38,1.95
26.8,92.6,3.2
20.43,86.6,2.9
28.23,77.45,1.88
29.75,77.23,1.78
25.53,92.47,3.82
33.14,74.33,1.5
34.68,77.38,2.66
14.07,79.6,2.38
30.63,76.89,1.71
24.65,92.63,3.17
15.03,76.08,2.47
11.98,77.45,2.39
24.08,73.23,2.12
26.8,76.8,1.92
27.17,92.18,3.89
12.57,78.7,2.52
27.5,96.25,3.41
28.38,95.8,3.41
34.51,74.26,1.71
17.87,78.2,2.51
25.32,83.85,2.53
30.19,76.99,1.74
20.76,70.67,2.02
24.2,93.6,4.07
19.68,77.57,2.28
26.38,93.48,3.32
29.2,76.77,1.78
22.8,69.72,1.94
22.65,88.09,2.94
10.92,79.75,2.27
22.03,74.7,2.13
11.72,76.43,2.82
9.83,76.75,2.19
26.7,89.28,2.95
22.1,85.88,3.17
29.92,77.17,1.77
26.12,92.33,3.22
26.28,75.38,1.9
13.73,75.33,2.62
19.33,74.35,2.56
27.7,76.85,1.87
10.77,79.85,2.29
27.17,73.67,1.71
21.1,79.05,2.31
30.55,77.3,1.76
29.62,78.38,1.86
17.0,79.25,2.47
23.25,68.85,1.88
7.98,93.53,3.03
19.08,77.33,2.25
21.33,74.25,2.19
15.47,78.48,2.38
28.0,76.08,1.81
16.43,81.7,2.59
22.95,79.18,2.27
14.45,79.98,2.43
28.57,77.12,1.84
28.58,77.2,1.85
23.0,70.22,1.97
16.92,81.67,2.56
24.47,74.9,2.18
18.67,78.1,2.35
27.23,94.12,3.27
25.07,79.45,2.19
22.33,88.2,2.95
24.66,78.81,2.18
25.32,85.03,2.62
14.18,77.37,2.41
9.55,78.7,2.15
24.65,79.01,2.21
27.02,94.17,3.27
17.53,77.28,2.34
27.0,79.1,2.07
27.2,73.73,1.71
24.09,78.41,2.21
26.2,79.45,2.13
22.75,72.57,2.02
30.36,77.98,1.78
26.61,79.78,2.13
28.96,76.88,1.8
30.25,78.12,1.8
21.45,73.72,2.19
26.42,91.43,3.06
23.83,76.23,2.16
25.31,75.62,1.96
32.99,74.5,1.51
26.97,95.05,3.36
19.72,74.15,2.63
28.82,75.5,1.71
23.3,69.72,1.94
26.63,91.73,3.09
33.59,74.24,1.65
34.12,74.68,1.74
30.48,77.13,1.74
32.94,74.38,1.5
13.17,79.22,2.43
26.35,79.14,2.1
24.77,85.43,2.69
25.32,73.53,1.94
34.01,74.55,1.82
23.77,77.77,2.2
25.42,83.43,2.49
22.17,75.58,2.09
25.28,71.23,1.72
34.22,74.69,1.75
27.24,79.43,2.07
25.38,84.2,2.55
17.74,78.15,2.48
25.07,85.03,2.64
23.85,86.03,2.92
20.35,74.82,2.35
13.9,79.9,2.41
24.6,79.25,2.21
26.83,94.3,3.31
13.51,77.0,2.6
20.38,75.33,2.52
10.23,78.55,2.19
24.07,78.16,2.2
21.62,74.8,2.26
17.85,77.87,2.45
17.65,74.2,2.69
26.97,79.21,2.08
27.23,79.76,2.1
23.52,73.07,2.05
27.97,93.85,3.31
22.02,87.28,2.91
11.28,76.25,2.09
17.25,80.43,2.48
19.37,84.47,2.84
27.52,75.53,1.84
24.02,78.8,2.24
8.93,76.53,2.01
22.03,71.72,2.04
19.1,78.35,2.33
23.78,86.72,2.87
23.63,86.82,2.82
27.45,92.63,3.74
30.23,76.62,1.72
26.32,79.0,2.09
25.68,91.63,3.85
19.23,82.55,3.04
24.75,93.43,3.43
20.28,85.1,2.93
28.93,95.02,3.28
27.43,92.13,3.82
21.88,87.77,2.94
17.53,78.77,2.58
22.48,69.12,1.93
15.57,80.05,2.47
25.98,79.5,2.15
18.17,76.05,2.48
20.13,73.92,2.61
14.47,76.93,2.4
24.42,82.98,2.52
24.52,73.37,2.17
27.76,79.11,2.02
22.31,69.02,1.92
12.32,79.72,2.35
12.72,79.2,2.37
12.84,79.95,2.38
30.09,73.9,1.55
26.7,92.33,3.15
26.82,91.87,3.14
22.47,78.43,2.54
34.03,75.33,2.11
10.77,76.65,2.09
8.73,77.75,2.05
9.27,78.3,2.13
23.62,86.78,2.87
15.48,73.82,2.18
24.72,80.17,2.26
29.03,79.47,1.96
20.3,86.68,2.91
11.5,79.77,2.31
19.27,76.83,2.28
28.1,95.38,3.29
30.33,76.47,1.7
25.6,85.1,2.62
22.77,81.9,2.67
27.13,72.37,1.62
20.48,84.27,3.12
28.33,75.58,1.75
11.92,79.83,2.34
21.65,69.67,1.96
11.67,92.72,3.21
9.0,76.92,2.02
22.23,76.4,2.16
18.53,73.85,2.61
18.5,73.9,2.64
19.8,85.82,2.87
25.77,87.47,2.78
23.33,86.42,2.96
19.92,77.58,2.24
25.4,72.98,1.8
8.23,77.33,2.01
26.75,79.02,2.07
34.0,74.36,2.51
25.05,84.92,2.62
20.75,75.67,2.2
26.46,79.31,2.18
34.17,74.53,1.73
30.05,74.85,1.61
13.24,80.26,2.42
10.92,79.35,2.22
24.65,92.9,3.21
13.15,80.07,2.4
22.07,80.75,2.55
17.82,74.12,2.82
25.43,91.37,4.06
12.92,79.58,2.37
19.98,84.88,2.89
22.55,88.49,2.96
19.8,78.6,2.27
30.65,79.57,2.48
26.73,91.92,3.11
22.3,76.77,2.14
16.82,74.12,2.81
22.25,84.8,2.8
23.83,73.4,2.16
11.05,75.87,2.07
12.22,78.07,2.4
32.97,74.95,1.56
10.38,76.82,2.43
8.78,76.7,2.01
18.77,84.08,2.78
19.6,76.22,2.3
21.8,86.73,2.89
22.21,88.17,2.96
24.63,73.38,2.22
22.71,88.0,2.93
25.38,86.7,2.74
24.67,79.01,2.2
24.68,79.12,2.2
28.32,76.78,1.83
26.58,90.22,2.98
9.27,76.78,2.01
24.87,78.86,2.17
24.14,78.75,2.23
24.55,79.23,2.21
25.06,78.99,2.16
24.25,78.31,2.19
27.72,79.02,2.02
22.4,88.85,2.99
27.77,79.37,2.04
23.67,85.28,2.93
33.2,74.19,1.5
22.38,85.42,2.98
14.88,79.02,2.41
17.08,82.13,2.64
15.8,79.77,2.47
26.95,79.66,2.11
12.98,79.98,2.38
12.25,75.3,2.14
10.98,76.23,2.1
8.97,76.62,2.02
23.9,92.92,4.02
27.0,79.23,2.07
25.67,94.5,4.07
25.1,93.43,3.67
26.27,92.58,3.16
26.42,79.05,2.09
24.72,75.58,2.13
24.63,85.8,2.78
23.5,68.5,1.87
27.55,73.67,1.68
25.75,93.97,3.78
25.45,86.02,2.69
12.34,76.1,2.78
25.33,84.42,2.57
22.57,87.18,2.9
28.38,74.81,1.69
19.7,84.82,2.84
15.28,79.8,2.45
13.32,80.2,2.41
13.13,80.23,2.41
11.48,79.77,2.31
21.55,86.43,2.93
22.98,75.7,2.33
10.55,76.62,2.12
19.62,75.02,2.39
27.23,95.93,3.42
9.0,76.93,2.04
25.27,72.23,1.73
9.43,76.35,2.02
24.02,78.78,2.24
24.64,79.08,2.19
23.78,84.35,2.77
13.11,79.94,2.39
24.53,79.05,2.2
15.23,77.73,2.47
22.22,70.75,2.02
14.47,78.45,2.3
26.83,92.75,3.21
24.87,87.1,2.8
21.65,74.7,2.19
22.55,86.45,2.91
33.58,75.08,1.83
33.65,75.38,2.05
25.17,85.07,2.63
16.2,77.35,2.33
21.88,83.38,2.69
21.23,81.65,2.57
23.32,77.83,2.24
24.0,76.72,2.16
22.3,70.78,2.02
21.1,81.03,2.53
18.77,79.43,2.35
23.32,85.32,3.16
23.32,75.05,2.31
16.98,73.33,2.19
26.98,84.85,2.54
16.55,79.55,2.44
24.53,81.3,2.37
28.83,76.58,1.79
29.85,77.88,1.82
23.52,91.48,3.12
23.15,87.32,2.88
19.85,84.48,3.09
22.37,87.78,2.92
17.68,78.97,2.54
20.6,85.07,3.16
18.98,75.5,2.46
20.4,76.15,2.42
21.43,76.7,2.19
27.0,79.88,2.12
9.67,78.85,2.17
28.07,94.13,3.35
26.7,79.85,2.13
33.8,74.27,1.77
21.93,75.13,2.16
21.62,75.98,2.25
20.32,77.02,2.3
30.32,80.28,2.74
19.22,83.67,2.86
15.95,75.3,2.52
21.62,83.72,2.72
24.57,87.25,2.93
27.17,84.32,2.48
22.0,88.21,2.97
26.33,86.15,2.67
26.83,79.24,2.08
17.88,78.02,2.45
9.38,76.82,2.09
24.68,84.52,2.62
23.62,87.13,2.88
26.65,90.4,3.0
20.58,84.37,2.94
12.93,79.33,2.37
23.6,71.57,1.85
34.06,74.6,1.75
18.82,84.53,2.83
14.42,75.5,2.56
28.77,74.58,1.65
26.05,87.7,2.8
22.35,73.35,2.41
28.98,75.68,1.72
25.37,75.64,1.96
13.11,80.12,2.39
27.18,82.28,2.3
14.62,75.62,2.58
29.77,73.75,1.55
30.42,77.94,1.79
18.79,72.93,2.13
25.32,90.43,3.01
30.47,79.68,2.64
12.97,78.28,2.76
26.34,78.95,2.09
21.78,85.13,3.39
29.72,77.27,1.79
25.05,74.47,2.07
27.78,79.45,2.05
22.77,88.77,2.96
26.42,92.73,3.17
21.62,87.02,2.9
27.03,95.28,3.47
16.4,74.0,2.69
30.73,76.06,1.66
27.61,79.58,2.06
24.0,76.72,2.15
25.02,72.53,1.83
21.72,78.83,2.28
30.71,76.01,1.66
29.95,77.19,1.77
28.23,75.29,1.74
21.73,69.49,1.96
28.35,73.96,1.63
10.97,79.82,2.29
24.09,78.02,2.18
25.23,87.07,2.77
23.85,78.75,2.27
21.75,88.05,2.96
11.65,78.17,2.25
21.47,83.97,2.72
20.85,88.25,3.0
16.85,74.6,2.53
17.7,74.02,2.71
24.57,80.83,2.33
25.98,76.37,1.96
22.08,79.55,2.4
27.88,79.9,2.07
23.43,76.32,2.23
25.67,76.68,1.99
25.57,91.88,4.04
31.1,77.17,2.11
13.93,75.63,2.56
14.07,74.53,2.15
25.33,77.65,2.12
24.42,81.87,2.44
27.62,75.13,1.8
24.82,92.8,3.2
24.92,92.98,3.26
18.85,79.97,2.38
17.67,75.9,2.35
23.65,87.7,2.89
29.92,73.88,1.55
34.08,74.83,1.76
26.25,82.0,2.33
31.53,76.9,1.69
26.13,86.58,2.71
21.2,72.83,2.12
23.88,87.53,2.88
22.85,88.57,2.95
23.87,73.57,2.13
20.32,83.93,3.34
30.53,76.91,1.72
24.95,94.03,3.75
26.55,85.87,2.63
27.63,77.48,1.92
22.29,88.14,2.95
27.8,78.85,2.0
25.25,87.65,2.8
27.77,95.6,3.33
25.3,84.08,2.55
22.37,92.83,3.57
21.62,72.9,2.12
33.83,74.11,1.7
25.97,75.74,1.93
18.28,76.88,2.36
27.62,91.72,3.69
33.7,74.09,1.65
21.78,80.83,2.59
32.99,75.0,1.58
25.85,85.78,2.65
23.02,68.98,1.93
20.95,79.97,2.38
30.19,77.0,1.74
17.43,75.2,2.44
21.03,76.67,2.18
22.96,88.09,2.92
15.17,78.3,2.32
21.95,79.3,2.38
22.3,71.2,2.08
34.04,74.8,1.74
21.58,83.82,2.73
20.05,85.08,2.91
28.5,79.1,1.98
22.37,70.62,1.99
26.0,72.48,1.68
33.29,74.12,1.54
23.63,84.37,2.91
32.87,74.68,1.53
25.27,85.8,2.67
27.0,79.18,2.07
9.85,78.75,2.17
25.18,80.3,2.24
24.52,84.98,2.69
20.4,76.22,2.4
30.67,76.77,1.7
24.89,78.35,2.15
24.77,78.37,2.17
28.02,75.64,1.79
24.58,80.83,2.33
13.43,79.98,2.39
9.37,77.93,2.08
21.65,78.78,2.27
9.18,78.45,2.13
23.08,87.82,2.91
11.43,78.37,2.57
23.4,79.67,2.31
24.65,72.6,1.92
24.85,72.23,1.84
25.4,85.98,2.67
20.12,76.47,2.38
19.8,76.87,2.31
27.33,88.63,3.26
26.65,91.92,3.11
10.78,79.13,2.23
26.62,92.78,3.18
22.07,75.4,2.11
8.48,76.95,2.05
8.47,76.95,2.01
24.77,78.83,2.18
13.67,79.38,3.06
10.77,78.72,2.19
13.67,79.58,2.4
12.48,78.57,2.43
13.15,79.53,2.37
20.3,83.3,2.76
9.73,79.03,2.19
26.17,75.75,1.91
13.33,77.08,2.61
8.8,78.15,2.09
8.75,78.18,2.09
24.58,73.7,2.22
24.62,73.88,2.17
23.18,75.78,2.29
22.5,87.95,2.93
23.53,80.88,2.43
31.47,76.27,1.64
11.4,76.73,3.78
22.57,72.93,2.09
25.3,83.02,2.46
25.45,82.87,2.44
10.37,79.85,2.27
12.92,79.15,2.38
15.87,73.63,2.13
20.9,70.37,2.01
23.53,77.82,2.22
17.68,83.3,2.77
17.72,83.23,2.7
18.05,79.37,2.45
20.67,78.58,2.27
20.4,78.15,2.29
