Latitude,Longitude,PTrain_LC1
16.55,74.68,0.99
18.93,74.32,0.61
28.05,72.48,0.45
20.25,74.45,0.46
15.85,75.12,1.18
13.03,80.27,1.89
16.38,75.37,1.07
17.43,75.53,0.86
26.08,86.48,0.71
27.92,94.38,1.12
23.77,81.22,0.47
8.82,77.8,2.22
27.19,79.27,0.32
26.53,72.97,0.43
24.9,79.19,0.38
9.98,76.27,1.95
25.02,84.82,0.59
22.6,86.43,0.75
25.57,91.72,1.0
25.57,92.07,1.04
23.07,71.08,0.12
17.77,73.83,0.76
15.93,76.58,1.16
25.08,84.38,0.58
23.5,73.5,0.21
28.8,74.94,0.4
26.37,85.12,0.66
24.75,94.37,1.18
25.42,74.55,0.41
25.68,94.63,1.18
12.87,78.77,1.85
11.57,75.77,1.73
11.57,76.15,2.29
26.57,94.67,1.2
13.24,79.94,1.8
20.88,75.15,0.38
21.84,69.38,0.1
26.8,92.6,1.07
20.43,86.6,1.09
28.23,77.45,0.37
29.75,77.23,0.29
25.53,92.47,1.08
33.14,74.33,0.24
34.68,77.38,1.27
14.07,79.6,1.6
30.63,76.89,0.25
24.65,92.63,0.95
15.03,76.08,1.37
11.98,77.45,2.06
24.08,73.23,0.25
26.8,76.8,0.44
27.17,92.18,0.99
12.57,78.7,2.03
27.5,96.25,1.2
28.38,95.8,1.02
34.51,74.26,0.44
17.87,78.2,0.95
25.32,83.85,0.56
30.19,76.99,0.27
20.76,70.67,0.19
24.2,93.6,1.15
19.68,77.57,0.62
26.38,93.48,1.1
29.2,76.77,0.34
22.8,69.72,0.1
22.65,88.09,0.9
10.92,79.75,2.17
22.03,74.7,0.28
11.72,76.43,2.35
9.83,76.75,2.19
26.7,89.28,0.91
22.1,85.88,0.82
29.92,77.17,0.28
26.12,92.33,1.02
26.28,75.38,0.46
13.73,75.33,1.63
19.33,74.35,0.55
27.7,76.85,0.42
10.77,79.85,2.22
27.17,73.67,0.47
21.1,79.05,0.5
30.55,77.3,0.21
29.62,78.38,0.27
17.0,79.25,1.04
23.25,68.85,0.07
7.98,93.53,4.06
19.08,77.33,0.66
21.33,74.25,0.3
15.47,78.48,1.25
28.0,76.08,0.43
16.43,81.7,1.39
22.95,79.18,0.41
14.45,79.98,1.6
28.57,77.12,0.37
28.58,77.2,0.36
23.0,70.22,0.11
16.92,81.67,1.22
24.47,74.9,0.37
18.67,78.1,0.75
27.23,94.12,1.13
25.07,79.45,0.35
22.33,88.2,0.98
24.66,78.81,0.4
25.32,85.03,0.61
14.18,77.37,1.6
9.55,78.7,2.24
24.65,79.01,0.4
27.02,94.17,1.11
17.53,77.28,0.91
27.0,79.1,0.33
27.2,73.73,0.47
24.09,78.41,0.43
26.2,79.45,0.33
22.75,72.57,0.17
30.36,77.98,0.25
26.61,79.78,0.3
28.96,76.88,0.35
30.25,78.12,0.25
21.45,73.72,0.26
26.42,91.43,0.95
23.83,76.23,0.4
25.31,75.62,0.41
32.99,74.5,0.23
26.97,95.05,1.15
19.72,74.15,0.5
28.82,75.5,0.39
23.3,69.72,0.09
26.63,91.73,0.98
33.59,74.24,0.31
34.12,74.68,0.44
30.48,77.13,0.26
32.94,74.38,0.22
13.17,79.22,1.81
26.35,79.14,0.34
24.77,85.43,0.62
25.32,73.53,0.37
34.01,74.55,0.44
23.77,77.77,0.44
25.42,83.43,0.54
22.17,75.58,0.32
25.28,71.23,0.26
34.22,74.69,0.46
27.24,79.43,0.31
25.38,84.2,0.58
17.74,78.15,0.95
25.07,85.03,0.61
23.85,86.03,0.7
20.35,74.82,0.45
13.9,79.9,1.68
24.6,79.25,0.38
26.83,94.3,1.12
13.51,77.0,1.9
20.38,75.33,0.53
10.23,78.55,2.18
24.07,78.16,0.44
21.62,74.8,0.33
17.85,77.87,0.92
17.65,74.2,0.8
26.97,79.21,0.33
27.23,79.76,0.29
23.52,73.07,0.2
27.97,93.85,1.22
22.02,87.28,0.91
11.28,76.25,1.78
17.25,80.43,1.03
19.37,84.47,1.07
27.52,75.53,0.48
24.02,78.8,0.42
8.93,76.53,2.08
22.03,71.72,0.16
19.1,78.35,0.68
23.78,86.72,0.69
23.63,86.82,0.69
27.45,92.63,1.0
30.23,76.62,0.27
26.32,79.0,0.35
25.68,91.63,1.02
19.23,82.55,1.0
24.75,93.43,1.06
20.28,85.1,0.96
28.93,95.02,1.09
27.43,92.13,0.97
21.88,87.77,1.0
17.53,78.77,1.02
22.48,69.12,0.08
15.57,80.05,1.4
25.98,79.5,0.33
18.17,76.05,0.86
20.13,73.92,0.43
14.47,76.93,1.5
24.42,82.98,0.53
24.52,73.37,0.3
27.76,79.11,0.31
22.31,69.02,0.08
12.32,79.72,1.96
12.72,79.2,1.86
12.84,79.95,1.89
30.09,73.9,0.29
26.7,92.33,1.03
26.82,91.87,1.04
22.47,78.43,0.49
34.03,75.33,0.65
10.77,76.65,1.9
8.73,77.75,2.24
9.27,78.3,2.25
23.62,86.78,0.7
15.48,73.82,0.97
24.72,80.17,0.34
29.03,79.47,0.26
20.3,86.68,1.13
11.5,79.77,2.1
19.27,76.83,0.66
28.1,95.38,1.19
30.33,76.47,0.27
25.6,85.1,0.63
22.77,81.9,0.6
27.13,72.37,0.45
20.48,84.27,0.91
28.33,75.58,0.43
11.92,79.83,2.04
21.65,69.67,0.11
11.67,92.72,3.45
9.0,76.92,2.12
22.23,76.4,0.39
18.53,73.85,0.62
18.5,73.9,0.63
19.8,85.82,1.14
25.77,87.47,0.73
23.33,86.42,0.72
19.92,77.58,0.57
25.4,72.98,0.34
8.23,77.33,2.23
26.75,79.02,0.34
34.0,74.36,0.74
25.05,84.92,0.6
20.75,75.67,0.43
26.46,79.31,0.52
34.17,74.53,0.4
30.05,74.85,0.3
13.24,80.26,1.86
10.92,79.35,2.09
24.65,92.9,0.96
13.15,80.07,1.84
22.07,80.75,0.57
17.82,74.12,0.79
25.43,91.37,0.98
12.92,79.58,1.83
19.98,84.88,0.99
22.55,88.49,0.93
19.8,78.6,0.56
30.65,79.57,0.29
26.73,91.92,1.01
22.3,76.77,0.39
16.82,74.12,0.97
22.25,84.8,0.66
23.83,73.4,0.24
11.05,75.87,1.77
12.22,78.07,2.02
32.97,74.95,0.25
10.38,76.82,2.36
8.78,76.7,2.12
18.77,84.08,1.14
19.6,76.22,0.61
21.8,86.73,0.9
22.21,88.17,1.01
24.63,73.38,0.31
22.71,88.0,0.89
25.38,86.7,0.68
24.67,79.01,0.4
24.68,79.12,0.38
28.32,76.78,0.39
26.58,90.22,0.91
9.27,76.78,2.06
24.87,78.86,0.4
24.14,78.75,0.42
24.55,79.23,0.38
25.06,78.99,0.38
24.25,78.31,0.43
27.72,79.02,0.31
22.4,88.85,0.98
27.77,79.37,0.3
23.67,85.28,0.69
33.2,74.19,0.24
22.38,85.42,0.74
14.88,79.02,1.41
17.08,82.13,1.3
15.8,79.77,1.32
26.95,79.66,0.3
12.98,79.98,1.85
12.25,75.3,1.6
10.98,76.23,1.84
8.97,76.62,2.09
23.9,92.92,1.12
27.0,79.23,0.32
25.67,94.5,1.12
25.1,93.43,1.12
26.27,92.58,1.0
26.42,79.05,0.34
24.72,75.58,0.41
24.63,85.8,0.66
23.5,68.5,0.07
27.55,73.67,0.47
25.75,93.97,1.16
25.45,86.02,0.66
12.34,76.1,2.15
25.33,84.42,0.59
22.57,87.18,0.81
28.38,74.81,0.43
19.7,84.82,1.04
15.28,79.8,1.43
13.32,80.2,1.82
13.13,80.23,1.87
11.48,79.77,2.1
21.55,86.43,0.9
22.98,75.7,0.38
10.55,76.62,1.97
19.62,75.02,0.55
27.23,95.93,1.19
9.0,76.93,2.14
25.27,72.23,0.29
9.43,76.35,2.01
24.02,78.78,0.42
24.64,79.08,0.39
23.78,84.35,0.64
13.11,79.94,1.83
24.53,79.05,0.39
15.23,77.73,1.39
22.22,70.75,0.13
14.47,78.45,1.39
26.83,92.75,1.08
24.87,87.1,0.69
21.65,74.7,0.31
22.55,86.45,0.76
33.58,75.08,0.42
33.65,75.38,0.53
25.17,85.07,0.61
16.2,77.35,1.11
21.88,83.38,0.62
21.23,81.65,0.6
23.32,77.83,0.45
24.0,76.72,0.42
22.3,70.78,0.13
21.1,81.03,0.6
18.77,79.43,0.69
23.32,85.32,0.73
23.32,75.05,0.33
16.98,73.33,0.72
26.98,84.85,0.66
16.55,79.55,1.11
24.53,81.3,0.43
28.83,76.58,0.36
29.85,77.88,0.27
23.52,91.48,1.01
23.15,87.32,0.76
19.85,84.48,1.03
22.37,87.78,0.93
17.68,78.97,0.97
20.6,85.07,0.95
18.98,75.5,0.69
20.4,76.15,0.58
21.43,76.7,0.45
27.0,79.88,0.29
9.67,78.85,2.25
28.07,94.13,1.21
26.7,79.85,0.3
33.8,74.27,0.34
21.93,75.13,0.32
21.62,75.98,0.42
20.32,77.02,0.58
30.32,80.28,0.58
19.22,83.67,1.01
15.95,75.3,1.16
21.62,83.72,0.64
24.57,87.25,0.73
27.17,84.32,0.63
22.0,88.21,1.03
26.33,86.15,0.71
26.83,79.24,0.33
17.88,78.02,0.91
9.38,76.82,2.15
24.68,84.52,0.59
23.62,87.13,0.72
26.65,90.4,0.93
20.58,84.37,0.86
12.93,79.33,1.82
23.6,71.57,0.14
34.06,74.6,0.43
18.82,84.53,1.21
14.42,75.5,1.48
28.77,74.58,0.41
26.05,87.7,0.76
22.35,73.35,0.21
28.98,75.68,0.37
25.37,75.64,0.41
13.11,80.12,1.85
27.18,82.28,0.45
14.62,75.62,1.46
29.77,73.75,0.31
30.42,77.94,0.23
18.79,72.93,0.46
25.32,90.43,0.85
30.47,79.68,0.43
12.97,78.28,2.16
26.34,78.95,0.35
21.78,85.13,0.84
29.72,77.27,0.29
25.05,74.47,0.39
27.78,79.45,0.29
22.77,88.77,0.9
26.42,92.73,1.02
21.62,87.02,0.98
27.03,95.28,1.22
16.4,74.0,1.0
30.73,76.06,0.25
27.61,79.58,0.29
24.0,76.72,0.42
25.02,72.53,0.3
21.72,78.83,0.44
30.71,76.01,0.25
29.95,77.19,0.28
28.23,75.29,0.44
21.73,69.49,0.11
28.35,73.96,0.43
10.97,79.82,2.18
24.09,78.02,0.43
25.23,87.07,0.69
23.85,78.75,0.43
21.75,88.05,1.05
11.65,78.17,1.97
21.47,83.97,0.66
20.85,88.25,1.17
16.85,74.6,0.94
17.7,74.02,0.78
24.57,80.83,0.4
25.98,76.37,0.45
22.08,79.55,0.49
27.88,79.9,0.27
23.43,76.32,0.41
25.67,76.68,0.43
25.57,91.88,1.01
31.1,77.17,0.13
13.93,75.63,1.59
14.07,74.53,1.23
25.33,77.65,0.45
24.42,81.87,0.49
27.62,75.13,0.48
24.82,92.8,0.96
24.92,92.98,0.99
18.85,79.97,0.69
17.67,75.9,0.85
23.65,87.7,0.75
29.92,73.88,0.3
34.08,74.83,0.44
26.25,82.0,0.44
31.53,76.9,0.22
26.13,86.58,0.72
21.2,72.83,0.25
23.88,87.53,0.73
22.85,88.57,0.88
23.87,73.57,0.24
20.32,83.93,0.96
30.53,76.91,0.26
24.95,94.03,1.15
26.55,85.87,0.7
27.63,77.48,0.39
22.29,88.14,0.99
27.8,78.85,0.32
25.25,87.65,0.71
27.77,95.6,1.17
25.3,84.08,0.57
22.37,92.83,1.23
21.62,72.9,0.23
33.83,74.11,0.32
25.97,75.74,0.45
18.28,76.88,0.83
27.62,91.72,0.95
33.7,74.09,0.3
21.78,80.83,0.6
32.99,75.0,0.26
25.85,85.78,0.66
23.02,68.98,0.07
20.95,79.97,0.53
30.19,77.0,0.27
17.43,75.2,0.87
21.03,76.67,0.46
22.96,88.09,0.85
15.17,78.3,1.26
21.95,79.3,0.48
22.3,71.2,0.15
34.04,74.8,0.43
21.58,83.82,0.65
20.05,85.08,1.01
28.5,79.1,0.29
22.37,70.62,0.12
26.0,72.48,0.36
33.29,74.12,0.25
23.63,84.37,0.68
32.87,74.68,0.22
25.27,85.8,0.64
27.0,79.18,0.33
9.85,78.75,2.22
25.18,80.3,0.3
24.52,84.98,0.62
20.4,76.22,0.58
30.67,76.77,0.25
24.89,78.35,0.42
24.77,78.37,0.42
28.02,75.64,0.45
24.58,80.83,0.4
13.43,79.98,1.77
9.37,77.93,2.18
21.65,78.78,0.44
9.18,78.45,2.27
23.08,87.82,0.81
11.43,78.37,2.38
23.4,79.67,0.37
24.65,72.6,0.27
24.85,72.23,0.28
25.4,85.98,0.64
20.12,76.47,0.61
19.8,76.87,0.63
27.33,88.63,0.89
26.65,91.92,1.0
10.78,79.13,2.12
26.62,92.78,1.04
22.07,75.4,0.32
8.48,76.95,2.23
8.47,76.95,2.17
24.77,78.83,0.4
13.67,79.38,2.13
10.77,78.72,2.07
13.67,79.58,1.69
12.48,78.57,1.97
13.15,79.53,1.77
20.3,83.3,0.78
9.73,79.03,2.27
26.17,75.75,0.45
13.33,77.08,1.96
8.8,78.15,2.27
8.75,78.18,2.28
24.58,73.7,0.32
24.62,73.88,0.33
23.18,75.78,0.38
22.5,87.95,0.93
23.53,80.88,0.47
31.47,76.27,0.23
11.4,76.73,3.13
22.57,72.93,0.19
25.3,83.02,0.52
25.45,82.87,0.51
10.37,79.85,2.27
12.92,79.15,1.82
15.87,73.63,0.87
20.9,70.37,0.17
23.53,77.82,0.45
17.68,83.3,1.33
17.72,83.23,1.28
18.05,79.37,0.86
20.67,78.58,0.5
20.4,78.15,0.56
