Latitude,Longitude,PTrain_LC1
17.25,78.59,0.89
9.48,76.75,2.12
16.55,74.68,1.42
18.93,74.32,1.07
28.05,72.48,0.8
20.25,74.45,0.88
15.85,75.12,1.42
13.03,80.27,1.93
16.38,75.37,1.31
17.43,75.53,1.17
26.08,86.48,1.55
27.92,94.38,3.32
23.77,81.22,0.37
8.82,77.8,2.07
27.19,79.27,0.62
26.53,72.97,0.73
24.9,79.19,0.42
9.98,76.27,2.22
25.02,84.82,1.16
22.6,86.43,1.6
25.57,91.72,2.74
25.57,92.07,2.56
23.07,71.08,1.92
17.77,73.83,1.26
15.93,76.58,1.18
25.08,84.38,1.06
23.5,73.5,1.19
28.8,74.94,0.75
26.37,85.12,1.31
24.75,94.37,2.76
25.42,74.55,0.5
25.68,94.63,2.9
12.87,78.77,1.51
11.57,75.77,2.16
11.57,76.15,1.89
26.57,94.67,2.86
13.24,79.94,1.82
20.88,75.15,1.06
21.84,69.38,2.44
26.8,92.6,2.72
20.43,86.6,2.09
28.23,77.45,0.72
29.75,77.23,0.8
25.53,92.47,2.52
33.14,74.33,0.91
34.68,77.38,2.29
14.07,79.6,1.76
30.63,76.89,0.83
24.65,92.63,2.85
15.03,76.08,1.4
11.98,77.45,1.58
24.08,73.23,0.79
26.8,76.8,0.62
27.17,92.18,3.18
12.57,78.7,1.51
27.5,96.25,3.12
28.38,95.8,3.5
34.51,74.26,1.46
17.87,78.2,0.76
25.32,83.85,0.99
30.19,76.99,0.82
20.76,70.67,2.4
24.2,93.6,2.72
19.68,77.57,0.56
26.38,93.48,2.77
29.2,76.77,0.77
22.8,69.72,2.29
22.65,88.09,2.26
10.92,79.75,1.97
22.03,74.7,1.19
11.72,76.43,1.87
9.83,76.75,2.0
26.7,89.28,2.0
22.1,85.88,1.13
29.92,77.17,0.81
26.12,92.33,2.59
26.28,75.38,0.57
13.73,75.33,1.7
19.33,74.35,1.04
27.7,76.85,0.67
10.77,79.85,1.99
27.17,73.67,0.65
21.1,79.05,0.38
30.55,77.3,1.04
29.62,78.38,0.78
17.0,79.25,1.19
23.25,68.85,2.28
7.98,93.53,3.52
19.08,77.33,0.68
21.33,74.25,1.28
15.47,78.48,1.37
28.0,76.08,0.67
16.43,81.7,1.82
22.95,79.18,0.32
14.45,79.98,1.84
28.57,77.12,0.73
28.58,77.2,0.73
23.0,70.22,2.16
16.92,81.67,1.66
24.47,74.9,0.46
18.67,78.1,0.68
27.23,94.12,3.04
25.07,79.45,0.44
22.33,88.2,2.36
24.66,78.81,0.41
25.32,85.03,1.23
14.18,77.37,1.26
9.55,78.7,2.02
24.65,79.01,0.39
27.02,94.17,3.05
17.53,77.28,0.84
27.0,79.1,0.62
27.2,73.73,0.65
24.09,78.41,0.38
26.2,79.45,0.55
22.75,72.57,1.84
30.36,77.98,0.87
26.61,79.78,0.57
28.96,76.88,0.76
30.25,78.12,0.85
21.45,73.72,1.48
26.42,91.43,2.6
23.83,76.23,0.53
25.31,75.62,0.64
32.99,74.5,0.9
26.97,95.05,3.08
19.72,74.15,0.94
28.82,75.5,0.75
23.3,69.72,1.92
26.63,91.73,2.65
33.59,74.24,1.32
34.12,74.68,1.34
30.48,77.13,0.82
32.94,74.38,0.88
13.17,79.22,1.55
26.35,79.14,0.58
24.77,85.43,1.24
25.32,73.53,0.64
34.01,74.55,1.5
23.77,77.77,0.41
25.42,83.43,0.92
22.17,75.58,1.03
25.28,71.23,1.22
34.22,74.69,1.35
27.24,79.43,0.62
25.38,84.2,1.05
17.74,78.15,0.8
25.07,85.03,1.18
23.85,86.03,1.13
20.35,74.82,0.97
13.9,79.9,1.83
24.6,79.25,0.4
26.83,94.3,3.01
13.51,77.0,1.46
20.38,75.33,0.7
10.23,78.55,1.88
24.07,78.16,0.39
21.62,74.8,0.96
17.85,77.87,0.77
17.65,74.2,1.25
26.97,79.21,0.61
27.23,79.76,0.61
23.52,73.07,1.24
27.97,93.85,2.96
22.02,87.28,2.08
11.28,76.25,2.11
17.25,80.43,1.37
19.37,84.47,1.66
27.52,75.53,0.58
24.02,78.8,0.35
8.93,76.53,2.22
22.03,71.72,1.9
19.1,78.35,0.63
23.78,86.72,1.53
23.63,86.82,1.7
27.45,92.63,3.26
30.23,76.62,0.82
26.32,79.0,0.58
25.68,91.63,2.45
19.23,82.55,0.8
24.75,93.43,2.61
20.28,85.1,1.46
28.93,95.02,3.39
27.43,92.13,3.11
21.88,87.77,2.27
17.53,78.77,0.86
22.48,69.12,2.4
15.57,80.05,1.82
25.98,79.5,0.53
18.17,76.05,0.89
20.13,73.92,0.94
14.47,76.93,1.31
24.42,82.98,0.71
24.52,73.37,0.51
27.76,79.11,0.67
22.31,69.02,2.41
12.32,79.72,1.87
12.72,79.2,1.65
12.84,79.95,1.84
30.09,73.9,0.79
26.7,92.33,2.72
26.82,91.87,2.59
22.47,78.43,0.51
34.03,75.33,1.67
10.77,76.65,2.03
8.73,77.75,2.07
9.27,78.3,2.08
23.62,86.78,1.58
15.48,73.82,2.28
24.72,80.17,0.37
29.03,79.47,0.73
20.3,86.68,2.13
11.5,79.77,1.98
19.27,76.83,0.72
28.1,95.38,3.2
30.33,76.47,0.82
25.6,85.1,1.25
22.77,81.9,0.37
27.13,72.37,0.75
20.48,84.27,0.93
28.33,75.58,0.69
11.92,79.83,1.96
21.65,69.67,2.42
11.67,92.72,3.13
9.0,76.92,2.14
22.23,76.4,0.71
18.53,73.85,1.24
18.5,73.9,1.21
19.8,85.82,2.03
25.77,87.47,1.75
23.33,86.42,1.3
19.92,77.58,0.58
25.4,72.98,0.88
8.23,77.33,2.16
26.75,79.02,0.61
34.0,74.36,1.86
25.05,84.92,1.18
20.75,75.67,0.92
26.46,79.31,0.96
34.17,74.53,1.46
30.05,74.85,0.8
13.24,80.26,1.91
10.92,79.35,1.91
24.65,92.9,2.86
13.15,80.07,1.85
22.07,80.75,0.31
17.82,74.12,1.18
25.43,91.37,2.61
12.92,79.58,1.72
19.98,84.88,1.55
22.55,88.49,2.31
19.8,78.6,0.58
30.65,79.57,1.49
26.73,91.92,2.68
22.3,76.77,0.71
16.82,74.12,1.36
22.25,84.8,1.1
23.83,73.4,0.82
11.05,75.87,2.25
12.22,78.07,1.51
32.97,74.95,0.89
10.38,76.82,1.89
8.78,76.7,2.2
18.77,84.08,1.72
19.6,76.22,0.79
21.8,86.73,1.99
22.21,88.17,2.39
24.63,73.38,0.42
22.71,88.0,2.23
25.38,86.7,1.61
24.67,79.01,0.39
24.68,79.12,0.4
28.32,76.78,0.71
26.58,90.22,2.33
9.27,76.78,2.15
24.87,78.86,0.42
24.14,78.75,0.36
24.55,79.23,0.4
25.06,78.99,0.45
24.25,78.31,0.4
27.72,79.02,0.67
22.4,88.85,2.41
27.77,79.37,0.66
23.67,85.28,0.91
33.2,74.19,0.98
22.38,85.42,1.09
14.88,79.02,1.53
17.08,82.13,1.74
15.8,79.77,1.67
26.95,79.66,0.6
12.98,79.98,1.85
12.25,75.3,2.17
10.98,76.23,2.12
8.97,76.62,2.21
23.9,92.92,2.52
27.0,79.23,0.61
25.67,94.5,3.41
25.1,93.43,2.52
26.27,92.58,2.8
26.42,79.05,0.58
24.72,75.58,0.45
24.63,85.8,1.21
23.5,68.5,2.36
27.55,73.67,0.65
25.75,93.97,2.81
25.45,86.02,1.46
12.34,76.1,1.79
25.33,84.42,1.08
22.57,87.18,1.92
28.38,74.81,0.7
19.7,84.82,1.72
15.28,79.8,1.78
13.32,80.2,1.89
13.13,80.23,1.91
11.48,79.77,1.98
21.55,86.43,1.82
22.98,75.7,0.49
10.55,76.62,2.02
19.62,75.02,0.97
27.23,95.93,3.08
9.0,76.93,2.13
25.27,72.23,1.13
9.43,76.35,2.22
24.02,78.78,0.36
24.64,79.08,0.41
23.78,84.35,0.78
13.11,79.94,1.82
24.53,79.05,0.39
15.23,77.73,1.17
22.22,70.75,1.81
14.47,78.45,1.47
26.83,92.75,2.75
24.87,87.1,1.65
21.65,74.7,1.1
22.55,86.45,1.6
33.58,75.08,1.39
33.65,75.38,1.63
25.17,85.07,1.2
16.2,77.35,1.07
21.88,83.38,0.77
21.23,81.65,0.51
23.32,77.83,0.39
24.0,76.72,0.48
22.3,70.78,1.79
21.1,81.03,0.46
18.77,79.43,0.86
23.32,85.32,0.81
23.32,75.05,0.55
16.98,73.33,2.23
26.98,84.85,1.29
16.55,79.55,1.45
24.53,81.3,0.43
28.83,76.58,0.75
29.85,77.88,0.8
23.52,91.48,2.84
23.15,87.32,1.9
19.85,84.48,1.2
22.37,87.78,2.26
17.68,78.97,0.87
20.6,85.07,1.09
18.98,75.5,0.9
20.4,76.15,0.62
21.43,76.7,0.67
27.0,79.88,0.59
9.67,78.85,2.03
28.07,94.13,3.05
26.7,79.85,0.57
33.8,74.27,1.58
21.93,75.13,1.01
21.62,75.98,0.7
20.32,77.02,0.57
30.32,80.28,1.23
19.22,83.67,1.28
15.95,75.3,1.39
21.62,83.72,0.9
24.57,87.25,1.48
27.17,84.32,1.21
22.0,88.21,2.39
26.33,86.15,1.5
26.83,79.24,0.6
17.88,78.02,0.77
9.38,76.82,2.07
24.68,84.52,1.04
23.62,87.13,1.72
26.65,90.4,2.35
20.58,84.37,1.08
12.93,79.33,1.64
23.6,71.57,1.74
34.06,74.6,1.38
18.82,84.53,1.84
14.42,75.5,1.59
28.77,74.58,0.74
26.05,87.7,1.77
22.35,73.35,1.06
28.98,75.68,0.76
25.37,75.64,0.64
13.11,80.12,1.89
27.18,82.28,0.85
14.62,75.62,1.53
29.77,73.75,0.79
30.42,77.94,0.93
18.79,72.93,2.26
25.32,90.43,2.39
30.47,79.68,1.31
12.97,78.28,1.48
26.34,78.95,0.58
21.78,85.13,0.84
29.72,77.27,0.8
25.05,74.47,0.49
27.78,79.45,0.66
22.77,88.77,2.31
26.42,92.73,2.82
21.62,87.02,2.17
27.03,95.28,2.99
16.4,74.0,1.51
30.73,76.06,0.83
27.61,79.58,0.65
24.0,76.72,0.49
25.02,72.53,0.96
21.72,78.83,0.33
30.71,76.01,0.83
29.95,77.19,0.81
28.23,75.29,0.68
21.73,69.49,2.44
28.35,73.96,0.73
10.97,79.82,1.99
24.09,78.02,0.42
25.23,87.07,1.68
23.85,78.75,0.34
21.75,88.05,2.36
11.65,78.17,1.62
21.47,83.97,1.02
20.85,88.25,2.35
16.85,74.6,1.38
17.7,74.02,1.27
24.57,80.83,0.4
25.98,76.37,0.59
22.08,79.55,0.3
27.88,79.9,0.65
23.43,76.32,0.48
25.67,76.68,0.59
25.57,91.88,2.73
31.1,77.17,1.61
13.93,75.63,1.63
14.07,74.53,2.27
25.33,77.65,0.43
24.42,81.87,0.5
27.62,75.13,0.59
24.82,92.8,2.84
24.92,92.98,2.77
18.85,79.97,0.91
17.67,75.9,1.06
23.65,87.7,1.9
29.92,73.88,0.79
34.08,74.83,1.35
26.25,82.0,0.74
31.53,76.9,1.0
26.13,86.58,1.58
21.2,72.83,2.04
23.88,87.53,1.8
22.85,88.57,2.25
23.87,73.57,0.85
20.32,83.93,0.81
30.53,76.91,0.83
24.95,94.03,2.62
26.55,85.87,1.47
27.63,77.48,0.68
22.29,88.14,2.37
27.8,78.85,0.67
25.25,87.65,1.82
27.77,95.6,3.19
25.3,84.08,1.02
22.37,92.83,2.56
21.62,72.9,1.99
33.83,74.11,1.5
25.97,75.74,0.59
18.28,76.88,0.77
27.62,91.72,3.12
33.7,74.09,1.44
21.78,80.83,0.32
32.99,75.0,0.97
25.85,85.78,1.43
23.02,68.98,2.27
20.95,79.97,0.47
30.19,77.0,0.82
17.43,75.2,1.2
21.03,76.67,0.72
22.96,88.09,2.17
15.17,78.3,1.41
21.95,79.3,0.3
22.3,71.2,1.49
34.04,74.8,1.34
21.58,83.82,0.92
20.05,85.08,1.57
28.5,79.1,0.71
22.37,70.62,1.97
26.0,72.48,0.97
33.29,74.12,1.12
23.63,84.37,0.67
32.87,74.68,0.86
25.27,85.8,1.41
27.0,79.18,0.61
9.85,78.75,1.99
25.18,80.3,0.44
24.52,84.98,1.09
20.4,76.22,0.62
30.67,76.77,0.83
24.89,78.35,0.44
24.77,78.37,0.41
28.02,75.64,0.65
24.58,80.83,0.4
13.43,79.98,1.83
9.37,77.93,2.02
21.65,78.78,0.33
9.18,78.45,2.07
23.08,87.82,2.08
11.43,78.37,1.63
23.4,79.67,0.31
24.65,72.6,0.92
24.85,72.23,0.99
25.4,85.98,1.48
20.12,76.47,0.62
19.8,76.87,0.64
27.33,88.63,2.1
26.65,91.92,2.67
10.78,79.13,1.88
26.62,92.78,2.82
22.07,75.4,1.03
8.48,76.95,2.16
8.47,76.95,2.19
24.77,78.83,0.41
13.67,79.38,1.48
10.77,78.72,1.86
13.67,79.58,1.7
12.48,78.57,1.52
13.15,79.53,1.7
20.3,83.3,1.01
9.73,79.03,2.04
26.17,75.75,0.6
13.33,77.08,1.48
8.8,78.15,2.11
8.75,78.18,2.11
24.58,73.7,0.43
24.62,73.88,0.48
23.18,75.78,0.5
22.5,87.95,2.29
23.53,80.88,0.34
31.47,76.27,0.85
11.4,76.73,2.89
22.57,72.93,1.78
25.3,83.02,0.84
25.45,82.87,0.82
10.37,79.85,2.0
12.92,79.15,1.59
15.87,73.63,2.37
20.9,70.37,2.41
23.53,77.82,0.39
17.68,83.3,1.76
17.72,83.23,1.84
18.05,79.37,0.91
20.67,78.58,0.43
20.4,78.15,0.41
