Latitude,Longitude,PTrain_AC1
10.92,79.83,5.8
10.07,78.8,5.52
29.7,77.03,4.04
14.78,74.13,6.53
33.0,74.9,4.25
21.62,85.58,5.89
21.32,70.32,6.54
24.98,79.92,5.2
17.25,80.15,5.84
21.83,76.37,5.58
21.82,75.62,5.69
27.9,80.8,5.0
22.08,82.15,5.87
9.95,76.27,5.85
10.23,77.47,6.72
12.95,78.3,5.63
16.7,74.23,6.31
22.53,88.33,5.86
22.65,88.45,5.84
7.22,93.73,5.24
10.75,79.35,5.58
25.15,75.85,5.04
25.18,75.9,5.03
17.55,80.63,5.86
9.53,76.6,5.59
11.25,75.78,6.05
23.4,88.52,5.8
10.4,78.67,5.44
33.58,75.5,4.31
34.42,74.3,4.4
15.83,78.07,5.63
26.85,79.5,4.84
25.22,82.72,5.51
13.24,76.86,5.59
19.28,74.37,6.25
17.87,78.76,5.79
17.22,78.03,5.79
13.55,76.01,5.87
22.5,73.75,6.08
21.53,73.43,6.29
32.68,74.76,3.6
31.91,75.45,3.65
29.92,77.07,4.03
13.02,80.12,5.97
27.57,79.35,4.72
27.51,79.51,4.76
30.02,79.07,5.74
13.35,77.98,5.61
34.3,73.95,4.98
34.12,74.81,4.52
28.62,72.97,3.51
22.17,85.62,5.88
27.78,79.32,4.69
21.85,72.13,6.47
17.5,74.75,6.19
26.7,89.45,6.13
28.19,75.7,4.12
20.03,77.83,5.46
25.25,94.47,7.32
26.89,79.65,4.86
17.92,82.97,6.08
22.44,88.1,5.87
11.7,75.53,6.13
30.04,73.95,3.29
9.82,77.15,5.64
21.95,85.32,5.94
21.23,78.9,5.47
22.05,78.3,5.86
26.8,75.64,4.58
19.25,73.15,6.59
19.5,83.32,5.91
33.23,74.39,3.82
32.96,74.41,3.51
24.6,84.82,5.75
29.79,78.71,4.92
19.9,86.12,6.07
29.87,78.72,5.52
20.27,85.18,5.97
21.42,79.27,5.68
17.07,78.49,5.85
25.4,79.5,5.05
12.85,74.9,6.29
28.93,74.89,3.7
23.1,71.4,6.05
23.43,85.32,6.0
12.42,78.38,5.39
11.83,75.67,6.03
23.48,70.47,6.16
22.42,71.87,6.28
25.13,75.58,5.17
24.54,75.71,5.32
25.7,81.35,5.27
17.28,76.22,5.67
21.78,85.97,5.87
21.32,77.61,5.51
10.92,76.43,5.7
10.47,79.73,5.69
20.23,83.28,5.86
18.15,73.0,6.68
27.05,79.39,4.8
26.65,79.99,4.95
27.23,79.25,4.75
23.1,74.87,5.75
28.37,76.9,4.22
29.82,78.53,5.15
19.72,76.27,5.73
33.77,74.35,4.94
30.66,76.84,3.97
26.18,92.73,6.31
23.32,91.32,5.79
25.05,75.0,5.22
26.49,79.19,4.8
9.18,76.55,5.69
10.98,78.23,5.21
34.45,74.29,4.37
24.75,78.25,5.17
24.03,79.2,5.4
17.75,77.9,5.68
27.08,79.82,4.88
15.85,77.27,5.49
22.84,88.42,5.83
24.98,78.27,5.11
23.6,74.62,5.64
23.35,77.07,5.49
16.62,73.9,6.44
23.63,85.0,5.98
22.6,81.47,6.19
18.75,73.55,6.47
26.99,79.64,4.85
24.82,78.76,5.18
33.53,77.5,5.75
24.37,82.95,5.72
25.05,84.05,5.65
25.07,83.95,5.65
16.55,73.62,6.56
29.89,78.66,5.34
24.86,78.86,5.2
29.12,75.52,3.78
25.5,75.85,4.91
23.97,93.22,6.2
23.37,93.12,6.26
29.98,78.62,5.02
24.97,85.1,5.73
22.53,88.32,5.86
26.52,85.97,5.72
26.25,76.33,4.69
28.04,75.65,4.21
25.65,94.03,7.6
33.23,74.63,4.66
20.18,85.62,5.99
28.12,74.76,4.02
25.35,75.53,4.99
18.12,73.0,6.66
21.18,71.65,6.53
25.53,86.55,5.75
26.82,70.7,4.46
21.51,77.52,6.12
22.52,79.03,5.77
21.43,78.97,5.46
13.18,80.04,5.94
27.69,79.67,4.78
17.97,78.72,5.77
16.97,78.35,5.8
34.29,74.23,4.63
34.17,74.27,4.8
15.2,76.22,5.72
19.83,83.73,5.92
12.46,80.1,5.98
24.53,75.65,5.32
16.75,77.78,5.66
10.08,78.75,5.5
13.93,78.27,5.55
27.69,79.65,4.78
16.1,78.3,5.69
16.03,79.95,6.09
28.23,95.0,7.37
11.15,75.97,5.97
26.75,94.83,7.3
29.54,77.49,4.16
9.23,76.87,5.52
33.5,74.83,5.74
21.43,74.43,5.98
12.71,76.95,5.52
8.77,78.1,5.57
11.73,75.88,6.06
24.38,84.53,5.78
25.85,85.6,5.69
30.4,77.95,4.59
12.48,76.87,5.57
8.37,77.0,5.58
34.1,74.65,4.48
17.67,82.23,6.03
34.11,74.52,4.49
18.93,77.48,5.49
9.8,76.8,5.61
17.83,73.92,6.41
23.72,85.5,5.91
23.8,81.35,5.75
12.92,74.82,6.32
26.62,89.83,6.1
24.65,79.15,5.22
29.98,78.7,4.88
24.22,84.67,5.88
23.97,87.17,5.78
17.97,78.86,5.77
27.83,79.47,4.72
16.13,76.58,5.64
9.75,76.57,5.63
11.98,75.95,6.02
24.71,79.22,5.23
24.82,85.25,5.75
16.17,76.88,5.53
32.89,74.74,3.65
24.59,79.18,5.24
34.51,76.27,5.51
23.8,80.8,5.63
26.42,87.43,5.84
13.32,77.14,5.58
24.37,87.42,5.79
23.8,86.28,5.8
12.42,92.93,5.74
26.75,80.88,5.11
30.93,75.87,3.7
30.9,75.8,3.68
25.75,93.18,6.28
34.03,74.68,4.56
25.55,76.22,4.88
34.42,74.23,4.38
30.38,77.81,4.36
24.5,87.13,5.79
24.58,78.88,5.25
21.7,84.67,5.9
23.27,92.47,5.85
25.2,93.3,6.5
13.7,75.67,5.96
25.58,93.77,7.24
26.77,84.98,5.62
27.23,94.12,6.79
25.18,86.08,5.73
28.33,73.2,3.65
24.37,87.2,5.78
21.85,87.22,5.92
24.17,88.27,5.78
30.72,76.25,3.8
17.44,78.54,5.77
22.22,70.23,6.42
24.11,78.98,5.57
25.47,92.8,6.26
25.5,93.12,6.21
27.75,95.92,7.47
27.03,79.39,4.81
21.72,71.38,6.28
18.03,75.33,5.95
21.08,83.4,5.82
26.35,75.57,4.68
25.3,93.43,6.82
32.8,79.18,5.81
27.32,95.9,7.55
26.03,90.17,5.94
21.55,71.35,6.35
17.18,78.71,5.82
16.17,76.52,5.64
34.0,74.92,4.56
20.2,83.7,5.99
23.4,69.88,6.2
22.32,87.05,5.85
22.83,85.12,5.89
17.98,76.33,5.8
26.87,79.11,4.77
12.02,77.25,5.54
25.2,94.47,7.53
25.68,92.8,6.22
20.78,77.67,5.48
24.7,79.02,5.24
22.88,69.82,6.45
23.83,87.82,5.77
32.52,74.76,3.57
26.28,94.25,7.17
24.55,92.6,5.94
24.87,86.52,5.79
29.97,77.04,4.03
28.07,75.62,4.18
9.92,78.12,5.25
9.83,78.08,5.28
17.93,73.67,6.69
16.75,78.0,5.72
21.08,71.78,6.58
27.23,79.05,4.72
26.75,92.35,6.32
22.0,80.7,5.9
25.03,88.13,5.81
20.55,74.53,6.07
21.17,81.73,5.77
32.27,77.17,5.37
22.58,80.37,5.7
22.82,69.27,6.49
12.5,76.83,5.59
12.92,74.88,6.27
12.95,74.83,6.31
16.18,81.13,6.21
27.5,77.68,4.46
12.92,92.92,5.78
18.05,78.27,5.69
