Latitude,Longitude,PTrain_AC1
24.92,86.22,1.37
17.61,78.88,2.28
25.55,82.32,0.97
23.63,75.13,0.81
28.05,94.18,2.84
30.64,76.05,0.62
30.8,75.82,0.62
29.28,77.42,0.66
33.98,74.27,1.16
28.06,75.28,0.99
25.1,78.8,0.8
33.78,74.07,1.15
26.21,73.07,0.89
33.34,74.21,1.05
32.6,74.87,0.85
24.43,85.52,1.47
23.1,74.15,0.74
22.17,86.63,2.02
30.03,77.83,0.63
17.74,78.47,2.3
28.33,75.68,0.91
16.33,74.78,2.59
16.43,74.68,2.51
25.38,74.3,0.97
29.8,78.65,0.7
22.52,85.63,1.73
26.13,87.62,1.65
20.78,85.72,1.98
20.82,75.97,0.88
21.85,87.92,2.63
10.95,78.08,4.22
24.32,92.0,1.72
16.95,82.23,3.51
27.07,88.47,2.3
18.33,84.13,3.24
11.73,78.97,4.37
32.4,78.25,1.24
20.27,81.48,1.56
22.67,76.73,0.8
11.83,75.33,4.06
26.43,80.37,0.61
8.08,77.5,4.91
31.33,75.33,0.61
10.92,79.83,5.0
10.07,78.8,4.86
29.7,77.03,0.65
14.78,74.13,2.92
33.0,74.9,1.07
21.62,85.58,1.94
21.32,70.32,0.45
24.98,79.92,0.74
17.25,80.15,2.34
21.83,76.37,0.8
21.82,75.62,0.7
27.9,80.8,0.66
22.08,82.15,1.3
9.95,76.27,4.55
10.23,77.47,5.55
12.95,78.3,4.59
16.7,74.23,2.41
22.53,88.33,2.3
22.65,88.45,2.18
7.22,93.73,5.01
10.75,79.35,4.67
25.15,75.85,0.85
25.18,75.9,0.85
17.55,80.63,2.3
9.53,76.6,4.58
11.25,75.78,4.25
23.4,88.52,1.74
10.4,78.67,4.69
33.58,75.5,1.5
34.42,74.3,1.41
15.83,78.07,2.65
26.85,79.5,0.6
25.22,82.72,1.02
13.24,76.86,4.14
19.28,74.37,1.48
17.87,78.76,2.22
17.22,78.03,2.49
13.55,76.01,4.01
22.5,73.75,0.82
21.53,73.43,0.93
32.68,74.76,0.87
31.91,75.45,0.7
29.92,77.07,0.64
13.02,80.12,4.48
27.57,79.35,0.59
27.51,79.51,0.58
30.02,79.07,0.65
13.35,77.98,4.36
34.3,73.95,1.22
34.12,74.81,1.52
28.62,72.97,0.99
22.17,85.62,1.78
27.78,79.32,0.66
