Latitude,Longitude,PTrain_AC1
17.25,78.59,1.49
9.48,76.75,4.1
16.55,74.68,1.78
18.93,74.32,1.18
28.05,72.48,1.47
20.25,74.45,0.92
15.85,75.12,1.95
13.03,80.27,3.96
16.38,75.37,1.75
17.43,75.53,1.46
26.08,86.48,2.17
27.92,94.38,5.37
23.77,81.22,0.99
8.82,77.8,4.22
27.19,79.27,0.84
26.53,72.97,1.25
24.9,79.19,0.79
9.98,76.27,4.33
25.02,84.82,1.63
22.6,86.43,1.97
25.57,91.72,3.97
25.57,92.07,3.8
23.07,71.08,1.14
17.77,73.83,1.57
15.93,76.58,1.88
25.08,84.38,1.55
23.5,73.5,0.91
28.8,74.94,1.34
26.37,85.12,1.91
24.75,94.37,3.68
25.42,74.55,1.11
25.68,94.63,4.25
12.87,78.77,2.85
11.57,75.77,3.89
11.57,76.15,3.46
26.57,94.67,4.24
13.24,79.94,3.57
20.88,75.15,0.87
21.84,69.38,1.41
26.8,92.6,3.71
20.43,86.6,2.91
28.23,77.45,1.08
29.75,77.23,1.33
25.53,92.47,3.69
33.14,74.33,2.74
34.68,77.38,4.31
14.07,79.6,3.26
30.63,76.89,1.58
24.65,92.63,3.19
15.03,76.08,2.13
11.98,77.45,2.97
24.08,73.23,0.86
26.8,76.8,1.08
27.17,92.18,4.67
12.57,78.7,2.87
27.5,96.25,4.73
28.38,95.8,5.63
34.51,74.26,3.53
17.87,78.2,1.4
25.32,83.85,1.47
30.19,76.99,1.44
20.76,70.67,1.63
24.2,93.6,3.32
19.68,77.57,1.19
26.38,93.48,3.75
29.2,76.77,1.25
22.8,69.72,1.36
22.65,88.09,2.82
10.92,79.75,4.22
22.03,74.7,0.87
11.72,76.43,3.34
9.83,76.75,3.87
26.7,89.28,2.94
22.1,85.88,1.55
29.92,77.17,1.37
26.12,92.33,3.4
26.28,75.38,1.18
13.73,75.33,2.77
19.33,74.35,1.09
27.7,76.85,1.14
10.77,79.85,4.31
27.17,73.67,1.36
21.1,79.05,1.02
30.55,77.3,1.81
29.62,78.38,1.3
17.0,79.25,1.79
23.25,68.85,1.22
7.98,93.53,4.22
19.08,77.33,1.27
21.33,74.25,0.96
15.47,78.48,2.2
28.0,76.08,1.27
16.43,81.7,3.22
22.95,79.18,0.85
14.45,79.98,3.47
28.57,77.12,1.17
28.58,77.2,1.14
23.0,70.22,1.36
16.92,81.67,2.73
24.47,74.9,0.95
18.67,78.1,1.3
27.23,94.12,4.16
25.07,79.45,0.75
22.33,88.2,3.04
24.66,78.81,0.83
25.32,85.03,1.72
14.18,77.37,2.42
9.55,78.7,4.26
24.65,79.01,0.85
27.02,94.17,4.09
17.53,77.28,1.56
27.0,79.1,0.83
27.2,73.73,1.36
24.09,78.41,0.87
26.2,79.45,0.76
22.75,72.57,1.28
30.36,77.98,1.63
26.61,79.78,0.76
28.96,76.88,1.2
30.25,78.12,1.59
21.45,73.72,1.13
26.42,91.43,3.33
23.83,76.23,0.83
25.31,75.62,0.99
32.99,74.5,2.66
26.97,95.05,4.26
19.72,74.15,1.03
28.82,75.5,1.3
23.3,69.72,1.1
26.63,91.73,3.46
33.59,74.24,3.03
34.12,74.68,3.43
30.48,77.13,1.54
32.94,74.38,2.59
13.17,79.22,2.93
26.35,79.14,0.78
24.77,85.43,1.71
25.32,73.53,1.06
34.01,74.55,3.24
23.77,77.77,0.86
25.42,83.43,1.39
22.17,75.58,0.8
25.28,71.23,1.03
34.22,74.69,3.5
27.24,79.43,0.83
25.38,84.2,1.55
17.74,78.15,1.42
25.07,85.03,1.67
23.85,86.03,1.63
20.35,74.82,0.89
13.9,79.9,3.51
24.6,79.25,0.79
26.83,94.3,4.06
13.51,77.0,2.66
20.38,75.33,0.9
10.23,78.55,3.79
24.07,78.16,0.87
21.62,74.8,0.81
17.85,77.87,1.44
17.65,74.2,1.52
26.97,79.21,0.82
27.23,79.76,0.82
23.52,73.07,0.92
27.97,93.85,4.69
22.02,87.28,2.65
11.28,76.25,3.81
17.25,80.43,2.07
19.37,84.47,2.44
27.52,75.53,1.42
24.02,78.8,0.88
8.93,76.53,4.43
22.03,71.72,1.24
19.1,78.35,1.25
23.78,86.72,1.91
23.63,86.82,2.03
27.45,92.63,5.1
30.23,76.62,1.45
26.32,79.0,0.8
25.68,91.63,3.74
19.23,82.55,1.25
24.75,93.43,3.11
20.28,85.1,1.99
28.93,95.02,5.54
27.43,92.13,4.61
21.88,87.77,2.98
17.53,78.77,1.43
22.48,69.12,1.34
15.57,80.05,3.26
25.98,79.5,0.75
18.17,76.05,1.35
20.13,73.92,0.99
14.47,76.93,2.29
24.42,82.98,1.22
24.52,73.37,0.96
27.76,79.11,0.9
22.31,69.02,1.31
12.32,79.72,3.81
12.72,79.2,3.15
12.84,79.95,3.7
30.09,73.9,1.44
26.7,92.33,3.61
26.82,91.87,3.56
22.47,78.43,1.37
34.03,75.33,3.36
10.77,76.65,3.74
8.73,77.75,4.18
9.27,78.3,4.42
23.62,86.78,1.95
15.48,73.82,3.01
24.72,80.17,0.78
29.03,79.47,1.16
20.3,86.68,3.01
11.5,79.77,4.21
19.27,76.83,1.16
28.1,95.38,4.68
30.33,76.47,1.47
25.6,85.1,1.78
22.77,81.9,1.15
27.13,72.37,1.39
20.48,84.27,1.33
28.33,75.58,1.32
11.92,79.83,4.15
21.65,69.67,1.42
11.67,92.72,4.04
9.0,76.92,4.24
22.23,76.4,0.76
18.53,73.85,1.37
18.5,73.9,1.36
19.8,85.82,2.97
25.77,87.47,2.32
23.33,86.42,1.71
19.92,77.58,1.14
25.4,72.98,1.02
8.23,77.33,4.42
26.75,79.02,0.81
34.0,74.36,2.52
25.05,84.92,1.65
20.75,75.67,0.85
26.46,79.31,1.57
34.17,74.53,3.34
30.05,74.85,1.43
13.24,80.26,3.86
10.92,79.35,3.92
24.65,92.9,3.2
13.15,80.07,3.7
22.07,80.75,1.08
17.82,74.12,1.48
25.43,91.37,3.8
12.92,79.58,3.34
19.98,84.88,2.16
22.55,88.49,2.86
19.8,78.6,1.18
30.65,79.57,1.76
26.73,91.92,3.53
22.3,76.77,0.77
16.82,74.12,1.79
22.25,84.8,1.41
23.83,73.4,0.85
11.05,75.87,4.16
12.22,78.07,2.89
32.97,74.95,2.75
10.38,76.82,3.63
8.78,76.7,4.42
18.77,84.08,2.62
19.6,76.22,1.03
21.8,86.73,2.57
22.21,88.17,3.13
24.63,73.38,1.02
22.71,88.0,2.77
25.38,86.7,2.1
24.67,79.01,0.84
24.68,79.12,0.8
28.32,76.78,1.18
26.58,90.22,3.11
9.27,76.78,4.19
24.87,78.86,0.83
24.14,78.75,0.88
24.55,79.23,0.79
25.06,78.99,0.8
24.25,78.31,0.86
27.72,79.02,0.9
22.4,88.85,2.98
27.77,79.37,0.89
23.67,85.28,1.47
33.2,74.19,2.81
22.38,85.42,1.46
14.88,79.02,2.61
17.08,82.13,2.96
15.8,79.77,2.84
26.95,79.66,0.79
12.98,79.98,3.7
12.25,75.3,3.71
10.98,76.23,3.9
8.97,76.62,4.43
23.9,92.92,2.93
27.0,79.23,0.82
25.67,94.5,4.83
25.1,93.43,3.36
26.27,92.58,3.53
26.42,79.05,0.79
24.72,75.58,0.99
24.63,85.8,1.74
23.5,68.5,1.29
27.55,73.67,1.4
25.75,93.97,4.13
25.45,86.02,1.96
12.34,76.1,3.12
25.33,84.42,1.59
22.57,87.18,2.36
28.38,74.81,1.37
19.7,84.82,2.46
15.28,79.8,3.18
13.32,80.2,3.79
13.13,80.23,3.87
11.48,79.77,4.22
21.55,86.43,2.37
22.98,75.7,0.79
10.55,76.62,3.78
19.62,75.02,0.99
27.23,95.93,4.59
9.0,76.93,4.21
25.27,72.23,1.0
9.43,76.35,4.37
24.02,78.78,0.88
24.64,79.08,0.8
23.78,84.35,1.35
13.11,79.94,3.6
24.53,79.05,0.82
15.23,77.73,2.05
22.22,70.75,1.05
14.47,78.45,2.49
26.83,92.75,3.75
24.87,87.1,2.1
21.65,74.7,0.85
22.55,86.45,1.98
33.58,75.08,3.13
33.65,75.38,3.07
25.17,85.07,1.7
16.2,77.35,1.83
21.88,83.38,1.14
21.23,81.65,1.02
23.32,77.83,0.86
24.0,76.72,0.86
22.3,70.78,1.05
21.1,81.03,1.01
18.77,79.43,1.33
23.32,85.32,1.47
23.32,75.05,0.79
16.98,73.33,2.55
26.98,84.85,1.94
16.55,79.55,2.24
24.53,81.3,0.95
28.83,76.58,1.22
29.85,77.88,1.36
23.52,91.48,3.24
23.15,87.32,2.3
19.85,84.48,1.72
22.37,87.78,2.89
17.68,78.97,1.41
20.6,85.07,1.51
18.98,75.5,1.11
20.4,76.15,0.95
21.43,76.7,0.82
27.0,79.88,0.79
9.67,78.85,4.33
28.07,94.13,4.93
26.7,79.85,0.77
33.8,74.27,3.02
21.93,75.13,0.8
21.62,75.98,0.77
20.32,77.02,1.02
30.32,80.28,1.96
19.22,83.67,1.84
15.95,75.3,1.89
21.62,83.72,1.23
24.57,87.25,2.01
27.17,84.32,1.82
22.0,88.21,3.13
26.33,86.15,2.15
26.83,79.24,0.81
17.88,78.02,1.41
9.38,76.82,4.04
24.68,84.52,1.52
23.62,87.13,2.09
26.65,90.4,3.17
20.58,84.37,1.47
12.93,79.33,3.13
23.6,71.57,1.0
34.06,74.6,3.35
18.82,84.53,2.88
14.42,75.5,2.44
28.77,74.58,1.36
26.05,87.7,2.41
22.35,73.35,1.04
28.98,75.68,1.29
25.37,75.64,1.0
13.11,80.12,3.79
27.18,82.28,1.25
14.62,75.62,2.33
29.77,73.75,1.4
30.42,77.94,1.71
18.79,72.93,2.16
25.32,90.43,2.88
30.47,79.68,1.7
12.97,78.28,2.77
26.34,78.95,0.8
21.78,85.13,1.31
29.72,77.27,1.32
25.05,74.47,1.05
27.78,79.45,0.89
22.77,88.77,2.77
26.42,92.73,3.6
21.62,87.02,2.9
27.03,95.28,4.55
16.4,74.0,2.0
30.73,76.06,1.58
27.61,79.58,0.87
24.0,76.72,0.85
25.02,72.53,0.96
21.72,78.83,0.96
30.71,76.01,1.58
29.95,77.19,1.38
28.23,75.29,1.34
21.73,69.49,1.42
28.35,73.96,1.37
10.97,79.82,4.27
24.09,78.02,0.85
25.23,87.07,2.15
23.85,78.75,0.94
21.75,88.05,3.12
11.65,78.17,3.11
21.47,83.97,1.32
20.85,88.25,3.14
16.85,74.6,1.7
17.7,74.02,1.55
24.57,80.83,0.88
25.98,76.37,1.05
22.08,79.55,1.08
27.88,79.9,0.91
23.43,76.32,0.82
25.67,76.68,0.98
25.57,91.88,3.97
31.1,77.17,1.83
13.93,75.63,2.59
14.07,74.53,3.41
25.33,77.65,1.02
24.42,81.87,1.06
27.62,75.13,1.42
24.82,92.8,3.21
24.92,92.98,3.19
18.85,79.97,1.36
17.67,75.9,1.41
23.65,87.7,2.27
29.92,73.88,1.42
34.08,74.83,3.41
26.25,82.0,1.12
31.53,76.9,2.1
26.13,86.58,2.2
21.2,72.83,1.64
23.88,87.53,2.17
22.85,88.57,2.71
23.87,73.57,0.85
20.32,83.93,1.23
30.53,76.91,1.55
24.95,94.03,3.5
26.55,85.87,2.12
27.63,77.48,1.03
22.29,88.14,3.08
27.8,78.85,0.93
25.25,87.65,2.28
27.77,95.6,4.61
25.3,84.08,1.52
22.37,92.83,2.63
21.62,72.9,1.59
33.83,74.11,3.08
25.97,75.74,1.1
18.28,76.88,1.41
27.62,91.72,4.9
33.7,74.09,3.05
21.78,80.83,1.09
32.99,75.0,2.79
25.85,85.78,1.98
23.02,68.98,1.27
20.95,79.97,1.02
30.19,77.0,1.44
17.43,75.2,1.46
21.03,76.67,0.86
22.96,88.09,2.64
15.17,78.3,2.28
21.95,79.3,1.07
22.3,71.2,0.9
34.04,74.8,3.38
21.58,83.82,1.25
20.05,85.08,2.19
28.5,79.1,1.02
22.37,70.62,1.15
26.0,72.48,1.13
33.29,74.12,2.88
23.63,84.37,1.39
32.87,74.68,2.55
25.27,85.8,1.89
27.0,79.18,0.83
9.85,78.75,4.16
25.18,80.3,0.71
24.52,84.98,1.58
20.4,76.22,0.94
30.67,76.77,1.59
24.89,78.35,0.86
24.77,78.37,0.88
28.02,75.64,1.37
24.58,80.83,0.88
13.43,79.98,3.58
9.37,77.93,4.06
21.65,78.78,0.97
9.18,78.45,4.4
23.08,87.82,2.52
11.43,78.37,3.15
23.4,79.67,0.92
24.65,72.6,0.91
24.85,72.23,0.94
25.4,85.98,1.96
20.12,76.47,1.02
19.8,76.87,1.08
27.33,88.63,3.9
26.65,91.92,3.5
10.78,79.13,3.85
26.62,92.78,3.68
22.07,75.4,0.8
8.48,76.95,4.4
8.47,76.95,4.45
24.77,78.83,0.83
13.67,79.38,2.64
10.77,78.72,3.7
13.67,79.58,3.19
12.48,78.57,2.9
13.15,79.53,3.25
20.3,83.3,1.36
9.73,79.03,4.42
26.17,75.75,1.12
13.33,77.08,2.73
8.8,78.15,4.47
8.75,78.18,4.48
24.58,73.7,1.01
24.62,73.88,0.98
23.18,75.78,0.79
22.5,87.95,2.91
23.53,80.88,1.0
31.47,76.27,1.91
11.4,76.73,3.91
22.57,72.93,1.34
25.3,83.02,1.3
25.45,82.87,1.28
10.37,79.85,4.35
12.92,79.15,3.01
15.87,73.63,2.97
20.9,70.37,1.58
23.53,77.82,0.86
17.68,83.3,2.97
17.72,83.23,3.06
18.05,79.37,1.41
20.67,78.58,1.08
20.4,78.15,1.17
