Latitude,Longitude,PTrain_AC1
17.35,76.85,1.02
34.05,74.4,4.03
24.65,77.32,1.43
28.42,77.0,2.05
26.1,91.58,1.51
26.23,78.25,1.63
15.42,75.62,1.42
27.23,79.28,1.75
33.89,74.29,3.86
24.05,76.45,1.16
25.58,76.3,1.42
15.73,75.98,1.35
16.27,76.83,1.16
23.52,74.0,0.75
20.1,84.57,1.35
9.92,77.53,3.27
34.16,74.57,4.04
30.65,78.85,2.59
27.85,78.47,1.89
14.55,78.73,1.79
29.9,78.68,2.39
26.01,79.38,1.54
32.79,74.77,3.16
29.97,78.53,2.4
26.7,94.12,1.96
17.61,78.47,1.23
27.72,79.65,1.81
22.77,87.8,1.31
23.28,84.55,1.52
20.88,73.72,0.63
28.3,75.71,2.05
22.9,88.16,1.29
20.13,78.32,0.9
29.85,77.05,2.3
25.22,87.17,1.36
23.95,87.1,1.22
22.7,70.65,0.62
27.22,73.47,1.75
30.72,75.98,2.48
32.98,74.41,3.22
28.36,74.9,2.05
27.7,79.57,1.81
20.67,79.13,0.96
22.25,88.5,1.46
33.26,74.14,3.44
27.32,84.32,2.13
23.27,87.97,1.21
31.52,76.02,2.72
27.98,72.25,1.86
24.9,72.83,0.98
20.72,70.99,0.64
34.08,74.57,4.1
14.97,78.25,1.57
34.1,74.58,4.11
21.92,85.37,1.39
22.02,69.92,0.45
22.26,88.97,1.46
22.86,88.04,1.3
16.75,77.3,1.11
25.73,75.54,1.44
19.92,77.05,0.92
25.93,85.33,1.67
18.17,73.3,0.93
21.33,69.9,0.55
16.72,75.43,1.08
17.21,78.9,1.2
14.83,76.63,1.59
25.96,75.59,1.5
12.84,80.06,2.84
25.6,85.2,1.58
18.98,84.02,1.62
20.37,83.37,1.13
17.63,80.93,1.31
22.55,72.22,0.75
20.28,84.7,1.35
14.98,74.92,1.54
15.17,77.38,1.44
16.28,76.62,1.16
24.67,84.77,1.42
30.64,76.81,2.48
30.1,79.97,2.52
28.07,94.57,3.03
24.67,75.6,1.23
18.02,79.57,1.09
27.38,80.17,1.73
17.82,73.1,1.03
13.0,76.15,2.36
28.08,96.5,3.27
23.98,85.37,1.59
29.17,75.73,2.18
14.28,74.45,1.89
22.77,77.77,1.06
10.58,92.55,4.28
17.45,78.47,1.23
9.5,76.63,3.51
15.8,76.98,1.18
15.02,75.95,1.48
30.03,77.89,2.54
28.18,75.39,2.03
34.28,74.2,4.12
13.0,75.7,2.33
33.39,74.23,3.56
27.65,79.95,1.79
15.43,75.8,1.41
26.86,79.06,1.69
31.03,78.73,2.83
22.57,75.82,0.92
34.53,75.13,4.78
24.6,87.08,1.33
17.55,75.9,0.88
22.62,86.13,1.22
23.67,84.95,1.46
26.39,79.48,1.59
26.53,75.87,1.68
13.95,76.62,1.86
29.93,78.52,2.39
26.0,92.87,1.52
