Latitude,Longitude,PTrain_AP1
28.42,77.0,996.59
26.1,91.58,1008.11
26.23,78.25,998.39
15.42,75.62,973.66
27.23,79.28,1001.14
33.89,74.29,903.05
24.05,76.45,989.53
25.58,76.3,997.88
15.73,75.98,974.4
16.27,76.83,984.11
23.52,74.0,1002.82
20.1,84.57,1005.17
9.92,77.53,992.17
34.16,74.57,929.93
30.65,78.85,875.89
27.85,78.47,999.72
14.55,78.73,1002.4
29.9,78.68,939.78
26.01,79.38,1001.37
32.79,74.77,991.63
29.97,78.53,956.14
26.7,94.12,1004.9
17.61,78.47,977.72
27.72,79.65,1001.29
22.77,87.8,1010.14
23.28,84.55,978.01
20.88,73.72,994.82
28.3,75.71,993.57
22.9,88.16,1009.77
20.13,78.32,993.63
29.85,77.05,995.42
25.22,87.17,1009.44
23.95,87.1,1003.9
22.7,70.65,1008.04
27.22,73.47,992.16
30.72,75.98,994.64
32.98,74.41,986.71
28.36,74.9,993.59
27.7,79.57,1001.54
20.67,79.13,995.0
22.25,88.5,1009.73
33.26,74.14,955.82
27.32,84.32,1003.22
23.27,87.97,1009.46
31.52,76.02,990.72
27.98,72.25,999.27
24.9,72.83,994.87
20.72,70.99,1010.35
34.08,74.57,928.45
14.97,78.25,997.07
34.1,74.58,930.16
21.92,85.37,978.56
22.02,69.92,1002.88
22.26,88.97,1009.58
22.86,88.04,1009.65
16.75,77.3,985.43
25.73,75.54,992.92
19.92,77.05,983.14
25.93,85.33,1008.37
18.17,73.3,1008.98
21.33,69.9,1009.29
16.72,75.43,975.66
17.21,78.9,991.44
14.83,76.63,976.16
25.96,75.59,994.22
12.84,80.06,1009.2
25.6,85.2,1008.24
18.98,84.02,989.14
20.37,83.37,1001.68
17.63,80.93,1007.67
22.55,72.22,1010.21
20.28,84.7,998.68
14.98,74.92,982.8
15.17,77.38,984.99
16.28,76.62,983.15
24.67,84.77,1004.93
30.64,76.81,993.18
30.1,79.97,879.32
28.07,94.57,965.12
24.67,75.6,986.05
18.02,79.57,994.95
27.38,80.17,1001.48
17.82,73.1,1009.46
13.0,76.15,958.0
28.08,96.5,936.91
23.98,85.37,978.77
29.17,75.73,996.35
14.28,74.45,1009.45
22.77,77.77,993.46
10.58,92.55,1010.37
17.45,78.47,979.71
9.5,76.63,1008.01
15.8,76.98,990.23
15.02,75.95,980.66
30.03,77.89,994.45
28.18,75.39,992.54
34.28,74.2,897.9
13.0,75.7,958.64
33.39,74.23,939.89
27.65,79.95,1001.44
15.43,75.8,975.17
26.86,79.06,1002.22
31.03,78.73,846.59
22.57,75.82,979.06
34.53,75.13,859.68
24.6,87.08,1002.24
17.55,75.9,985.41
22.62,86.13,1000.41
23.67,84.95,985.93
26.39,79.48,1003.15
26.53,75.87,992.47
13.95,76.62,975.13
29.93,78.52,955.74
26.0,92.87,1007.84
14.03,75.68,979.47
13.54,77.3,969.39
27.57,93.85,926.44
12.82,77.03,969.93
13.23,77.12,964.16
16.47,76.53,984.88
34.3,74.25,915.17
28.78,95.88,945.85
24.53,84.02,1003.31
30.17,76.54,995.51
27.68,76.45,989.14
25.05,84.63,1007.2
27.6,78.05,999.26
26.27,91.37,1009.32
23.83,73.03,998.94
24.77,93.9,969.56
22.72,75.8,979.99
17.69,78.87,983.4
27.16,79.27,1001.07
29.84,78.75,915.96
24.68,74.13,985.97
27.68,74.07,992.46
11.57,75.6,1011.19
11.77,79.38,1008.03
27.24,79.44,1001.34
34.65,76.02,833.06
30.1,77.75,993.43
20.13,85.15,1006.57
24.28,85.17,990.17
27.33,82.7,1004.47
23.2,79.95,988.78
19.08,82.03,980.2
26.82,75.8,988.78
26.9,70.92,995.56
21.05,75.57,998.89
25.35,72.62,1000.27
26.53,88.72,1006.64
32.67,74.83,988.12
22.82,86.18,1004.32
22.82,86.18,1003.65
22.88,84.13,969.0
25.08,73.08,994.27
18.2,75.2,981.22
24.53,76.17,992.96
25.45,78.58,996.29
21.92,84.08,998.71
26.3,73.02,997.18
30.55,79.57,908.12
33.19,74.15,969.48
14.53,76.35,973.14
22.23,85.65,986.26
25.48,84.42,1007.28
25.05,84.08,1006.45
26.2,73.94,993.12
28.88,74.07,996.97
26.72,89.88,997.47
21.73,75.15,991.19
22.47,70.07,1009.26
26.1,92.73,1008.72
26.38,79.19,1001.72
24.92,86.22,1007.06
17.61,78.88,983.75
25.55,82.32,1005.49
23.63,75.13,986.25
28.05,94.18,994.6
30.64,76.05,994.96
30.8,75.82,995.07
29.28,77.42,996.35
33.98,74.27,867.38
28.06,75.28,991.56
25.1,78.8,993.67
33.78,74.07,954.82
26.21,73.07,998.81
33.34,74.21,953.84
32.6,74.87,991.79
24.43,85.52,991.4
23.1,74.15,996.82
22.17,86.63,1003.97
30.03,77.83,994.28
17.74,78.47,977.77
28.33,75.68,993.8
16.33,74.78,975.59
16.43,74.68,976.76
25.38,74.3,984.59
29.8,78.65,957.91
22.52,85.63,981.73
26.13,87.62,1008.22
20.78,85.72,1008.23
20.82,75.97,993.09
21.85,87.92,1009.56
10.95,78.08,999.57
24.32,92.0,1009.03
16.95,82.23,1010.2
27.07,88.47,945.9
18.33,84.13,1010.07
11.73,78.97,1003.75
32.4,78.25,863.2
20.27,81.48,988.6
22.67,76.73,991.07
11.83,75.33,1010.28
26.43,80.37,1002.39
8.08,77.5,1009.98
31.33,75.33,995.19
10.92,79.83,1011.29
10.07,78.8,1006.52
29.7,77.03,995.33
14.78,74.13,1010.5
33.0,74.9,949.0
21.62,85.58,985.9
21.32,70.32,1007.61
24.98,79.92,997.7
17.25,80.15,1003.92
21.83,76.37,992.73
21.82,75.62,996.55
27.9,80.8,1001.32
22.08,82.15,988.39
9.95,76.27,1011.35
10.23,77.47,889.07
12.95,78.3,961.75
16.7,74.23,979.12
22.53,88.33,1009.84
22.65,88.45,1009.94
7.22,93.73,1010.74
10.75,79.35,1010.12
25.15,75.85,995.23
25.18,75.9,995.26
17.55,80.63,1004.1
9.53,76.6,1007.46
11.25,75.78,1011.03
23.4,88.52,1009.92
10.4,78.67,1004.42
33.58,75.5,957.96
34.42,74.3,927.07
15.83,78.07,993.81
26.85,79.5,1001.98
25.22,82.72,1005.69
13.24,76.86,967.58
19.28,74.37,974.06
17.87,78.76,980.47
17.22,78.03,975.76
13.55,76.01,968.67
22.5,73.75,1001.0
21.53,73.43,1001.17
32.68,74.76,992.33
31.91,75.45,993.84
29.92,77.07,995.27
13.02,80.12,1010.01
27.57,79.35,1001.42
27.51,79.51,1001.81
30.02,79.07,920.41
13.35,77.98,960.95
34.3,73.95,883.83
34.12,74.81,929.73
28.62,72.97,998.7
22.17,85.62,986.57
27.78,79.32,1001.08
21.85,72.13,1010.29
17.5,74.75,971.7
26.7,89.45,997.06
