Latitude,Longitude,PTrain_AP1
27.98,72.25,987.35
24.9,72.83,983.9
20.72,70.99,1002.58
34.08,74.57,918.14
14.97,78.25,992.36
34.1,74.58,919.87
21.92,85.37,968.91
22.02,69.92,994.16
22.26,88.97,1000.79
22.86,88.04,1000.35
16.75,77.3,979.94
25.73,75.54,981.69
19.92,77.05,975.6
25.93,85.33,997.23
18.17,73.3,1003.07
21.33,69.9,1001.13
16.72,75.43,970.98
17.21,78.9,985.36
14.83,76.63,972.27
25.96,75.59,982.9
12.84,80.06,1005.22
25.6,85.2,997.19
18.98,84.02,981.5
20.37,83.37,993.15
17.63,80.93,1001.07
22.55,72.22,1000.62
20.28,84.7,990.24
14.98,74.92,979.16
15.17,77.38,980.45
16.28,76.62,978.24
24.67,84.77,994.09
30.64,76.81,981.89
30.1,79.97,868.65
28.07,94.57,954.48
24.67,75.6,975.33
18.02,79.57,988.18
27.38,80.17,989.64
17.82,73.1,1003.81
13.0,76.15,955.59
28.08,96.5,926.4
23.98,85.37,967.95
29.17,75.73,984.62
14.28,74.45,1005.82
22.77,77.77,983.74
10.58,92.55,1007.25
17.45,78.47,973.68
9.5,76.63,1005.42
15.8,76.98,985.31
15.02,75.95,976.8
30.03,77.89,980.83
28.18,75.39,980.82
34.28,74.2,887.53
13.0,75.7,956.34
33.39,74.23,929.66
27.65,79.95,989.62
15.43,75.8,971.22
26.86,79.06,990.5
31.03,78.73,836.33
22.57,75.82,969.79
34.53,75.13,849.42
24.6,87.08,991.65
17.55,75.9,979.88
22.62,86.13,990.66
23.67,84.95,975.28
26.39,79.48,991.43
26.53,75.87,981.01
13.95,76.62,971.74
29.93,78.52,944.98
26.0,92.87,998.15
14.03,75.68,976.24
13.54,77.3,966.03
27.57,93.85,915.92
12.82,77.03,967.04
13.23,77.12,961.17
16.47,76.53,979.84
34.3,74.25,904.87
28.78,95.88,935.45
24.53,84.02,992.41
30.17,76.54,984.02
27.68,76.45,977.55
25.05,84.63,996.23
27.6,78.05,987.55
26.27,91.37,999.31
23.83,73.03,988.46
24.77,93.9,959.33
22.72,75.8,970.59
17.69,78.87,977.07
27.16,79.27,989.31
29.84,78.75,905.51
24.68,74.13,975.11
27.68,74.07,980.74
11.57,75.6,1008.37
11.77,79.38,1004.46
27.24,79.44,989.56
34.65,76.02,823.89
30.1,77.75,982.06
20.13,85.15,998.41
24.28,85.17,979.28
27.33,82.7,992.71
23.2,79.95,978.27
19.08,82.03,972.52
26.82,75.8,977.29
26.9,70.92,983.64
21.05,75.57,990.69
25.35,72.62,989.13
26.53,88.72,995.84
32.67,74.83,977.5
22.82,86.18,994.56
22.82,86.18,993.87
22.88,84.13,958.78
25.08,73.08,983.22
18.2,75.2,975.45
24.53,76.17,982.31
25.45,78.58,985.06
21.92,84.08,989.13
26.3,73.02,985.7
30.55,79.57,897.46
33.19,74.15,959.12
14.53,76.35,969.58
22.23,85.65,976.47
25.48,84.42,996.12
25.05,84.08,995.4
26.2,73.94,981.67
28.88,74.07,985.15
26.72,89.88,986.56
21.73,75.15,982.45
22.47,70.07,999.96
26.1,92.73,999.01
26.38,79.19,990.07
24.92,86.22,996.37
17.61,78.88,977.47
25.55,82.32,994.01
23.63,75.13,976.06
28.05,94.18,984.32
30.64,76.05,983.58
30.8,75.82,983.73
29.28,77.42,984.73
33.98,74.27,857.14
28.06,75.28,979.86
25.1,78.8,982.58
33.78,74.07,944.64
26.21,73.07,987.35
33.34,74.21,943.6
32.6,74.87,981.09
24.43,85.52,980.48
23.1,74.15,986.82
22.17,86.63,994.65
30.03,77.83,982.88
17.74,78.47,971.55
28.33,75.68,982.07
16.33,74.78,971.29
16.43,74.68,972.39
25.38,74.3,973.48
29.8,78.65,947.1
22.52,85.63,971.73
26.13,87.62,997.38
20.78,85.72,999.73
20.82,75.97,985.06
21.85,87.92,1000.8
10.95,78.08,996.35
24.32,92.0,999.87
16.95,82.23,1004.05
27.07,88.47,934.65
18.33,84.13,1003.07
11.73,78.97,1000.24
32.4,78.25,852.55
20.27,81.48,980.06
22.67,76.73,981.61
11.83,75.33,1007.45
26.43,80.37,990.55
8.08,77.5,1007.4
31.33,75.33,983.98
10.92,79.83,1007.93
10.07,78.8,1003.48
29.7,77.03,983.78
14.78,74.13,1006.66
33.0,74.9,938.71
21.62,85.58,976.49
21.32,70.32,999.48
24.98,79.92,986.3
17.25,80.15,997.62
21.83,76.37,983.89
21.82,75.62,987.74
27.9,80.8,989.51
22.08,82.15,978.6
9.95,76.27,1008.75
10.23,77.47,887.99
12.95,78.3,958.65
16.7,74.23,974.56
22.53,88.33,1000.78
22.65,88.45,1000.84
7.22,93.73,1008.37
10.75,79.35,1006.77
25.15,75.85,984.24
25.18,75.9,984.26
17.55,80.63,997.56
9.53,76.6,1004.89
11.25,75.78,1008.26
23.4,88.52,1000.43
10.4,78.67,1001.31
33.58,75.5,947.76
34.42,74.3,916.84
15.83,78.07,988.69
26.85,79.5,990.21
25.22,82.72,994.38
13.24,76.86,964.61
19.28,74.37,967.57
17.87,78.76,974.07
17.22,78.03,970.03
13.55,76.01,965.82
22.5,73.75,991.39
21.53,73.43,992.39
32.68,74.76,981.65
31.91,75.45,982.88
29.92,77.07,983.76
13.02,80.12,1005.95
27.57,79.35,989.63
27.51,79.51,990.01
30.02,79.07,909.89
13.35,77.98,957.71
34.3,73.95,873.5
34.12,74.81,919.42
28.62,72.97,986.79
22.17,85.62,976.82
27.78,79.32,989.3
21.85,72.13,1001.3
17.5,74.75,966.64
26.7,89.45,986.07
28.19,75.7,980.88
20.03,77.83,981.65
25.25,94.47,927.44
26.89,79.65,990.05
17.92,82.97,999.94
22.44,88.1,1000.8
11.7,75.53,1008.32
30.04,73.95,985.95
9.82,77.15,954.29
21.95,85.32,968.29
21.23,78.9,981.98
22.05,78.3,960.47
26.8,75.64,979.37
19.25,73.15,1002.97
19.5,83.32,983.09
33.23,74.39,955.66
32.96,74.41,976.3
24.6,84.82,993.49
29.79,78.71,954.79
19.9,86.12,1002.21
29.87,78.72,921.4
20.27,85.18,998.93
21.42,79.27,973.2
17.07,78.49,969.53
25.4,79.5,989.08
12.85,74.9,1007.17
28.93,74.89,985.83
23.1,71.4,999.44
23.43,85.32,968.18
12.42,78.38,983.49
11.83,75.67,1002.66
23.48,70.47,994.19
22.42,71.87,998.65
25.13,75.58,977.01
24.54,75.71,977.87
25.7,81.35,993.29
17.28,76.22,978.77
21.78,85.97,980.67
21.32,77.61,979.87
10.92,76.43,1004.43
10.47,79.73,1008.11
20.23,83.28,990.66
18.15,73.0,1001.75
27.05,79.39,989.42
26.65,79.99,990.55
27.23,79.25,989.34
23.1,74.87,980.08
28.37,76.9,983.73
29.82,78.53,940.29
19.72,76.27,977.07
33.77,74.35,882.86
30.66,76.84,981.63
26.18,92.73,991.15
23.32,91.32,1000.03
25.05,75.0,976.81
26.49,79.19,991.95
9.18,76.55,1008.32
10.98,78.23,1000.53
34.45,74.29,919.47
24.75,78.25,981.31
24.03,79.2,977.48
17.75,77.9,975.43
27.08,79.82,989.8
15.85,77.27,981.72
22.84,88.42,1000.72
24.98,78.27,982.37
23.6,74.62,984.19
23.35,77.07,975.62
16.62,73.9,974.08
23.63,85.0,972.33
22.6,81.47,957.34
18.75,73.55,968.02
