Latitude,Longitude,PTrain_AP1
23.83,87.82,1013.0
32.52,74.76,996.37
26.28,94.25,968.64
24.55,92.6,1012.73
24.87,86.52,1007.56
29.97,77.04,999.23
28.07,75.62,994.43
9.92,78.12,1005.25
9.83,78.08,1005.5
17.93,73.67,936.27
16.75,78.0,984.12
21.08,71.78,1012.71
27.23,79.05,1005.21
26.75,92.35,1008.22
22.0,80.7,982.27
25.03,88.13,1013.35
20.55,74.53,989.47
21.17,81.73,997.25
32.27,77.17,901.9
22.58,80.37,989.6
22.82,69.27,1012.19
12.5,76.83,974.09
12.92,74.88,1007.67
12.95,74.83,1011.26
16.18,81.13,1013.77
27.5,77.68,1003.97
12.92,92.92,1010.91
18.05,78.27,986.05
12.42,75.73,950.57
29.02,77.63,1001.29
11.8,77.82,996.95
22.42,87.32,1012.04
8.3,73.0,1011.87
28.83,78.75,1002.6
15.42,73.78,1009.58
26.67,84.92,1011.34
30.58,78.48,903.19
29.47,79.65,883.57
18.9,72.82,1012.47
19.12,72.85,1012.31
30.45,78.08,899.8
29.47,77.73,1000.24
26.12,85.4,1012.15
12.3,76.7,970.58
11.8,76.0,973.54
