Latitude,Longitude,PTrain_AP1
22.65,88.45,1015.98
7.22,93.73,1011.09
10.75,79.35,1013.03
25.15,75.85,999.83
25.18,75.9,999.87
17.55,80.63,1008.53
9.53,76.6,1009.94
11.25,75.78,1013.66
23.4,88.52,1015.59
10.4,78.67,1007.34
33.58,75.5,961.18
34.42,74.3,929.49
15.83,78.07,997.44
26.85,79.5,1007.81
25.22,82.72,1010.75
13.24,76.86,970.75
19.28,74.37,977.54
17.87,78.76,984.26
17.22,78.03,979.32
13.55,76.01,971.77
22.5,73.75,1005.75
21.53,73.43,1005.75
32.68,74.76,997.66
31.91,75.45,999.67
29.92,77.07,1001.51
13.02,80.12,1013.6
27.57,79.35,1007.45
27.51,79.51,1007.85
30.02,79.07,923.6
13.35,77.98,964.2
34.3,73.95,885.22
34.12,74.81,931.87
28.62,72.97,1004.19
22.17,85.62,991.86
27.78,79.32,1007.1
21.85,72.13,1015.01
17.5,74.75,974.93
26.7,89.45,1001.79
28.19,75.7,998.23
20.03,77.83,993.42
25.25,94.47,940.06
26.89,79.65,1007.71
17.92,82.97,1011.91
22.44,88.1,1016.07
11.7,75.53,1013.85
30.04,73.95,1003.74
9.82,77.15,958.5
21.95,85.32,982.99
21.23,78.9,995.28
22.05,78.3,973.33
26.8,75.64,995.93
19.25,73.15,1013.81
19.5,83.32,996.15
33.23,74.39,970.45
32.96,74.41,992.21
24.6,84.82,1009.25
29.79,78.71,971.14
19.9,86.12,1015.93
29.87,78.72,935.86
20.27,85.18,1012.81
21.42,79.27,986.47
17.07,78.49,978.95
25.4,79.5,1005.87
12.85,74.9,1013.1
28.93,74.89,1003.5
23.1,71.4,1013.72
23.43,85.32,983.51
12.42,78.38,990.33
11.83,75.67,1008.31
23.48,70.47,1009.02
22.42,71.87,1012.66
25.13,75.58,992.47
24.54,75.71,992.95
25.7,81.35,1010.37
17.28,76.22,987.5
21.78,85.97,995.67
21.32,77.61,992.46
10.92,76.43,1009.96
10.47,79.73,1014.23
20.23,83.28,1004.12
18.15,73.0,1011.4
27.05,79.39,1007.05
26.65,79.99,1008.25
27.23,79.25,1007.0
23.1,74.87,994.35
28.37,76.9,1001.32
29.82,78.53,955.87
19.72,76.27,987.75
33.77,74.35,894.75
30.66,76.84,999.08
26.18,92.73,1005.51
23.32,91.32,1014.68
25.05,75.0,992.25
26.49,79.19,1009.28
9.18,76.55,1013.18
10.98,78.23,1006.81
34.45,74.29,932.17
24.75,78.25,996.91
24.03,79.2,992.91
17.75,77.9,985.16
27.08,79.82,1007.59
15.85,77.27,990.01
22.84,88.42,1015.89
24.98,78.27,998.17
23.6,74.62,998.97
23.35,77.07,989.69
16.62,73.9,981.82
23.63,85.0,987.76
22.6,81.47,971.26
18.75,73.55,977.54
26.99,79.64,1007.77
24.82,78.76,997.71
33.53,77.5,792.22
24.37,82.95,1002.65
25.05,84.05,1011.45
25.07,83.95,1011.08
16.55,73.62,1008.64
29.89,78.66,945.37
24.86,78.86,997.14
29.12,75.52,1003.11
25.5,75.85,1001.82
23.97,93.22,968.69
23.37,93.12,936.9
29.98,78.62,963.03
24.97,85.1,1011.61
22.53,88.32,1015.83
26.52,85.97,1012.82
26.25,76.33,1001.28
28.04,75.65,994.95
25.65,94.03,910.08
33.23,74.63,919.17
20.18,85.62,1012.3
28.12,74.76,997.68
25.35,75.53,1000.3
18.12,73.0,1006.57
21.18,71.65,1012.55
25.53,86.55,1013.94
26.82,70.7,1002.67
21.51,77.52,960.48
22.52,79.03,978.48
21.43,78.97,995.65
13.18,80.04,1012.82
27.69,79.67,1007.56
17.97,78.72,985.51
16.97,78.35,982.14
34.29,74.23,912.63
34.17,74.27,902.1
15.2,76.22,986.65
19.83,83.73,1000.13
12.46,80.1,1014.19
24.53,75.65,993.38
16.75,77.78,987.31
10.08,78.75,1009.8
13.93,78.27,983.2
27.69,79.65,1007.51
16.1,78.3,996.14
16.03,79.95,1012.06
28.23,95.0,1000.56
11.15,75.97,1011.59
26.75,94.83,983.23
29.54,77.49,1002.01
9.23,76.87,1010.56
33.5,74.83,810.27
21.43,74.43,1008.02
12.71,76.95,977.57
8.77,78.1,1013.83
11.73,75.88,964.27
24.38,84.53,1005.48
25.85,85.6,1013.61
30.4,77.95,977.33
12.48,76.87,975.98
8.37,77.0,1013.82
34.1,74.65,932.64
17.67,82.23,1000.79
34.11,74.52,926.49
18.93,77.48,990.42
9.8,76.8,977.5
17.83,73.92,975.92
23.72,85.5,993.95
23.8,81.35,992.21
12.92,74.82,1013.71
26.62,89.83,1004.79
24.65,79.15,998.54
29.98,78.7,972.62
24.22,84.67,998.12
23.97,87.17,1009.72
17.97,78.86,985.92
27.83,79.47,1007.44
16.13,76.58,983.85
9.75,76.57,1011.18
11.98,75.95,964.6
24.71,79.22,998.65
24.82,85.25,1010.75
16.17,76.88,986.89
32.89,74.74,995.9
24.59,79.18,998.41
34.51,76.27,826.99
23.8,80.8,994.1
26.42,87.43,1012.59
13.32,77.14,967.13
24.37,87.42,1009.04
23.8,86.28,1006.14
12.42,92.93,1011.8
26.75,80.88,1008.45
30.93,75.87,1000.87
30.9,75.8,1000.86
25.75,93.18,1007.76
34.03,74.68,926.47
25.55,76.22,1001.97
34.42,74.23,930.26
30.38,77.81,989.85
24.5,87.13,1007.95
24.58,78.88,996.36
21.7,84.67,996.19
23.27,92.47,973.13
25.2,93.3,974.36
13.7,75.67,980.19
25.58,93.77,933.26
26.77,84.98,1012.61
27.23,94.12,1010.27
25.18,86.08,1013.73
28.33,73.2,1003.5
24.37,87.2,1009.6
21.85,87.22,1015.4
24.17,88.27,1015.56
30.72,76.25,1000.75
17.44,78.54,985.8
22.22,70.23,1008.77
24.11,78.98,983.09
25.47,92.8,995.31
25.5,93.12,1008.34
27.75,95.92,1007.58
27.03,79.39,1007.01
21.72,71.38,1007.05
18.03,75.33,983.85
21.08,83.4,1005.95
26.35,75.57,998.64
25.3,93.43,951.36
32.8,79.18,781.07
27.32,95.9,998.13
26.03,90.17,1014.1
21.55,71.35,1008.67
17.18,78.71,984.55
16.17,76.52,984.88
34.0,74.92,930.44
20.2,83.7,977.0
23.4,69.88,1012.22
22.32,87.05,1013.76
22.83,85.12,995.32
17.98,76.33,978.2
26.87,79.11,1007.37
12.02,77.25,968.97
25.2,94.47,919.77
25.68,92.8,1004.96
20.78,77.67,993.92
24.7,79.02,996.49
22.88,69.82,1013.62
23.83,87.82,1014.69
32.52,74.76,997.99
26.28,94.25,970.05
24.55,92.6,1014.16
24.87,86.52,1008.64
29.97,77.04,1001.26
28.07,75.62,996.1
9.92,78.12,1006.12
9.83,78.08,1006.35
17.93,73.67,937.03
16.75,78.0,985.27
21.08,71.78,1014.38
27.23,79.05,1006.65
26.75,92.35,1009.18
22.0,80.7,983.47
25.03,88.13,1014.44
20.55,74.53,990.64
21.17,81.73,997.92
32.27,77.17,902.51
22.58,80.37,990.73
22.82,69.27,1014.01
12.5,76.83,975.28
12.92,74.88,1008.61
12.95,74.83,1012.24
16.18,81.13,1015.17
27.5,77.68,1005.35
12.92,92.92,1011.71
18.05,78.27,987.13
12.42,75.73,951.23
29.02,77.63,1003.15
11.8,77.82,997.99
22.42,87.32,1014.19
8.3,73.0,1012.61
28.83,78.75,1004.46
15.42,73.78,1010.67
26.67,84.92,1012.12
30.58,78.48,904.17
29.47,79.65,884.01
18.9,72.82,1013.87
19.12,72.85,1013.73
30.45,78.08,900.67
29.47,77.73,1002.21
26.12,85.4,1012.84
