Latitude,Longitude,PTrain_AP1
21.83,76.37,987.22
21.82,75.62,991.3
27.9,80.8,994.51
22.08,82.15,981.57
9.95,76.27,1008.56
10.23,77.47,887.45
12.95,78.3,959.72
16.7,74.23,977.14
22.53,88.33,1005.21
22.65,88.45,1005.18
7.22,93.73,1009.05
10.75,79.35,1006.75
25.15,75.85,988.59
25.18,75.9,988.61
17.55,80.63,999.4
9.53,76.6,1004.69
11.25,75.78,1008.47
23.4,88.52,1004.5
10.4,78.67,1001.36
33.58,75.5,950.37
34.42,74.3,920.46
15.83,78.07,990.21
26.85,79.5,995.23
25.22,82.72,998.56
13.24,76.86,965.76
19.28,74.37,970.92
17.87,78.76,976.2
17.22,78.03,972.07
13.55,76.01,967.12
22.5,73.75,996.4
21.53,73.43,997.22
32.68,74.76,985.41
31.91,75.45,987.1
29.92,77.07,988.63
13.02,80.12,1006.6
27.57,79.35,994.71
27.51,79.51,995.1
30.02,79.07,914.7
13.35,77.98,958.89
34.3,73.95,879.08
34.12,74.81,922.92
28.62,72.97,992.38
22.17,85.62,980.58
27.78,79.32,994.38
21.85,72.13,1006.82
17.5,74.75,969.27
26.7,89.45,990.51
28.19,75.7,985.81
20.03,77.83,984.51
25.25,94.47,932.47
26.89,79.65,995.07
17.92,82.97,1002.35
22.44,88.1,1005.33
11.7,75.53,1008.68
30.04,73.95,991.32
9.82,77.15,954.45
21.95,85.32,972.0
21.23,78.9,985.23
22.05,78.3,963.77
26.8,75.64,984.0
19.25,73.15,1006.88
19.5,83.32,985.86
33.23,74.39,958.6
32.96,74.41,979.86
24.6,84.82,997.15
29.79,78.71,958.65
19.9,86.12,1005.68
29.87,78.72,925.83
20.27,85.18,1002.09
21.42,79.27,976.38
17.07,78.49,971.57
25.4,79.5,993.71
12.85,74.9,1007.99
28.93,74.89,991.17
23.1,71.4,1005.09
23.43,85.32,971.91
12.42,78.38,984.29
11.83,75.67,1003.16
23.48,70.47,1000.43
22.42,71.87,1004.22
25.13,75.58,981.27
24.54,75.71,982.02
25.7,81.35,998.0
17.28,76.22,980.88
21.78,85.97,984.57
21.32,77.61,982.95
10.92,76.43,1004.58
10.47,79.73,1008.0
20.23,83.28,993.3
18.15,73.0,1005.23
27.05,79.39,994.43
26.65,79.99,995.57
27.23,79.25,994.37
23.1,74.87,984.4
28.37,76.9,988.73
29.82,78.53,944.26
19.72,76.27,979.8
33.77,74.35,888.12
30.66,76.84,986.17
26.18,92.73,995.62
23.32,91.32,1004.78
25.05,75.0,981.19
26.49,79.19,996.96
9.18,76.55,1007.94
10.98,78.23,1000.77
34.45,74.29,922.97
24.75,78.25,985.35
24.03,79.2,981.39
17.75,77.9,977.55
27.08,79.82,994.84
15.85,77.27,983.4
22.84,88.42,1004.99
24.98,78.27,986.5
23.6,74.62,988.72
23.35,77.07,979.21
16.62,73.9,976.8
23.63,85.0,975.94
22.6,81.47,960.66
18.75,73.55,971.66
26.99,79.64,995.11
24.82,78.76,985.96
33.53,77.5,788.52
24.37,82.95,990.47
25.05,84.05,999.34
25.07,83.95,998.96
16.55,73.62,1003.02
29.89,78.66,934.55
24.86,78.86,985.34
29.12,75.52,990.61
25.5,75.85,990.46
23.97,93.22,959.7
23.37,93.12,929.51
29.98,78.62,950.98
24.97,85.1,999.57
22.53,88.32,1005.07
26.52,85.97,1000.95
26.25,76.33,989.53
28.04,75.65,982.53
25.65,94.03,904.01
33.23,74.63,910.68
20.18,85.62,1001.72
28.12,74.76,985.44
25.35,75.53,989.03
18.12,73.0,1000.51
21.18,71.65,1005.15
25.53,86.55,1002.18
26.82,70.7,991.94
21.51,77.52,952.13
22.52,79.03,968.16
21.43,78.97,985.45
13.18,80.04,1005.77
27.69,79.67,994.72
17.97,78.72,977.39
16.97,78.35,974.75
34.29,74.23,904.72
34.17,74.27,894.9
15.2,76.22,980.87
19.83,83.73,989.6
12.46,80.1,1007.41
24.53,75.65,982.46
16.75,77.78,980.12
10.08,78.75,1003.85
13.93,78.27,976.98
27.69,79.65,994.67
16.1,78.3,988.72
16.03,79.95,1003.89
28.23,95.0,991.05
11.15,75.97,1006.37
26.75,94.83,973.77
29.54,77.49,989.12
9.23,76.87,1005.22
33.5,74.83,806.94
21.43,74.43,999.21
12.71,76.95,972.44
8.77,78.1,1008.24
11.73,75.88,960.49
24.38,84.53,993.33
25.85,85.6,1001.69
30.4,77.95,964.6
12.48,76.87,971.0
8.37,77.0,1008.51
34.1,74.65,923.57
17.67,82.23,991.58
34.11,74.52,917.6
18.93,77.48,982.33
9.8,76.8,973.06
17.83,73.92,970.47
23.72,85.5,982.03
23.8,81.35,980.37
12.92,74.82,1008.61
26.62,89.83,993.72
24.65,79.15,986.73
29.98,78.7,960.07
24.22,84.67,985.98
23.97,87.17,998.04
17.97,78.86,977.73
27.83,79.47,994.62
16.13,76.58,977.66
9.75,76.57,1005.89
11.98,75.95,960.7
24.71,79.22,986.8
24.82,85.25,998.7
16.17,76.88,980.45
32.89,74.74,983.73
24.59,79.18,986.61
34.51,76.27,822.44
23.8,80.8,982.29
26.42,87.43,1001.03
13.32,77.14,962.11
24.37,87.42,997.34
23.8,86.28,994.26
12.42,92.93,1006.7
26.75,80.88,995.67
30.93,75.87,988.09
30.9,75.8,988.08
25.75,93.18,998.09
34.03,74.68,917.81
25.55,76.22,990.53
34.42,74.23,921.16
30.38,77.81,976.84
24.5,87.13,996.15
24.58,78.88,984.68
21.7,84.67,984.82
23.27,92.47,964.08
25.2,93.3,964.93
13.7,75.67,975.39
25.58,93.77,925.82
26.77,84.98,1000.55
27.23,94.12,1001.06
25.18,86.08,1001.87
28.33,73.2,991.71
24.37,87.2,997.86
21.85,87.22,1004.56
24.17,88.27,1004.26
30.72,76.25,987.92
17.44,78.54,977.98
22.22,70.23,1001.39
24.11,78.98,971.83
25.47,92.8,985.33
25.5,93.12,998.65
27.75,95.92,998.41
27.03,79.39,994.38
21.72,71.38,999.51
18.03,75.33,977.34
21.08,83.4,994.74
26.35,75.57,986.94
25.3,93.43,942.89
32.8,79.18,777.85
27.32,95.9,988.69
26.03,90.17,1003.46
21.55,71.35,1001.24
17.18,78.71,976.82
16.17,76.52,978.67
34.0,74.92,921.54
20.2,83.7,967.0
23.4,69.88,1004.04
22.32,87.05,1002.59
22.83,85.12,983.62
17.98,76.33,971.49
26.87,79.11,994.89
12.02,77.25,964.14
25.2,94.47,913.32
25.68,92.8,995.07
20.78,77.67,984.67
24.7,79.02,984.7
22.88,69.82,1005.86
23.83,87.82,1003.29
32.52,74.76,985.65
26.28,94.25,960.88
24.55,92.6,1004.46
24.87,86.52,996.7
29.97,77.04,988.36
28.07,75.62,983.69
9.92,78.12,1000.34
9.83,78.08,1000.61
17.93,73.67,933.26
16.75,78.0,978.03
21.08,71.78,1006.95
27.23,79.05,994.06
26.75,92.35,999.31
22.0,80.7,972.79
25.03,88.13,1003.04
20.55,74.53,982.68
21.17,81.73,987.02
32.27,77.17,895.45
22.58,80.37,979.62
22.82,69.27,1006.62
12.5,76.83,970.35
12.92,74.88,1003.6
12.95,74.83,1007.16
16.18,81.13,1006.75
27.5,77.68,992.99
12.92,92.92,1006.36
18.05,78.27,979.13
12.42,75.73,947.8
29.02,77.63,990.33
11.8,77.82,992.1
22.42,87.32,1003.09
8.3,73.0,1008.62
28.83,78.75,991.54
15.42,73.78,1005.39
26.67,84.92,1000.02
30.58,78.48,896.97
29.47,79.65,878.75
18.9,72.82,1007.33
19.12,72.85,1007.04
30.45,78.08,893.73
29.47,77.73,989.3
26.12,85.4,1000.87
12.3,76.7,967.0
11.8,76.0,970.02
27.54,79.69,994.99
24.65,84.58,994.17
15.47,79.87,1005.81
20.87,84.4,997.83
13.11,80.3,1007.31
9.93,78.12,1000.21
16.45,77.43,986.49
22.87,87.98,1004.82
24.77,77.7,977.28
24.78,78.44,982.05
28.45,76.11,988.59
26.4,89.75,998.74
24.03,78.38,979.92
22.69,88.15,1004.99
21.02,73.15,1005.81
25.03,87.32,1000.95
19.47,82.58,971.2
26.72,92.9,1001.51
10.2,76.72,1003.39
26.13,85.63,1001.31
28.42,73.37,990.17
24.85,83.78,997.58
