Latitude,Longitude,PTrain_AP1
25.93,85.33,998.39
18.17,73.3,1004.75
21.33,69.9,1003.5
16.72,75.43,972.52
17.21,78.9,986.37
14.83,76.63,973.61
25.96,75.59,984.68
12.84,80.06,1006.01
25.6,85.2,998.31
18.98,84.02,982.17
20.37,83.37,993.88
17.63,80.93,1001.82
22.55,72.22,1002.8
20.28,84.7,990.94
14.98,74.92,980.64
15.17,77.38,981.65
16.28,76.62,979.61
24.67,84.77,995.1
30.64,76.81,983.67
30.1,79.97,869.96
28.07,94.57,955.81
24.67,75.6,977.03
18.02,79.57,989.12
27.38,80.17,991.55
17.82,73.1,1005.52
13.0,76.15,956.93
28.08,96.5,928.16
23.98,85.37,968.79
29.17,75.73,986.4
14.28,74.45,1007.18
22.77,77.77,985.19
10.58,92.55,1008.01
17.45,78.47,974.86
9.5,76.63,1006.15
15.8,76.98,986.55
15.02,75.95,978.17
30.03,77.89,983.1
28.18,75.39,982.56
34.28,74.2,888.36
13.0,75.7,957.73
33.39,74.23,930.79
27.65,79.95,991.52
15.43,75.8,972.66
26.86,79.06,992.22
31.03,78.73,837.29
22.57,75.82,971.35
34.53,75.13,850.22
24.6,87.08,992.64
17.55,75.9,981.34
22.62,86.13,991.48
23.67,84.95,976.13
26.39,79.48,993.17
26.53,75.87,982.73
13.95,76.62,973.03
29.93,78.52,946.41
26.0,92.87,999.32
14.03,75.68,977.62
13.54,77.3,967.29
27.57,93.85,917.38
12.82,77.03,968.25
13.23,77.12,962.44
16.47,76.53,981.21
34.3,74.25,905.8
28.78,95.88,937.07
24.53,84.02,993.44
30.17,76.54,985.81
27.68,76.45,979.18
25.05,84.63,997.3
27.6,78.05,989.24
26.27,91.37,1000.53
23.83,73.03,990.56
24.77,93.9,960.19
22.72,75.8,972.16
17.69,78.87,978.18
27.16,79.27,991.07
29.84,78.75,906.8
24.68,74.13,977.0
27.68,74.07,982.64
11.57,75.6,1009.4
11.77,79.38,1005.18
27.24,79.44,991.34
34.65,76.02,824.58
30.1,77.75,983.83
20.13,85.15,999.19
24.28,85.17,980.19
27.33,82.7,994.21
23.2,79.95,979.81
19.08,82.03,973.32
26.82,75.8,978.99
26.9,70.92,986.17
21.05,75.57,992.22
25.35,72.62,991.39
26.53,88.72,997.0
32.67,74.83,979.33
22.82,86.18,995.44
22.82,86.18,994.74
22.88,84.13,959.63
25.08,73.08,985.35
18.2,75.2,977.0
24.53,76.17,983.97
25.45,78.58,986.62
21.92,84.08,989.9
26.3,73.02,987.87
30.55,79.57,898.84
33.19,74.15,960.56
14.53,76.35,970.95
22.23,85.65,977.15
25.48,84.42,997.24
25.05,84.08,996.49
26.2,73.94,983.67
28.88,74.07,987.06
26.72,89.88,987.7
21.73,75.15,984.07
22.47,70.07,1002.42
26.1,92.73,1000.2
26.38,79.19,991.76
24.92,86.22,997.42
17.61,78.88,978.57
25.55,82.32,995.34
23.63,75.13,977.76
28.05,94.18,985.58
30.64,76.05,985.39
30.8,75.82,985.54
29.28,77.42,986.48
33.98,74.27,857.82
28.06,75.28,981.6
25.1,78.8,984.12
33.78,74.07,945.83
26.21,73.07,989.53
33.34,74.21,944.86
32.6,74.87,982.99
24.43,85.52,981.4
23.1,74.15,988.67
22.17,86.63,995.52
30.03,77.83,984.67
17.74,78.47,972.78
28.33,75.68,983.81
16.33,74.78,972.85
16.43,74.68,973.96
25.38,74.3,975.36
29.8,78.65,948.56
22.52,85.63,972.41
26.13,87.62,998.53
20.78,85.72,1000.49
20.82,75.97,986.56
21.85,87.92,1001.85
10.95,78.08,997.01
24.32,92.0,1001.02
16.95,82.23,1004.91
27.07,88.47,935.75
18.33,84.13,1003.92
11.73,78.97,1000.95
32.4,78.25,853.57
20.27,81.48,980.98
22.67,76.73,983.12
11.83,75.33,1008.54
26.43,80.37,992.4
8.08,77.5,1007.95
31.33,75.33,985.84
10.92,79.83,1008.63
10.07,78.8,1004.12
29.7,77.03,985.53
14.78,74.13,1008.07
33.0,74.9,940.04
21.62,85.58,977.14
21.32,70.32,1001.79
24.98,79.92,987.97
17.25,80.15,998.42
21.83,76.37,985.39
21.82,75.62,989.31
27.9,80.8,991.41
22.08,82.15,979.59
9.95,76.27,1009.58
10.23,77.47,888.12
12.95,78.3,959.75
16.7,74.23,976.17
22.53,88.33,1001.85
22.65,88.45,1001.9
7.22,93.73,1009.02
10.75,79.35,1007.38
25.15,75.85,985.98
25.18,75.9,985.99
17.55,80.63,998.35
9.53,76.6,1005.63
11.25,75.78,1009.25
23.4,88.52,1001.47
10.4,78.67,1001.95
33.58,75.5,949.27
34.42,74.3,917.85
15.83,78.07,989.72
26.85,79.5,991.98
25.22,82.72,995.61
13.24,76.86,965.88
19.28,74.37,969.18
17.87,78.76,975.23
17.22,78.03,971.31
13.55,76.01,967.19
22.5,73.75,993.27
21.53,73.43,994.23
32.68,74.76,983.56
31.91,75.45,984.75
29.92,77.07,985.53
13.02,80.12,1006.74
27.57,79.35,991.44
27.51,79.51,991.83
30.02,79.07,911.23
13.35,77.98,958.9
34.3,73.95,874.23
34.12,74.81,920.6
28.62,72.97,988.86
22.17,85.62,977.5
27.78,79.32,991.05
21.85,72.13,1003.42
17.5,74.75,968.24
26.7,89.45,987.19
28.19,75.7,982.59
20.03,77.83,983.13
25.25,94.47,928.53
26.89,79.65,991.83
17.92,82.97,1000.72
22.44,88.1,1001.89
11.7,75.53,1009.38
30.04,73.95,987.85
9.82,77.15,955.21
21.95,85.32,968.93
21.23,78.9,983.47
22.05,78.3,962.05
26.8,75.64,981.11
19.25,73.15,1004.74
19.5,83.32,983.78
33.23,74.39,957.07
32.96,74.41,978.04
24.6,84.82,994.49
29.79,78.71,956.31
19.9,86.12,1003.09
29.87,78.72,922.74
20.27,85.18,999.71
21.42,79.27,974.7
17.07,78.49,970.71
25.4,79.5,990.73
12.85,74.9,1008.38
28.93,74.89,987.68
23.1,71.4,1001.79
23.43,85.32,968.96
12.42,78.38,984.39
11.83,75.67,1003.75
23.48,70.47,996.64
22.42,71.87,1000.84
25.13,75.58,978.74
24.54,75.71,979.56
25.7,81.35,994.81
17.28,76.22,980.22
21.78,85.97,981.35
21.32,77.61,981.33
10.92,76.43,1005.28
10.47,79.73,1008.74
20.23,83.28,991.38
18.15,73.0,1003.48
27.05,79.39,991.18
26.65,79.99,992.37
27.23,79.25,991.1
23.1,74.87,981.8
28.37,76.9,985.42
29.82,78.53,941.69
19.72,76.27,978.57
33.77,74.35,883.74
30.66,76.84,983.41
26.18,92.73,992.28
23.32,91.32,1001.21
25.05,75.0,978.61
26.49,79.19,993.66
9.18,76.55,1009.03
10.98,78.23,1001.13
34.45,74.29,920.5
24.75,78.25,982.81
