Latitude,Longitude,PTrain_AP1
28.87,75.45,994.17
25.32,86.02,1004.88
25.55,84.15,1003.26
23.98,86.02,993.93
22.97,74.12,993.48
24.76,79.05,989.81
23.13,84.85,976.13
20.0,76.3,980.35
27.5,95.75,1001.09
16.73,76.92,985.05
21.7,74.03,960.48
26.28,79.29,998.63
25.93,90.77,1004.54
27.79,79.31,998.46
29.28,78.12,994.72
25.97,85.12,1004.14
28.19,74.69,989.3
26.13,89.47,1005.42
10.03,76.3,1010.41
11.22,76.15,1007.6
13.07,80.26,1010.06
17.58,78.54,975.6
13.25,80.33,1010.15
13.13,80.25,1010.11
8.18,77.63,1009.83
26.75,82.08,1000.94
25.93,80.83,999.98
30.92,74.67,993.98
26.3,87.27,1003.75
22.37,88.78,1008.47
16.28,78.68,975.86
30.72,76.77,989.15
26.35,79.23,998.33
25.77,75.63,989.82
24.18,92.02,1007.31
11.18,75.85,1009.67
17.84,78.12,980.53
15.42,75.63,973.57
27.33,88.62,908.57
16.53,80.8,1008.41
24.75,84.95,1000.95
25.4,83.55,1002.86
22.77,83.97,976.79
27.13,81.97,1000.54
21.47,80.2,989.6
19.27,84.88,1008.68
26.75,83.37,1002.29
17.35,76.85,981.77
34.05,74.4,868.28
24.65,77.32,981.26
28.42,77.0,993.54
26.1,91.58,1004.9
26.23,78.25,994.99
15.42,75.62,973.09
27.23,79.28,998.03
33.89,74.29,900.92
24.05,76.45,986.09
25.58,76.3,994.24
15.73,75.98,973.66
16.27,76.83,982.78
23.52,74.0,999.96
20.1,84.57,1003.54
9.92,77.53,991.11
34.16,74.57,926.91
30.65,78.85,874.38
27.85,78.47,996.64
14.55,78.73,1001.38
29.9,78.68,936.45
26.01,79.38,998.08
32.79,74.77,988.91
29.97,78.53,952.6
26.7,94.12,1002.06
17.61,78.47,976.18
27.72,79.65,998.28
22.77,87.8,1008.5
23.28,84.55,974.6
20.88,73.72,993.17
28.3,75.71,990.45
22.9,88.16,1008.05
20.13,78.32,990.84
29.85,77.05,992.59
25.22,87.17,1005.71
23.95,87.1,1000.82
22.7,70.65,1006.54
27.22,73.47,988.86
30.72,75.98,991.96
32.98,74.41,983.87
28.36,74.9,990.52
27.7,79.57,998.53
20.67,79.13,991.99
22.25,88.5,1008.66
33.26,74.14,952.51
27.32,84.32,999.58
23.27,87.97,1007.31
31.52,76.02,987.88
27.98,72.25,996.25
24.9,72.83,991.53
20.72,70.99,1009.67
34.08,74.57,925.38
14.97,78.25,995.94
34.1,74.58,927.05
21.92,85.37,976.09
22.02,69.92,1001.55
22.26,88.97,1008.6
22.86,88.04,1007.97
16.75,77.3,983.9
25.73,75.54,989.29
19.92,77.05,980.84
25.93,85.33,1004.38
18.17,73.3,1008.54
21.33,69.9,1008.54
16.72,75.43,974.77
17.21,78.9,989.9
14.83,76.63,975.4
25.96,75.59,990.6
12.84,80.06,1008.63
25.6,85.2,1004.23
18.98,84.02,988.01
20.37,83.37,999.26
17.63,80.93,1006.08
22.55,72.22,1008.66
20.28,84.7,996.95
14.98,74.92,982.46
15.17,77.38,983.84
16.28,76.62,981.91
24.67,84.77,1000.96
30.64,76.81,990.35
30.1,79.97,877.43
28.07,94.57,961.96
24.67,75.6,982.54
18.02,79.57,993.0
27.38,80.17,998.44
17.82,73.1,1009.21
13.0,76.15,957.73
28.08,96.5,933.83
23.98,85.37,975.2
29.17,75.73,993.51
14.28,74.45,1009.35
22.77,77.77,990.2
10.58,92.55,1010.3
17.45,78.47,978.2
9.5,76.63,1006.9
15.8,76.98,988.85
15.02,75.95,980.0
30.03,77.89,989.95
28.18,75.39,989.39
34.28,74.2,895.87
13.0,75.7,958.42
33.39,74.23,936.74
27.65,79.95,998.43
15.43,75.8,974.54
26.86,79.06,999.05
31.03,78.73,845.42
22.57,75.82,976.21
34.53,75.13,857.87
24.6,87.08,998.72
17.55,75.9,984.01
22.62,86.13,997.85
23.67,84.95,982.36
26.39,79.48,999.96
26.53,75.87,988.93
13.95,76.62,974.52
29.93,78.52,952.21
26.0,92.87,1004.85
14.03,75.68,979.06
13.54,77.3,968.72
27.57,93.85,923.19
12.82,77.03,969.4
13.23,77.12,963.66
16.47,76.53,983.57
34.3,74.25,912.62
28.78,95.88,942.73
24.53,84.02,999.33
30.17,76.54,992.75
27.68,76.45,985.84
25.05,84.63,1003.19
27.6,78.05,996.1
26.27,91.37,1006.06
23.83,73.03,996.07
24.77,93.9,966.88
22.72,75.8,977.09
17.69,78.87,981.75
27.16,79.27,997.94
29.84,78.75,913.27
24.68,74.13,982.55
27.68,74.07,989.23
11.57,75.6,1010.7
11.77,79.38,1007.25
27.24,79.44,998.24
34.65,76.02,830.61
30.1,77.75,990.49
20.13,85.15,1005.2
24.28,85.17,986.37
27.33,82.7,1001.15
23.2,79.95,985.44
19.08,82.03,978.35
26.82,75.8,985.3
26.9,70.92,992.21
21.05,75.57,996.38
25.35,72.62,996.87
26.53,88.72,1002.89
32.67,74.83,985.23
22.82,86.18,1001.64
22.82,86.18,1000.96
22.88,84.13,965.8
25.08,73.08,990.86
18.2,75.2,979.91
24.53,76.17,989.41
25.45,78.58,992.84
21.92,84.08,995.54
26.3,73.02,993.73
30.55,79.57,905.29
33.19,74.15,966.22
14.53,76.35,972.55
22.23,85.65,983.71
25.48,84.42,1003.28
25.05,84.08,1002.45
26.2,73.94,989.57
28.88,74.07,994.17
26.72,89.88,993.78
21.73,75.15,988.66
22.47,70.07,1008.1
26.1,92.73,1005.69
26.38,79.19,998.47
24.92,86.22,1003.24
17.61,78.88,982.13
25.55,82.32,1001.8
23.63,75.13,983.06
28.05,94.18,991.82
30.64,76.05,992.28
30.8,75.82,992.43
29.28,77.42,993.45
33.98,74.27,866.1
28.06,75.28,988.38
25.1,78.8,990.22
33.78,74.07,951.56
26.21,73.07,995.34
33.34,74.21,950.51
32.6,74.87,989.08
24.43,85.52,987.6
23.1,74.15,994.11
22.17,86.63,1002.09
30.03,77.83,991.36
17.74,78.47,976.17
28.33,75.68,990.7
16.33,74.78,974.99
16.43,74.68,976.14
25.38,74.3,981.06
29.8,78.65,954.36
22.52,85.63,979.0
26.13,87.62,1004.36
20.78,85.72,1006.42
20.82,75.97,990.6
21.85,87.92,1008.66
10.95,78.08,998.45
24.32,92.0,1006.9
16.95,82.23,1009.68
27.07,88.47,942.19
18.33,84.13,1009.46
11.73,78.97,1002.87
32.4,78.25,861.46
20.27,81.48,985.88
22.67,76.73,987.94
11.83,75.33,1009.86
26.43,80.37,999.24
8.08,77.5,1008.44
31.33,75.33,992.62
10.92,79.83,1010.47
10.07,78.8,1005.47
29.7,77.03,992.48
14.78,74.13,1010.44
33.0,74.9,945.54
21.62,85.58,983.68
21.32,70.32,1006.61
24.98,79.92,994.34
17.25,80.15,1002.42
21.83,76.37,989.86
21.82,75.62,993.82
27.9,80.8,998.3
22.08,82.15,985.03
9.95,76.27,1010.44
10.23,77.47,888.83
12.95,78.3,961.28
16.7,74.23,978.56
22.53,88.33,1008.53
22.65,88.45,1008.48
7.22,93.73,1009.93
10.75,79.35,1009.12
25.15,75.85,991.6
25.18,75.9,991.63
17.55,80.63,1002.55
9.53,76.6,1006.36
11.25,75.78,1010.46
23.4,88.52,1007.65
10.4,78.67,1003.38
33.58,75.5,954.29
34.42,74.3,924.15
15.83,78.07,992.52
26.85,79.5,998.84
25.22,82.72,1001.87
13.24,76.86,967.08
19.28,74.37,972.72
17.87,78.76,978.78
17.22,78.03,974.37
13.55,76.01,968.31
22.5,73.75,998.83
21.53,73.43,999.52
32.68,74.76,989.65
