Latitude,Longitude,PTrain_DT2
18.33,84.13,28.84
11.73,78.97,29.54
32.4,78.25,21.25
20.27,81.48,29.84
22.67,76.73,32.13
11.83,75.33,28.57
26.43,80.37,29.76
8.08,77.5,28.23
31.33,75.33,30.92
10.92,79.83,28.77
10.07,78.8,28.94
29.7,77.03,31.16
14.78,74.13,28.89
33.0,74.9,26.88
21.62,85.58,28.3
21.32,70.32,31.37
24.98,79.92,30.24
17.25,80.15,30.31
21.83,76.37,32.18
21.82,75.62,32.45
27.9,80.8,29.24
22.08,82.15,29.64
9.95,76.27,28.52
10.23,77.47,21.05
12.95,78.3,28.01
16.7,74.23,29.25
22.53,88.33,28.79
22.65,88.45,28.81
7.22,93.73,27.16
10.75,79.35,29.37
25.15,75.85,33.09
25.18,75.9,33.07
17.55,80.63,30.2
9.53,76.6,28.77
11.25,75.78,28.62
23.4,88.52,28.92
10.4,78.67,29.23
33.58,75.5,25.96
34.42,74.3,25.46
15.83,78.07,30.65
26.85,79.5,30.41
25.22,82.72,29.99
13.24,76.86,29.04
19.28,74.37,30.28
17.87,78.76,30.14
17.22,78.03,30.06
13.55,76.01,28.41
22.5,73.75,32.15
21.53,73.43,31.4
32.68,74.76,29.51
31.91,75.45,30.16
29.92,77.07,30.97
13.02,80.12,28.99
27.57,79.35,30.33
27.51,79.51,30.2
30.02,79.07,25.46
13.35,77.98,28.48
34.3,73.95,23.52
34.12,74.81,24.69
28.62,72.97,34.17
22.17,85.62,28.46
27.78,79.32,30.52
21.85,72.13,31.15
17.5,74.75,29.78
26.7,89.45,27.78
28.19,75.7,32.71
20.03,77.83,31.24
25.25,94.47,21.49
26.89,79.65,30.26
17.92,82.97,29.13
22.44,88.1,28.8
11.7,75.53,28.63
30.04,73.95,32.82
9.82,77.15,25.7
21.95,85.32,27.99
21.23,78.9,30.78
22.05,78.3,29.89
26.8,75.64,32.99
19.25,73.15,30.23
19.5,83.32,28.99
33.23,74.39,28.6
32.96,74.41,29.87
24.6,84.82,29.65
29.79,78.71,28.57
19.9,86.12,28.73
29.87,78.72,26.51
20.27,85.18,29.17
21.42,79.27,30.21
17.07,78.49,29.65
25.4,79.5,30.64
12.85,74.9,28.72
28.93,74.89,32.99
23.1,71.4,32.95
23.43,85.32,28.24
12.42,78.38,29.47
11.83,75.67,28.63
23.48,70.47,32.72
22.42,71.87,31.99
25.13,75.58,32.94
24.54,75.71,32.82
25.7,81.35,30.04
17.28,76.22,31.19
21.78,85.97,28.41
21.32,77.61,31.39
10.92,76.43,29.29
10.47,79.73,28.95
20.23,83.28,29.64
18.15,73.0,29.55
27.05,79.39,30.45
26.65,79.99,30.0
27.23,79.25,30.53
23.1,74.87,32.61
28.37,76.9,31.94
29.82,78.53,27.88
19.72,76.27,31.51
33.77,74.35,23.7
30.66,76.84,30.5
26.18,92.73,26.64
23.32,91.32,28.02
25.05,75.0,33.19
26.49,79.19,30.79
9.18,76.55,28.53
10.98,78.23,30.3
34.45,74.29,25.58
24.75,78.25,31.42
24.03,79.2,30.53
17.75,77.9,30.64
27.08,79.82,30.04
15.85,77.27,30.96
22.84,88.42,28.87
24.98,78.27,31.45
23.6,74.62,33.04
23.35,77.07,31.8
16.62,73.9,28.67
23.63,85.0,28.6
22.6,81.47,28.44
18.75,73.55,29.25
26.99,79.64,30.24
24.82,78.76,31.06
33.53,77.5,12.96
24.37,82.95,29.79
25.05,84.05,29.82
25.07,83.95,29.83
16.55,73.62,29.35
29.89,78.66,27.12
24.86,78.86,30.97
29.12,75.52,32.54
25.5,75.85,33.16
23.97,93.22,24.26
23.37,93.12,22.11
29.98,78.62,28.1
24.97,85.1,29.61
22.53,88.32,28.78
26.52,85.97,29.31
26.25,76.33,32.82
28.04,75.65,32.68
25.65,94.03,19.72
33.23,74.63,25.46
20.18,85.62,28.91
28.12,74.76,33.25
25.35,75.53,33.29
18.12,73.0,29.42
21.18,71.65,31.02
25.53,86.55,29.34
26.82,70.7,35.55
21.51,77.52,29.3
22.52,79.03,29.79
21.43,78.97,30.74
13.18,80.04,29.12
27.69,79.67,29.97
17.97,78.72,30.27
16.97,78.35,29.91
34.29,74.23,24.77
34.17,74.27,24.29
15.2,76.22,30.34
19.83,83.73,29.07
12.46,80.1,28.81
24.53,75.65,32.87
16.75,77.78,30.59
10.08,78.75,29.07
13.93,78.27,29.45
27.69,79.65,29.99
16.1,78.3,30.43
16.03,79.95,29.51
28.23,95.0,25.5
11.15,75.97,28.66
26.75,94.83,24.44
29.54,77.49,30.91
9.23,76.87,28.86
33.5,74.83,17.28
21.43,74.43,32.26
12.71,76.95,29.13
8.77,78.1,28.56
11.73,75.88,25.76
24.38,84.53,29.6
25.85,85.6,29.51
30.4,77.95,29.07
12.48,76.87,28.75
8.37,77.0,28.41
34.1,74.65,24.93
17.67,82.23,28.73
34.11,74.52,25.42
18.93,77.48,31.25
9.8,76.8,26.58
17.83,73.92,29.14
23.72,85.5,28.82
23.8,81.35,29.68
12.92,74.82,28.7
26.62,89.83,27.8
24.65,79.15,30.79
29.98,78.7,28.51
24.22,84.67,29.25
23.97,87.17,29.16
17.97,78.86,30.22
27.83,79.47,30.11
16.13,76.58,30.74
9.75,76.57,28.89
11.98,75.95,26.19
24.71,79.22,30.79
24.82,85.25,29.57
16.17,76.88,30.97
32.89,74.74,29.17
24.59,79.18,30.76
34.51,76.27,16.74
23.8,80.8,29.89
26.42,87.43,28.88
13.32,77.14,28.96
24.37,87.42,29.05
23.8,86.28,29.23
12.42,92.93,27.34
26.75,80.88,29.71
30.93,75.87,30.98
30.9,75.8,31.06
25.75,93.18,26.54
34.03,74.68,24.68
25.55,76.22,32.95
34.42,74.23,25.58
30.38,77.81,29.7
24.5,87.13,29.09
24.58,78.88,30.93
21.7,84.67,28.97
23.27,92.47,24.98
25.2,93.3,24.56
13.7,75.67,28.52
25.58,93.77,21.41
26.77,84.98,29.49
27.23,94.12,26.09
25.18,86.08,29.5
28.33,73.2,34.12
24.37,87.2,29.14
21.85,87.22,28.9
24.17,88.27,29.02
30.72,76.25,30.91
17.44,78.54,30.2
22.22,70.23,31.85
24.11,78.98,30.2
25.47,92.8,26.15
25.5,93.12,26.63
27.75,95.92,25.23
27.03,79.39,30.46
21.72,71.38,32.12
18.03,75.33,30.88
21.08,83.4,29.83
26.35,75.57,33.19
25.3,93.43,22.88
32.8,79.18,10.15
27.32,95.9,24.84
26.03,90.17,28.12
21.55,71.35,31.87
17.18,78.71,29.89
16.17,76.52,30.8
34.0,74.92,24.7
20.2,83.7,27.84
23.4,69.88,32.73
22.32,87.05,29.08
22.83,85.12,28.95
17.98,76.33,30.76
26.87,79.11,30.76
12.02,77.25,28.21
25.2,94.47,20.12
25.68,92.8,26.64
20.78,77.67,31.39
24.7,79.02,30.82
22.88,69.82,31.74
23.83,87.82,29.16
32.52,74.76,29.74
26.28,94.25,23.8
24.55,92.6,27.36
24.87,86.52,29.26
29.97,77.04,30.95
28.07,75.62,32.73
9.92,78.12,29.56
9.83,78.08,29.46
17.93,73.67,26.28
16.75,78.0,30.3
21.08,71.78,30.75
27.23,79.05,30.7
26.75,92.35,26.93
22.0,80.7,29.52
25.03,88.13,28.92
20.55,74.53,31.5
21.17,81.73,30.02
32.27,77.17,23.9
22.58,80.37,29.95
22.82,69.27,31.69
12.5,76.83,28.68
12.92,74.88,28.52
12.95,74.83,28.66
16.18,81.13,29.05
27.5,77.68,31.73
12.92,92.92,27.29
18.05,78.27,30.62
12.42,75.73,25.6
29.02,77.63,31.13
