Latitude,Longitude,PTrain_DT2
30.03,77.83,33.8
17.74,78.47,29.92
28.33,75.68,35.06
16.33,74.78,27.3
16.43,74.68,27.36
25.38,74.3,32.5
29.8,78.65,29.95
22.52,85.63,28.44
26.13,87.62,30.75
20.78,85.72,30.11
20.82,75.97,30.65
21.85,87.92,29.38
10.95,78.08,32.03
24.32,92.0,28.73
16.95,82.23,29.91
27.07,88.47,26.29
18.33,84.13,29.73
11.73,78.97,31.18
32.4,78.25,24.28
20.27,81.48,30.02
22.67,76.73,30.93
11.83,75.33,28.62
26.43,80.37,31.98
8.08,77.5,28.7
31.33,75.33,35.25
10.92,79.83,30.22
10.07,78.8,30.25
29.7,77.03,34.58
14.78,74.13,28.19
33.0,74.9,30.45
21.62,85.58,28.51
21.32,70.32,28.8
24.98,79.92,31.22
17.25,80.15,31.22
21.83,76.37,30.84
21.82,75.62,30.98
27.9,80.8,32.35
22.08,82.15,29.72
9.95,76.27,29.01
10.23,77.47,18.82
12.95,78.3,28.23
16.7,74.23,26.64
22.53,88.33,29.6
22.65,88.45,29.65
7.22,93.73,27.78
10.75,79.35,31.22
25.15,75.85,32.83
25.18,75.9,32.84
17.55,80.63,31.12
9.53,76.6,29.37
11.25,75.78,28.94
23.4,88.52,29.87
10.4,78.67,30.7
33.58,75.5,30.7
34.42,74.3,29.56
15.83,78.07,31.27
26.85,79.5,32.57
25.22,82.72,31.37
13.24,76.86,28.91
19.28,74.37,27.42
17.87,78.76,30.05
17.22,78.03,29.87
13.55,76.01,27.14
22.5,73.75,30.35
21.53,73.43,29.32
32.68,74.76,34.24
31.91,75.45,34.64
29.92,77.07,34.52
13.02,80.12,30.41
27.57,79.35,32.92
27.51,79.51,32.82
30.02,79.07,26.59
13.35,77.98,28.9
34.3,73.95,26.55
34.12,74.81,29.3
28.62,72.97,37.26
22.17,85.62,28.7
27.78,79.32,33.16
21.85,72.13,29.48
17.5,74.75,27.38
26.7,89.45,29.62
28.19,75.7,34.87
20.03,77.83,30.57
25.25,94.47,23.7
26.89,79.65,32.49
17.92,82.97,30.01
22.44,88.1,29.59
11.7,75.53,28.85
30.04,73.95,36.84
9.82,77.15,23.56
21.95,85.32,28.16
21.23,78.9,30.35
22.05,78.3,28.98
26.8,75.64,33.82
19.25,73.15,28.6
19.5,83.32,29.41
33.23,74.39,32.47
32.96,74.41,34.44
24.6,84.82,30.64
29.79,78.71,30.62
19.9,86.12,29.53
29.87,78.72,27.61
20.27,85.18,29.95
21.42,79.27,29.73
17.07,78.49,29.5
25.4,79.5,31.78
12.85,74.9,28.57
28.93,74.89,36.16
23.1,71.4,31.38
23.43,85.32,28.54
12.42,78.38,30.56
11.83,75.67,28.54
23.48,70.47,30.65
22.42,71.87,30.19
25.13,75.58,32.3
24.54,75.71,31.88
25.7,81.35,31.78
17.28,76.22,30.44
21.78,85.97,28.65
21.32,77.61,30.41
10.92,76.43,30.1
10.47,79.73,30.56
20.23,83.28,30.2
18.15,73.0,27.71
27.05,79.39,32.67
26.65,79.99,32.23
27.23,79.25,32.83
23.1,74.87,30.81
28.37,76.9,34.44
29.82,78.53,29.39
19.72,76.27,30.1
33.77,74.35,26.89
30.66,76.84,34.3
26.18,92.73,28.31
23.32,91.32,28.81
25.05,75.0,32.35
26.49,79.19,32.7
9.18,76.55,29.09
10.98,78.23,32.44
34.45,74.29,29.76
24.75,78.25,31.4
24.03,79.2,30.45
17.75,77.9,30.41
27.08,79.82,32.45
15.85,77.27,31.29
22.84,88.42,29.73
24.98,78.27,31.6
23.6,74.62,31.54
23.35,77.07,30.71
16.62,73.9,25.65
23.63,85.0,28.95
22.6,81.47,28.38
18.75,73.55,25.71
26.99,79.64,32.54
24.82,78.76,31.27
33.53,77.5,19.6
24.37,82.95,30.48
25.05,84.05,31.09
25.07,83.95,31.09
16.55,73.62,27.8
29.89,78.66,28.43
24.86,78.86,31.2
29.12,75.52,35.78
25.5,75.85,33.25
23.97,93.22,25.23
23.37,93.12,23.44
29.98,78.62,29.98
24.97,85.1,30.84
22.53,88.32,29.59
26.52,85.97,31.46
26.25,76.33,33.55
28.04,75.65,34.51
25.65,94.03,22.44
33.23,74.63,28.26
20.18,85.62,29.64
28.12,74.76,35.32
25.35,75.53,33.13
18.12,73.0,27.18
21.18,71.65,28.89
25.53,86.55,30.89
26.82,70.7,36.21
21.51,77.52,28.16
22.52,79.03,29.19
21.43,78.97,30.35
13.18,80.04,30.59
27.69,79.67,32.74
17.97,78.72,30.18
16.97,78.35,29.83
34.29,74.23,28.37
34.17,74.27,27.59
15.2,76.22,29.93
19.83,83.73,29.53
12.46,80.1,30.19
24.53,75.65,31.91
16.75,77.78,30.63
10.08,78.75,30.5
13.93,78.27,30.11
27.69,79.65,32.75
16.1,78.3,30.92
16.03,79.95,30.41
28.23,95.0,28.87
11.15,75.97,28.95
26.75,94.83,26.58
29.54,77.49,34.26
9.23,76.87,29.64
33.5,74.83,20.88
21.43,74.43,30.71
12.71,76.95,29.14
8.77,78.1,29.51
11.73,75.88,22.81
24.38,84.53,30.39
25.85,85.6,31.25
30.4,77.95,31.62
12.48,76.87,28.47
8.37,77.0,29.0
34.1,74.65,29.4
17.67,82.23,29.15
34.11,74.52,29.18
18.93,77.48,30.67
9.8,76.8,24.78
17.83,73.92,25.91
23.72,85.5,29.27
23.8,81.35,29.89
12.92,74.82,28.54
26.62,89.83,29.66
24.65,79.15,31.09
29.98,78.7,30.75
24.22,84.67,29.83
23.97,87.17,30.0
17.97,78.86,30.17
27.83,79.47,32.91
16.13,76.58,30.43
9.75,76.57,29.61
11.98,75.95,23.57
24.71,79.22,31.12
24.82,85.25,30.71
16.17,76.88,30.95
32.89,74.74,33.93
24.59,79.18,31.04
34.51,76.27,23.58
23.8,80.8,30.11
26.42,87.43,30.92
13.32,77.14,29.07
24.37,87.42,29.98
23.8,86.28,29.93
12.42,92.93,28.75
26.75,80.88,32.09
30.93,75.87,35.07
30.9,75.8,35.13
25.75,93.18,28.06
34.03,74.68,28.98
25.55,76.22,33.16
34.42,74.23,29.64
30.38,77.81,32.82
24.5,87.13,30.02
24.58,78.88,31.02
21.7,84.67,29.37
23.27,92.47,25.48
25.2,93.3,25.79
13.7,75.67,27.09
25.58,93.77,23.56
26.77,84.98,31.85
27.23,94.12,28.8
25.18,86.08,30.87
28.33,73.2,36.84
24.37,87.2,30.08
21.85,87.22,29.65
24.17,88.27,30.12
30.72,76.25,34.87
17.44,78.54,30.16
22.22,70.23,29.22
24.11,78.98,29.83
25.47,92.8,27.34
25.5,93.12,28.03
27.75,95.92,28.77
27.03,79.39,32.66
21.72,71.38,29.6
18.03,75.33,29.18
21.08,83.4,30.36
26.35,75.57,33.76
25.3,93.43,24.5
32.8,79.18,17.9
27.32,95.9,27.82
26.03,90.17,29.9
21.55,71.35,29.42
17.18,78.71,29.86
16.17,76.52,30.47
34.0,74.92,29.15
20.2,83.7,27.95
23.4,69.88,30.77
22.32,87.05,29.83
22.83,85.12,29.29
17.98,76.33,29.66
26.87,79.11,32.79
12.02,77.25,27.95
25.2,94.47,22.78
25.68,92.8,28.03
20.78,77.67,30.52
24.7,79.02,31.01
22.88,69.82,29.66
23.83,87.82,30.14
32.52,74.76,34.41
26.28,94.25,25.65
24.55,92.6,28.46
24.87,86.52,30.32
29.97,77.04,34.51
28.07,75.62,34.65
9.92,78.12,31.15
9.83,78.08,30.96
17.93,73.67,22.07
16.75,78.0,30.31
21.08,71.78,28.8
27.23,79.05,32.93
26.75,92.35,29.04
22.0,80.7,29.31
25.03,88.13,30.26
20.55,74.53,29.12
21.17,81.73,30.19
32.27,77.17,26.3
22.58,80.37,29.81
22.82,69.27,29.49
12.5,76.83,28.33
12.92,74.88,27.94
12.95,74.83,28.37
16.18,81.13,30.04
27.5,77.68,33.86
12.92,92.92,28.68
18.05,78.27,30.45
12.42,75.73,22.6
29.02,77.63,34.22
11.8,77.82,32.44
22.42,87.32,29.79
8.3,73.0,27.17
28.83,78.75,33.42
15.42,73.78,27.62
26.67,84.92,31.77
30.58,78.48,25.47
29.47,79.65,23.59
18.9,72.82,28.08
19.12,72.85,28.19
30.45,78.08,25.19
29.47,77.73,34.09
26.12,85.4,31.39
12.3,76.7,27.28
11.8,76.0,24.64
27.54,79.69,32.7
24.65,84.58,30.51
15.47,79.87,30.28
20.87,84.4,30.23
13.11,80.3,30.14
9.93,78.12,31.16
16.45,77.43,31.38
22.87,87.98,29.85
24.77,77.7,31.02
24.78,78.44,31.09
28.45,76.11,34.99
26.4,89.75,29.91
24.03,78.38,30.63
22.69,88.15,29.72
21.02,73.15,29.46
25.03,87.32,30.42
19.47,82.58,28.64
26.72,92.9,28.92
10.2,76.72,29.95
26.13,85.63,31.36
28.42,73.37,36.59
24.85,83.78,30.96
24.05,78.89,30.36
21.55,74.7,30.34
17.53,78.59,29.94
26.02,79.34,32.2
15.68,75.63,28.73
27.87,79.44,32.94
12.75,79.67,30.93
13.04,80.23,30.2
16.53,75.58,29.3
19.62,74.57,28.6
27.57,79.74,32.66
30.77,79.48,20.55
17.93,78.8,29.95
25.65,75.59,33.2
17.55,73.98,24.46
19.32,74.33,27.64
23.1,80.23,29.91
26.43,92.03,29.27
17.52,75.47,29.65
18.23,73.28,28.44
20.83,78.25,30.65
22.83,85.03,29.07
30.71,76.84,34.12
22.07,88.05,29.42
17.25,78.59,29.94
9.48,76.75,29.99
