Latitude,Longitude,PTrain_DT2
22.77,77.77,41.52
10.58,92.55,29.58
17.45,78.47,38.76
9.5,76.63,31.19
15.8,76.98,39.26
15.02,75.95,35.56
30.03,77.89,35.51
28.18,75.39,39.83
34.28,74.2,27.83
13.0,75.7,29.59
33.39,74.23,32.78
27.65,79.95,38.78
15.43,75.8,35.38
26.86,79.06,39.71
31.03,78.73,24.12
22.57,75.82,39.94
34.53,75.13,23.06
24.6,87.08,35.14
17.55,75.9,39.14
22.62,86.13,35.33
23.67,84.95,37.14
26.39,79.48,39.86
26.53,75.87,40.44
13.95,76.62,35.13
29.93,78.52,35.55
26.0,92.87,29.69
14.03,75.68,32.97
13.54,77.3,35.28
27.57,93.85,24.36
12.82,77.03,33.72
13.23,77.12,34.0
16.47,76.53,39.0
34.3,74.25,29.54
28.78,95.88,25.48
24.53,84.02,38.22
30.17,76.54,38.23
27.68,76.45,39.72
25.05,84.63,37.41
27.6,78.05,39.55
26.27,91.37,30.6
23.83,73.03,38.5
24.77,93.9,29.06
22.72,75.8,39.98
17.69,78.87,39.02
27.16,79.27,39.45
29.84,78.75,31.59
24.68,74.13,40.04
27.68,74.07,40.37
11.57,75.6,30.47
11.77,79.38,32.98
27.24,79.44,39.33
34.65,76.02,19.51
30.1,77.75,37.75
20.13,85.15,34.15
24.28,85.17,37.02
27.33,82.7,37.6
23.2,79.95,40.63
19.08,82.03,37.54
26.82,75.8,40.23
26.9,70.92,40.63
21.05,75.57,40.58
25.35,72.62,40.65
26.53,88.72,32.93
32.67,74.83,36.07
22.82,86.18,35.5
22.82,86.18,35.5
22.88,84.13,37.03
25.08,73.08,40.43
18.2,75.2,38.06
24.53,76.17,40.93
25.45,78.58,40.55
21.92,84.08,38.69
26.3,73.02,40.93
30.55,79.57,29.99
33.19,74.15,35.35
14.53,76.35,35.12
22.23,85.65,35.52
25.48,84.42,37.34
25.05,84.08,37.88
26.2,73.94,40.76
28.88,74.07,39.9
26.72,89.88,31.76
21.73,75.15,39.58
22.47,70.07,32.24
26.1,92.73,29.69
26.38,79.19,39.96
24.92,86.22,35.91
17.61,78.88,38.92
25.55,82.32,38.96
23.63,75.13,39.91
28.05,94.18,27.9
30.64,76.05,38.01
30.8,75.82,37.95
29.28,77.42,38.61
33.98,74.27,24.94
28.06,75.28,39.9
25.1,78.8,40.57
33.78,74.07,33.93
26.21,73.07,40.93
33.34,74.21,34.06
32.6,74.87,36.18
24.43,85.52,36.71
23.1,74.15,38.18
22.17,86.63,33.65
30.03,77.83,37.78
17.74,78.47,38.96
28.33,75.68,39.71
16.33,74.78,34.37
16.43,74.68,34.46
25.38,74.3,40.39
29.8,78.65,35.77
22.52,85.63,35.62
26.13,87.62,34.07
20.78,85.72,35.19
20.82,75.97,40.87
21.85,87.92,30.61
10.95,78.08,35.06
24.32,92.0,30.61
16.95,82.23,32.48
27.07,88.47,30.02
18.33,84.13,32.17
11.73,78.97,34.1
32.4,78.25,24.75
20.27,81.48,40.02
22.67,76.73,41.22
11.83,75.33,30.35
26.43,80.37,39.46
8.08,77.5,29.92
31.33,75.33,37.61
10.92,79.83,31.43
10.07,78.8,32.05
29.7,77.03,38.43
14.78,74.13,30.78
33.0,74.9,33.44
21.62,85.58,35.16
21.32,70.32,33.02
24.98,79.92,40.38
17.25,80.15,38.08
21.83,76.37,41.19
21.82,75.62,40.52
27.9,80.8,38.22
22.08,82.15,39.93
9.95,76.27,30.29
10.23,77.47,23.53
12.95,78.3,33.05
16.7,74.23,33.29
22.53,88.33,31.37
22.65,88.45,31.73
7.22,93.73,28.6
10.75,79.35,33.05
25.15,75.85,40.87
25.18,75.9,40.88
17.55,80.63,37.97
9.53,76.6,31.08
11.25,75.78,30.49
23.4,88.52,33.14
10.4,78.67,32.9
33.58,75.5,32.93
34.42,74.3,30.55
15.83,78.07,38.48
26.85,79.5,39.56
25.22,82.72,38.87
13.24,76.86,34.03
19.28,74.37,35.98
17.87,78.76,39.14
17.22,78.03,38.52
13.55,76.01,32.48
22.5,73.75,36.25
21.53,73.43,34.77
32.68,74.76,36.11
31.91,75.45,36.86
29.92,77.07,38.23
13.02,80.12,32.42
27.57,79.35,39.13
27.51,79.51,39.11
30.02,79.07,31.84
13.35,77.98,33.95
34.3,73.95,26.45
34.12,74.81,30.52
28.62,72.97,40.24
22.17,85.62,35.54
27.78,79.32,38.99
21.85,72.13,32.52
17.5,74.75,35.45
26.7,89.45,32.17
28.19,75.7,39.75
20.03,77.83,41.39
25.25,94.47,26.23
26.89,79.65,39.48
17.92,82.97,34.03
22.44,88.1,31.01
11.7,75.53,30.47
30.04,73.95,39.25
9.82,77.15,27.06
21.95,85.32,35.6
21.23,78.9,41.36
22.05,78.3,39.77
26.8,75.64,40.33
19.25,73.15,32.6
19.5,83.32,36.77
33.23,74.39,34.95
32.96,74.41,36.13
24.6,84.82,37.48
29.79,78.71,36.33
19.9,86.12,31.7
29.87,78.72,33.27
20.27,85.18,34.49
21.42,79.27,40.67
17.07,78.49,37.79
25.4,79.5,40.39
12.85,74.9,30.64
28.93,74.89,39.63
23.1,71.4,36.15
23.43,85.32,36.35
12.42,78.38,34.82
11.83,75.67,30.83
23.48,70.47,34.63
22.42,71.87,34.35
25.13,75.58,40.63
24.54,75.71,40.66
25.7,81.35,39.48
17.28,76.22,39.32
21.78,85.97,34.45
