Latitude,Longitude,PTrain_DT2
16.55,74.68,35.77
18.93,74.32,36.09
28.05,72.48,37.38
20.25,74.45,37.0
15.85,75.12,35.78
13.03,80.27,30.87
16.38,75.37,37.09
17.43,75.53,38.31
26.08,86.48,34.67
27.92,94.38,22.21
23.77,81.22,38.06
8.82,77.8,31.84
27.19,79.27,36.79
26.53,72.97,38.24
24.9,79.19,38.23
9.98,76.27,30.42
25.02,84.82,36.38
22.6,86.43,34.27
25.57,91.72,25.66
25.57,92.07,27.38
23.07,71.08,33.57
17.77,73.83,33.81
15.93,76.58,38.56
25.08,84.38,36.52
23.5,73.5,36.49
28.8,74.94,36.32
26.37,85.12,34.99
24.75,94.37,28.19
25.42,74.55,38.26
25.68,94.63,26.77
12.87,78.77,35.93
11.57,75.77,31.23
11.57,76.15,30.84
26.57,94.67,27.76
13.24,79.94,32.66
20.88,75.15,38.48
21.84,69.38,30.5
26.8,92.6,30.11
20.43,86.6,30.38
28.23,77.45,36.3
29.75,77.23,34.77
25.53,92.47,28.29
33.14,74.33,30.82
34.68,77.38,15.42
14.07,79.6,33.41
30.63,76.89,33.79
24.65,92.63,31.99
15.03,76.08,36.83
11.98,77.45,35.89
24.08,73.23,37.52
26.8,76.8,37.54
27.17,92.18,18.71
12.57,78.7,35.22
27.5,96.25,25.72
28.38,95.8,20.03
34.51,74.26,25.4
17.87,78.2,39.04
25.32,83.85,36.55
30.19,76.99,34.33
20.76,70.67,30.46
24.2,93.6,28.31
19.68,77.57,39.82
26.38,93.48,29.91
29.2,76.77,35.52
22.8,69.72,30.74
22.65,88.09,31.04
10.92,79.75,31.27
22.03,74.7,37.45
11.72,76.43,31.69
9.83,76.75,32.07
26.7,89.28,32.33
22.1,85.88,34.46
29.92,77.17,34.59
26.12,92.33,31.18
26.28,75.38,37.98
13.73,75.33,32.9
19.33,74.35,36.37
27.7,76.85,36.79
10.77,79.85,30.72
27.17,73.67,37.67
21.1,79.05,39.73
30.55,77.3,31.79
29.62,78.38,34.47
17.0,79.25,37.5
23.25,68.85,31.53
7.98,93.53,29.1
19.08,77.33,39.97
21.33,74.25,36.51
15.47,78.48,37.19
28.0,76.08,36.57
16.43,81.7,31.12
22.95,79.18,39.06
14.45,79.98,31.82
28.57,77.12,36.0
28.58,77.2,36.01
23.0,70.22,30.94
16.92,81.67,33.52
24.47,74.9,38.28
18.67,78.1,39.8
27.23,94.12,28.31
25.07,79.45,38.21
22.33,88.2,29.89
24.66,78.81,38.37
25.32,85.03,36.04
14.18,77.37,37.71
9.55,78.7,31.53
24.65,79.01,38.13
27.02,94.17,28.62
17.53,77.28,39.44
27.0,79.1,37.01
27.2,73.73,37.64
24.09,78.41,38.53
26.2,79.45,37.57
22.75,72.57,33.06
30.36,77.98,33.07
26.61,79.78,37.15
28.96,76.88,35.75
30.25,78.12,33.2
21.45,73.72,34.73
26.42,91.43,31.56
23.83,76.23,38.96
25.31,75.62,38.63
32.99,74.5,31.0
26.97,95.05,27.85
19.72,74.15,36.16
28.82,75.5,36.2
23.3,69.72,32.98
26.63,91.73,31.09
33.59,74.24,27.25
34.12,74.68,25.95
30.48,77.13,33.89
32.94,74.38,31.39
13.17,79.22,35.19
26.35,79.14,37.54
24.77,85.43,36.21
25.32,73.53,38.39
34.01,74.55,24.96
23.77,77.77,38.89
25.42,83.43,36.63
22.17,75.58,38.87
25.28,71.23,37.89
34.22,74.69,25.74
27.24,79.43,36.7
25.38,84.2,36.35
17.74,78.15,39.09
25.07,85.03,36.24
23.85,86.03,35.9
20.35,74.82,37.91
13.9,79.9,32.24
24.6,79.25,38.39
26.83,94.3,28.76
13.51,77.0,36.1
20.38,75.33,38.26
10.23,78.55,33.41
24.07,78.16,38.66
21.62,74.8,37.74
17.85,77.87,39.2
17.65,74.2,35.0
26.97,79.21,37.01
27.23,79.76,36.61
23.52,73.07,36.22
27.97,93.85,26.01
22.02,87.28,31.49
11.28,76.25,32.48
17.25,80.43,36.35
19.37,84.47,32.25
27.52,75.53,36.59
24.02,78.8,38.36
8.93,76.53,30.31
22.03,71.72,32.96
19.1,78.35,39.93
23.78,86.72,35.15
23.63,86.82,34.86
27.45,92.63,20.36
30.23,76.62,34.43
26.32,79.0,37.58
25.68,91.63,27.73
19.23,82.55,36.38
24.75,93.43,31.55
20.28,85.1,33.57
28.93,95.02,21.26
27.43,92.13,18.12
21.88,87.77,29.99
17.53,78.77,38.52
22.48,69.12,30.59
15.57,80.05,31.62
25.98,79.5,37.71
18.17,76.05,38.64
20.13,73.92,35.74
14.47,76.93,37.7
24.42,82.98,37.5
24.52,73.37,37.85
27.76,79.11,36.32
22.31,69.02,30.89
12.32,79.72,32.12
12.72,79.2,34.74
12.84,79.95,32.23
30.09,73.9,35.48
26.7,92.33,30.55
26.82,91.87,30.62
22.47,78.43,36.2
34.03,75.33,22.33
10.77,76.65,33.28
8.73,77.75,31.95
9.27,78.3,30.56
23.62,86.78,34.94
15.48,73.82,30.5
24.72,80.17,37.97
29.03,79.47,34.75
20.3,86.68,29.88
11.5,79.77,30.8
19.27,76.83,39.78
28.1,95.38,25.83
30.33,76.47,34.37
25.6,85.1,35.77
22.77,81.9,37.56
27.13,72.37,37.93
20.48,84.27,35.42
28.33,75.58,36.42
11.92,79.83,30.79
21.65,69.67,30.76
11.67,92.72,29.43
9.0,76.92,31.45
22.23,76.4,39.54
18.53,73.85,34.65
18.5,73.9,34.76
19.8,85.82,30.14
25.77,87.47,34.45
23.33,86.42,35.36
19.92,77.58,40.02
25.4,72.98,38.52
8.23,77.33,30.62
26.75,79.02,37.25
34.0,74.36,17.3
25.05,84.92,36.31
20.75,75.67,39.22
26.46,79.31,36.93
34.17,74.53,25.65
30.05,74.85,35.23
13.24,80.26,31.1
10.92,79.35,33.02
24.65,92.9,31.96
13.15,80.07,31.96
22.07,80.75,38.27
17.82,74.12,34.7
25.43,91.37,26.26
12.92,79.58,33.86
19.98,84.88,33.09
22.55,88.49,31.04
19.8,78.6,40.16
30.65,79.57,21.9
26.73,91.92,30.82
22.3,76.77,39.73
16.82,74.12,33.91
22.25,84.8,36.81
23.83,73.4,37.2
11.05,75.87,30.57
12.22,78.07,36.14
32.97,74.95,30.36
10.38,76.82,32.04
8.78,76.7,30.39
18.77,84.08,32.05
19.6,76.22,39.53
21.8,86.73,31.65
22.21,88.17,29.38
24.63,73.38,37.73
22.71,88.0,31.28
25.38,86.7,35.14
24.67,79.01,38.18
24.68,79.12,38.35
28.32,76.78,36.3
26.58,90.22,32.09
9.27,76.78,31.77
24.87,78.86,38.26
24.14,78.75,38.31
24.55,79.23,38.42
25.06,78.99,38.25
24.25,78.31,38.61
27.72,79.02,36.38
22.4,88.85,30.48
27.77,79.37,36.23
23.67,85.28,36.27
33.2,74.19,30.28
22.38,85.42,35.77
14.88,79.02,35.46
17.08,82.13,31.62
15.8,79.77,33.34
26.95,79.66,36.89
12.98,79.98,32.25
12.25,75.3,31.33
10.98,76.23,32.0
8.97,76.62,30.32
23.9,92.92,29.27
27.0,79.23,36.97
25.67,94.5,22.44
25.1,93.43,30.01
26.27,92.58,30.98
26.42,79.05,37.5
24.72,75.58,38.44
24.63,85.8,35.99
23.5,68.5,30.75
27.55,73.67,37.37
25.75,93.97,27.19
25.45,86.02,35.45
12.34,76.1,32.43
25.33,84.42,36.3
22.57,87.18,32.87
28.38,74.81,36.59
19.7,84.82,32.16
15.28,79.8,32.26
13.32,80.2,31.53
13.13,80.23,31.16
11.48,79.77,30.8
21.55,86.43,32.13
22.98,75.7,38.54
10.55,76.62,32.84
19.62,75.02,38.12
27.23,95.93,26.39
9.0,76.93,31.46
25.27,72.23,38.32
9.43,76.35,30.44
24.02,78.78,38.39
24.64,79.08,38.41
23.78,84.35,37.0
13.11,79.94,32.52
24.53,79.05,38.38
15.23,77.73,37.93
22.22,70.75,33.85
14.47,78.45,37.25
26.83,92.75,29.96
24.87,87.1,35.11
21.65,74.7,37.5
22.55,86.45,34.15
33.58,75.08,25.65
33.65,75.38,23.22
25.17,85.07,36.14
16.2,77.35,39.04
21.88,83.38,38.23
21.23,81.65,39.17
23.32,77.83,38.98
24.0,76.72,38.94
22.3,70.78,33.83
21.1,81.03,39.32
18.77,79.43,39.78
23.32,85.32,35.51
23.32,75.05,38.12
16.98,73.33,30.6
26.98,84.85,34.42
16.55,79.55,35.91
24.53,81.3,37.78
28.83,76.58,35.92
29.85,77.88,34.39
23.52,91.48,30.58
23.15,87.32,33.45
19.85,84.48,33.68
22.37,87.78,30.54
17.68,78.97,38.68
20.6,85.07,34.41
18.98,75.5,38.48
20.4,76.15,39.03
21.43,76.7,39.83
27.0,79.88,36.78
9.67,78.85,31.11
28.07,94.13,24.95
26.7,79.85,37.05
33.8,74.27,25.25
21.93,75.13,38.31
21.62,75.98,39.28
20.32,77.02,39.64
30.32,80.28,18.67
19.22,83.67,34.67
15.95,75.3,36.41
21.62,83.72,37.89
24.57,87.25,34.97
27.17,84.32,34.46
22.0,88.21,29.38
26.33,86.15,34.56
26.83,79.24,37.12
17.88,78.02,39.24
9.38,76.82,31.92
24.68,84.52,36.73
23.62,87.13,34.47
26.65,90.4,31.88
20.58,84.37,35.7
12.93,79.33,34.76
23.6,71.57,35.62
34.06,74.6,25.78
18.82,84.53,30.6
14.42,75.5,34.56
28.77,74.58,36.41
26.05,87.7,34.08
22.35,73.35,33.78
28.98,75.68,36.03
25.37,75.64,38.61
13.11,80.12,31.66
27.18,82.28,35.51
14.62,75.62,35.07
29.77,73.75,35.83
30.42,77.94,32.49
18.79,72.93,30.55
25.32,90.43,32.97
30.47,79.68,19.99
12.97,78.28,35.13
26.34,78.95,37.57
21.78,85.13,34.85
29.72,77.27,34.8
25.05,74.47,38.29
27.78,79.45,36.19
22.77,88.77,31.71
26.42,92.73,30.68
21.62,87.02,30.18
27.03,95.28,26.55
16.4,74.0,33.19
30.73,76.06,34.03
27.61,79.58,36.31
24.0,76.72,38.96
25.02,72.53,38.35
21.72,78.83,39.49
30.71,76.01,34.07
29.95,77.19,34.55
28.23,75.29,36.57
21.73,69.49,30.54
28.35,73.96,36.89
10.97,79.82,30.92
24.09,78.02,38.8
25.23,87.07,35.01
23.85,78.75,38.14
21.75,88.05,29.39
11.65,78.17,36.18
21.47,83.97,37.55
20.85,88.25,29.45
16.85,74.6,35.77
17.7,74.02,34.45
24.57,80.83,37.88
25.98,76.37,38.16
22.08,79.55,38.34
27.88,79.9,35.91
23.43,76.32,38.93
25.67,76.68,38.37
25.57,91.88,25.93
31.1,77.17,24.96
13.93,75.63,34.28
14.07,74.53,30.65
25.33,77.65,37.84
24.42,81.87,37.7
27.62,75.13,36.73
24.82,92.8,31.95
24.92,92.98,31.86
18.85,79.97,39.57
17.67,75.9,38.84
23.65,87.7,33.89
29.92,73.88,35.64
34.08,74.83,25.81
26.25,82.0,36.5
31.53,76.9,31.2
26.13,86.58,34.57
21.2,72.83,31.07
23.88,87.53,34.36
22.85,88.57,31.94
23.87,73.57,37.36
20.32,83.93,35.05
30.53,76.91,33.9
24.95,94.03,29.34
26.55,85.87,34.45
27.63,77.48,36.82
22.29,88.14,29.68
27.8,78.85,36.34
25.25,87.65,34.68
27.77,95.6,26.18
25.3,84.08,36.47
22.37,92.83,30.81
21.62,72.9,31.13
33.83,74.11,26.03
25.97,75.74,38.21
18.28,76.88,39.34
27.62,91.72,20.06
33.7,74.09,26.75
21.78,80.83,38.28
32.99,75.0,29.81
25.85,85.78,35.23
23.02,68.98,30.95
20.95,79.97,39.8
30.19,77.0,34.32
17.43,75.2,37.63
21.03,76.67,39.93
22.96,88.09,32.05
15.17,78.3,37.54
21.95,79.3,38.52
22.3,71.2,35.27
34.04,74.8,25.99
21.58,83.82,37.78
20.05,85.08,32.85
28.5,79.1,35.56
22.37,70.62,32.95
26.0,72.48,38.46
33.29,74.12,29.2
23.63,84.37,36.47
32.87,74.68,31.47
25.27,85.8,35.7
27.0,79.18,36.99
9.85,78.75,31.89
25.18,80.3,38.03
24.52,84.98,36.57
20.4,76.22,39.13
30.67,76.77,33.79
24.89,78.35,38.35
24.77,78.37,38.27
28.02,75.64,36.45
24.58,80.83,37.89
13.43,79.98,32.44
9.37,77.93,32.6
21.65,78.78,39.51
9.18,78.45,30.75
23.08,87.82,32.56
11.43,78.37,34.33
23.4,79.67,38.06
24.65,72.6,38.09
24.85,72.23,38.24
25.4,85.98,35.51
20.12,76.47,39.29
19.8,76.87,39.64
27.33,88.63,26.7
26.65,91.92,30.93
10.78,79.13,33.12
26.62,92.78,30.36
22.07,75.4,38.68
8.48,76.95,30.27
8.47,76.95,30.36
24.77,78.83,38.28
13.67,79.38,32.86
10.77,78.72,34.0
13.67,79.58,33.9
12.48,78.57,35.63
13.15,79.53,34.24
20.3,83.3,37.15
9.73,79.03,30.59
26.17,75.75,38.11
13.33,77.08,35.95
8.8,78.15,30.45
8.75,78.18,30.41
24.58,73.7,37.8
24.62,73.88,38.01
23.18,75.78,38.66
22.5,87.95,30.54
23.53,80.88,38.04
31.47,76.27,32.81
11.4,76.73,25.5
22.57,72.93,32.51
25.3,83.02,36.89
25.45,82.87,36.82
10.37,79.85,30.79
12.92,79.15,35.28
15.87,73.63,30.39
20.9,70.37,30.47
23.53,77.82,38.92
17.68,83.3,30.66
17.72,83.23,30.87
18.05,79.37,39.08
20.67,78.58,39.91
20.4,78.15,39.52
