Latitude,Longitude,PTrain_DT2
19.83,83.73,29.32
12.46,80.1,29.56
24.53,75.65,31.99
16.75,77.78,30.5
10.08,78.75,29.93
13.93,78.27,30.04
27.69,79.65,31.64
16.1,78.3,30.63
16.03,79.95,29.96
28.23,95.0,27.66
11.15,75.97,28.69
26.75,94.83,25.77
29.54,77.49,33.15
9.23,76.87,29.28
33.5,74.83,19.96
21.43,74.43,30.93
12.71,76.95,29.48
8.77,78.1,29.02
11.73,75.88,24.75
24.38,84.53,29.95
25.85,85.6,30.57
30.4,77.95,30.79
12.48,76.87,28.98
8.37,77.0,28.64
34.1,74.65,28.42
17.67,82.23,29.01
34.11,74.52,28.56
18.93,77.48,30.71
9.8,76.8,26.26
17.83,73.92,26.97
23.72,85.5,29.01
23.8,81.35,29.46
12.92,74.82,28.33
26.62,89.83,29.02
24.65,79.15,30.67
29.98,78.7,29.93
24.22,84.67,29.45
23.97,87.17,29.77
17.97,78.86,30.01
27.83,79.47,31.8
16.13,76.58,30.47
9.75,76.57,29.24
11.98,75.95,25.32
24.71,79.22,30.69
24.82,85.25,30.2
16.17,76.88,30.9
32.89,74.74,33.03
24.59,79.18,30.63
34.51,76.27,21.14
23.8,80.8,29.69
26.42,87.43,30.18
13.32,77.14,29.42
24.37,87.42,29.7
23.8,86.28,29.67
12.42,92.93,28.0
26.75,80.88,31.04
30.93,75.87,33.98
30.9,75.8,34.04
25.75,93.18,27.57
34.03,74.68,28.04
25.55,76.22,32.89
34.42,74.23,28.98
30.38,77.81,31.84
24.5,87.13,29.71
24.58,78.88,30.66
21.7,84.67,29.11
23.27,92.47,25.5
25.2,93.3,25.42
13.7,75.67,27.85
25.58,93.77,23.01
26.77,84.98,30.91
27.23,94.12,27.87
25.18,86.08,30.36
28.33,73.2,36.01
24.37,87.2,29.79
21.85,87.22,29.56
24.17,88.27,29.83
30.72,76.25,33.78
17.44,78.54,30.03
22.22,70.23,29.74
24.11,78.98,29.59
25.47,92.8,26.97
25.5,93.12,27.59
27.75,95.92,27.51
27.03,79.39,31.69
21.72,71.38,30.09
18.03,75.33,29.54
21.08,83.4,30.02
26.35,75.57,33.41
25.3,93.43,24.08
32.8,79.18,15.02
27.32,95.9,26.69
26.03,90.17,29.36
21.55,71.35,29.89
17.18,78.71,29.76
16.17,76.52,30.51
34.0,74.92,28.14
20.2,83.7,27.88
23.4,69.88,31.1
22.32,87.05,29.7
22.83,85.12,29.07
17.98,76.33,29.85
26.87,79.11,31.88
12.02,77.25,28.61
25.2,94.47,22.04
25.68,92.8,27.59
20.78,77.67,30.56
24.7,79.02,30.62
22.88,69.82,30.03
23.83,87.82,29.91
32.52,74.76,33.47
26.28,94.25,25.02
24.55,92.6,28.2
24.87,86.52,29.92
29.97,77.04,33.41
28.07,75.62,33.96
9.92,78.12,30.6
9.83,78.08,30.44
17.93,73.67,23.7
16.75,78.0,30.2
21.08,71.78,29.15
27.23,79.05,31.97
26.75,92.35,28.35
22.0,80.7,29.05
25.03,88.13,29.84
20.55,74.53,29.63
21.17,81.73,29.87
32.27,77.17,25.75
22.58,80.37,29.53
22.82,69.27,29.87
12.5,76.83,28.87
12.92,74.88,27.99
12.95,74.83,28.24
16.18,81.13,29.6
27.5,77.68,32.99
12.92,92.92,27.96
18.05,78.27,30.33
12.42,75.73,24.58
29.02,77.63,33.14
11.8,77.82,31.89
22.42,87.32,29.67
8.3,73.0,27.26
28.83,78.75,32.28
15.42,73.78,27.77
26.67,84.92,30.86
30.58,78.48,25.31
29.47,79.65,23.5
18.9,72.82,28.35
19.12,72.85,28.47
30.45,78.08,25.23
29.47,77.73,32.98
26.12,85.4,30.64
12.3,76.7,28.09
11.8,76.0,26.07
27.54,79.69,31.61
24.65,84.58,30.03
15.47,79.87,29.8
20.87,84.4,29.92
13.11,80.3,29.53
9.93,78.12,30.61
16.45,77.43,31.18
22.87,87.98,29.74
24.77,77.7,30.85
24.78,78.44,30.79
28.45,76.11,34.1
26.4,89.75,29.29
24.03,78.38,30.44
22.69,88.15,29.63
21.02,73.15,29.73
25.03,87.32,30.0
19.47,82.58,28.49
26.72,92.9,28.2
10.2,76.72,29.59
26.13,85.63,30.62
28.42,73.37,35.77
24.85,83.78,30.38
24.05,78.89,30.1
21.55,74.7,30.67
17.53,78.59,29.84
26.02,79.34,31.45
15.68,75.63,29.13
27.87,79.44,31.82
12.75,79.67,30.26
