Latitude,Longitude,PTrain_DT2
28.93,74.89,26.74
23.1,71.4,30.67
23.43,85.32,25.23
12.42,78.38,28.67
11.83,75.67,29.05
23.48,70.47,30.56
22.42,71.87,30.24
25.13,75.58,28.8
24.54,75.71,29.06
25.7,81.35,25.81
17.28,76.22,30.29
21.78,85.97,26.02
21.32,77.61,29.07
10.92,76.43,29.13
10.47,79.73,28.05
20.23,83.28,27.51
18.15,73.0,29.92
27.05,79.39,25.72
26.65,79.99,25.62
27.23,79.25,25.7
23.1,74.87,29.93
28.37,76.9,26.12
29.82,78.53,22.55
19.72,76.27,30.0
33.77,74.35,18.44
30.66,76.84,24.29
26.18,92.73,23.67
23.32,91.32,25.58
25.05,75.0,29.15
26.49,79.19,26.23
9.18,76.55,28.55
10.98,78.23,29.18
34.45,74.29,19.03
24.75,78.25,27.47
24.03,79.2,27.01
17.75,77.9,29.31
27.08,79.82,25.45
15.85,77.27,29.94
22.84,88.42,26.13
24.98,78.27,27.38
23.6,74.62,30.02
23.35,77.07,28.63
16.62,73.9,29.64
23.63,85.0,25.47
22.6,81.47,25.44
18.75,73.55,29.66
26.99,79.64,25.62
24.82,78.76,27.11
33.53,77.5,6.72
24.37,82.95,26.08
25.05,84.05,25.93
25.07,83.95,25.92
16.55,73.62,29.99
29.89,78.66,22.06
24.86,78.86,27.01
29.12,75.52,26.3
25.5,75.85,28.72
23.97,93.22,22.22
23.37,93.12,20.01
29.98,78.62,22.62
24.97,85.1,25.9
22.53,88.32,26.06
26.52,85.97,24.9
26.25,76.33,27.93
28.04,75.65,26.81
25.65,94.03,16.6
33.23,74.63,19.89
20.18,85.62,26.77
28.12,74.76,27.27
25.35,75.53,28.96
18.12,73.0,29.95
21.18,71.65,30.22
25.53,86.55,25.59
26.82,70.7,30.28
21.51,77.52,26.99
22.52,79.03,27.0
21.43,78.97,28.31
13.18,80.04,28.17
27.69,79.67,25.16
17.97,78.72,28.84
16.97,78.35,28.79
34.29,74.23,18.77
34.17,74.27,18.59
15.2,76.22,29.93
19.83,83.73,27.11
12.46,80.1,27.95
24.53,75.65,29.12
16.75,77.78,29.47
10.08,78.75,28.33
13.93,78.27,28.65
27.69,79.65,25.17
16.1,78.3,29.38
16.03,79.95,28.4
28.23,95.0,20.68
11.15,75.97,28.9
26.75,94.83,20.76
29.54,77.49,24.97
9.23,76.87,28.67
33.5,74.83,11.92
21.43,74.43,30.48
12.71,76.95,28.79
8.77,78.1,28.15
11.73,75.88,27.18
24.38,84.53,26.08
25.85,85.6,25.43
30.4,77.95,23.15
12.48,76.87,28.58
8.37,77.0,28.33
34.1,74.65,18.74
17.67,82.23,27.36
34.11,74.52,19.19
18.93,77.48,29.67
9.8,76.8,27.41
17.83,73.92,29.66
23.72,85.5,25.72
23.8,81.35,26.16
12.92,74.82,29.28
26.62,89.83,23.96
24.65,79.15,26.97
29.98,78.7,22.9
24.22,84.67,25.81
23.97,87.17,26.11
17.97,78.86,28.78
27.83,79.47,25.19
16.13,76.58,29.95
9.75,76.57,28.79
11.98,75.95,27.38
24.71,79.22,26.93
24.82,85.25,25.95
16.17,76.88,30.03
32.89,74.74,22.72
24.59,79.18,26.97
34.51,76.27,10.11
23.8,80.8,26.42
26.42,87.43,24.77
13.32,77.14,28.38
24.37,87.42,25.91
23.8,86.28,26.17
12.42,92.93,26.57
26.75,80.88,25.22
30.93,75.87,24.6
30.9,75.8,24.66
25.75,93.18,23.92
34.03,74.68,18.67
25.55,76.22,28.48
34.42,74.23,19.08
30.38,77.81,23.69
24.5,87.13,25.86
24.58,78.88,27.1
21.7,84.67,26.51
23.27,92.47,23.05
25.2,93.3,22.01
13.7,75.67,29.04
25.58,93.77,18.41
26.77,84.98,24.78
27.23,94.12,22.46
25.18,86.08,25.84
28.33,73.2,27.95
24.37,87.2,25.97
21.85,87.22,26.29
24.17,88.27,26.05
30.72,76.25,24.6
17.44,78.54,28.93
22.22,70.23,30.77
24.11,78.98,26.65
25.47,92.8,23.53
25.5,93.12,24.15
27.75,95.92,20.88
27.03,79.39,25.73
21.72,71.38,31.0
18.03,75.33,30.27
21.08,83.4,27.46
26.35,75.57,28.22
25.3,93.43,20.13
32.8,79.18,4.35
27.32,95.9,20.64
26.03,90.17,24.79
21.55,71.35,30.87
17.18,78.71,28.71
16.17,76.52,30.02
