Latitude,Longitude,PTrain_DT2
19.08,82.03,34.05
26.82,75.8,31.42
26.9,70.92,32.73
21.05,75.57,36.03
25.35,72.62,33.91
26.53,88.72,28.53
32.67,74.83,24.01
22.82,86.18,31.81
22.82,86.18,31.81
22.88,84.13,31.59
25.08,73.08,33.92
18.2,75.2,36.21
24.53,76.17,34.02
25.45,78.58,32.38
21.92,84.08,33.71
26.3,73.02,33.09
30.55,79.57,21.35
33.19,74.15,22.86
14.53,76.35,35.71
22.23,85.65,31.84
25.48,84.42,30.98
25.05,84.08,31.56
26.2,73.94,32.89
28.88,74.07,29.52
26.72,89.88,27.61
21.73,75.15,35.2
22.47,70.07,29.47
26.1,92.73,27.93
26.38,79.19,31.27
24.92,86.22,31.26
17.61,78.88,36.05
25.55,82.32,31.31
23.63,75.13,34.32
28.05,94.18,23.25
30.64,76.05,26.53
30.8,75.82,26.39
29.28,77.42,27.98
33.98,74.27,15.0
28.06,75.28,30.09
25.1,78.8,32.58
33.78,74.07,21.47
26.21,73.07,33.2
33.34,74.21,21.91
32.6,74.87,24.2
24.43,85.52,31.33
23.1,74.15,33.62
22.17,86.63,30.63
30.03,77.83,26.8
17.74,78.47,36.18
28.33,75.68,29.69
16.33,74.78,34.81
16.43,74.68,34.81
25.38,74.3,33.28
29.8,78.65,25.31
22.52,85.63,31.75
26.13,87.62,29.49
20.78,85.72,31.57
20.82,75.97,36.37
21.85,87.92,28.33
10.95,78.08,35.12
24.32,92.0,29.7
16.95,82.23,29.22
27.07,88.47,23.56
18.33,84.13,28.87
11.73,78.97,33.19
32.4,78.25,16.01
20.27,81.48,35.15
22.67,76.73,35.33
11.83,75.33,30.12
26.43,80.37,30.81
8.08,77.5,30.36
31.33,75.33,25.82
10.92,79.83,29.92
10.07,78.8,31.69
29.7,77.03,27.51
14.78,74.13,29.87
33.0,74.9,21.87
21.62,85.58,31.77
21.32,70.32,30.68
24.98,79.92,32.46
17.25,80.15,34.57
21.83,76.37,35.92
21.82,75.62,35.62
27.9,80.8,28.8
22.08,82.15,34.04
9.95,76.27,30.24
10.23,77.47,25.96
12.95,78.3,34.28
16.7,74.23,33.85
22.53,88.33,29.14
22.65,88.45,29.48
7.22,93.73,28.66
10.75,79.35,31.77
25.15,75.85,33.6
25.18,75.9,33.56
17.55,80.63,34.32
9.53,76.6,31.6
11.25,75.78,30.19
23.4,88.52,30.6
10.4,78.67,32.64
33.58,75.5,21.41
34.42,74.3,19.04
15.83,78.07,36.38
26.85,79.5,30.59
25.22,82.72,31.61
13.24,76.86,35.39
19.28,74.37,34.61
17.87,78.76,36.15
17.22,78.03,36.26
13.55,76.01,34.47
22.5,73.75,32.41
21.53,73.43,31.72
32.68,74.76,24.14
31.91,75.45,24.99
29.92,77.07,27.2
13.02,80.12,30.28
27.57,79.35,29.73
27.51,79.51,29.76
30.02,79.07,22.79
13.35,77.98,34.85
34.3,73.95,16.08
34.12,74.81,19.36
28.62,72.97,30.22
22.17,85.62,31.87
27.78,79.32,29.46
21.85,72.13,29.46
17.5,74.75,35.12
26.7,89.45,27.73
28.19,75.7,29.82
20.03,77.83,36.81
25.25,94.47,22.74
26.89,79.65,30.49
17.92,82.97,30.67
22.44,88.1,28.78
11.7,75.53,30.08
30.04,73.95,28.0
9.82,77.15,31.67
21.95,85.32,31.86
21.23,78.9,35.83
22.05,78.3,33.98
26.8,75.64,31.6
19.25,73.15,30.28
19.5,83.32,33.19
33.23,74.39,22.59
32.96,74.41,23.73
24.6,84.82,31.84
29.79,78.71,25.7
19.9,86.12,28.69
29.87,78.72,23.73
20.27,85.18,30.99
21.42,79.27,35.03
17.07,78.49,35.71
25.4,79.5,32.26
12.85,74.9,30.19
28.93,74.89,29.24
23.1,71.4,32.06
23.43,85.32,31.51
12.42,78.38,35.08
11.83,75.67,31.08
23.48,70.47,31.09
22.42,71.87,30.92
25.13,75.58,33.4
24.54,75.71,33.92
25.7,81.35,31.41
17.28,76.22,37.27
21.78,85.97,31.31
21.32,77.61,36.04
10.92,76.43,32.35
10.47,79.73,30.49
20.23,83.28,33.85
18.15,73.0,29.84
27.05,79.39,30.36
26.65,79.99,30.67
27.23,79.25,30.18
23.1,74.87,34.38
28.37,76.9,29.31
29.82,78.53,24.94
19.72,76.27,36.72
33.77,74.35,17.38
30.66,76.84,26.22
26.18,92.73,27.52
23.32,91.32,28.87
25.05,75.0,33.58
26.49,79.19,31.19
9.18,76.55,30.58
10.98,78.23,34.89
34.45,74.29,19.17
24.75,78.25,33.1
24.03,79.2,33.25
17.75,77.9,36.81
27.08,79.82,30.18
15.85,77.27,37.34
22.84,88.42,29.81
24.98,78.27,32.9
23.6,74.62,34.23
23.35,77.07,34.51
16.62,73.9,32.83
23.63,85.0,31.72
22.6,81.47,32.28
18.75,73.55,32.9
26.99,79.64,30.37
24.82,78.76,32.85
33.53,77.5,5.85
24.37,82.95,32.22
25.05,84.05,31.56
25.07,83.95,31.55
16.55,73.62,30.88
29.89,78.66,24.26
24.86,78.86,32.74
29.12,75.52,28.78
25.5,75.85,33.31
23.97,93.22,27.61
23.37,93.12,25.44
29.98,78.62,25.11
24.97,85.1,31.44
22.53,88.32,29.13
26.52,85.97,29.33
26.25,76.33,32.27
28.04,75.65,29.9
25.65,94.03,19.76
33.23,74.63,19.72
20.18,85.62,30.24
28.12,74.76,30.19
25.35,75.53,33.49
18.12,73.0,30.23
21.18,71.65,30.15
25.53,86.55,30.57
26.82,70.7,32.85
21.51,77.52,33.57
22.52,79.03,33.72
21.43,78.97,35.69
13.18,80.04,30.81
27.69,79.67,29.46
17.97,78.72,36.28
16.97,78.35,35.97
34.29,74.23,18.1
34.17,74.27,17.49
15.2,76.22,36.32
19.83,83.73,32.79
12.46,80.1,29.72
24.53,75.65,33.95
16.75,77.78,36.8
10.08,78.75,31.9
13.93,78.27,35.53
27.69,79.65,29.47
16.1,78.3,36.04
16.03,79.95,31.53
28.23,95.0,22.61
11.15,75.97,30.68
26.75,94.83,23.85
29.54,77.49,27.59
9.23,76.87,31.71
33.5,74.83,9.36
21.43,74.43,34.14
12.71,76.95,35.28
8.77,78.1,30.34
11.73,75.88,31.4
24.38,84.53,32.01
25.85,85.6,30.36
30.4,77.95,25.44
12.48,76.87,34.83
8.37,77.0,30.37
34.1,74.65,19.47
17.67,82.23,31.55
34.11,74.52,19.17
18.93,77.48,37.23
9.8,76.8,31.86
17.83,73.92,33.56
23.72,85.5,31.8
23.8,81.35,32.66
