Latitude,Longitude,PTrain_DT2
25.53,86.55,21.79
26.82,70.7,25.55
21.51,77.52,25.09
22.52,79.03,24.5
21.43,78.97,26.09
13.18,80.04,27.63
27.69,79.67,20.38
17.97,78.72,27.89
16.97,78.35,28.06
34.29,74.23,13.69
34.17,74.27,13.49
15.2,76.22,29.53
19.83,83.73,25.22
12.46,80.1,27.47
24.53,75.65,25.59
16.75,77.78,28.78
10.08,78.75,27.98
13.93,78.27,28.26
27.69,79.65,20.39
16.1,78.3,28.75
16.03,79.95,27.54
28.23,95.0,16.74
11.15,75.97,28.74
26.75,94.83,17.25
29.54,77.49,19.73
9.23,76.87,28.45
33.5,74.83,7.68
21.43,74.43,28.37
12.71,76.95,28.56
8.77,78.1,27.94
11.73,75.88,27.47
24.38,84.53,22.78
25.85,85.6,21.54
30.4,77.95,18.5
12.48,76.87,28.4
8.37,77.0,28.2
34.1,74.65,13.83
17.67,82.23,26.06
34.11,74.52,14.26
18.93,77.48,28.43
9.8,76.8,27.57
17.83,73.92,28.81
23.72,85.5,22.45
23.8,81.35,23.11
12.92,74.82,29.1
26.62,89.83,19.74
24.65,79.15,23.37
29.98,78.7,18.47
24.22,84.67,22.52
23.97,87.17,22.58
17.97,78.86,27.83
27.83,79.47,20.36
16.13,76.58,29.4
9.75,76.57,28.58
11.98,75.95,27.59
24.71,79.22,23.32
24.82,85.25,22.48
16.17,76.88,29.44
32.89,74.74,17.85
24.59,79.18,23.4
34.51,76.27,4.89
23.8,80.8,23.29
26.42,87.43,20.64
13.32,77.14,28.12
24.37,87.42,22.28
23.8,86.28,22.82
12.42,92.93,26.11
26.75,80.88,20.74
30.93,75.87,19.22
30.9,75.8,19.26
25.75,93.18,20.2
34.03,74.68,13.72
25.55,76.22,24.54
34.42,74.23,14.09
30.38,77.81,18.79
24.5,87.13,22.22
24.58,78.88,23.58
21.7,84.67,24.11
23.27,92.47,19.47
25.2,93.3,18.39
13.7,75.67,28.92
25.58,93.77,15.23
26.77,84.98,20.49
27.23,94.12,18.5
25.18,86.08,22.19
28.33,73.2,22.62
24.37,87.2,22.36
21.85,87.22,23.21
24.17,88.27,22.53
30.72,76.25,19.25
17.44,78.54,28.09
22.22,70.23,28.14
24.11,78.98,23.47
25.47,92.8,19.72
25.5,93.12,20.48
27.75,95.92,17.11
27.03,79.39,21.1
21.72,71.38,28.72
18.03,75.33,29.42
21.08,83.4,25.43
26.35,75.57,23.85
25.3,93.43,16.68
32.8,79.18,1.44
27.32,95.9,17.08
26.03,90.17,20.79
21.55,71.35,28.65
17.18,78.71,27.9
16.17,76.52,29.47
34.0,74.92,13.74
20.2,83.7,23.86
23.4,69.88,27.43
22.32,87.05,23.31
22.83,85.12,23.22
17.98,76.33,28.86
26.87,79.11,21.41
12.02,77.25,27.8
25.2,94.47,14.44
25.68,92.8,20.17
20.78,77.67,27.42
24.7,79.02,23.37
22.88,69.82,27.14
23.83,87.82,22.68
32.52,74.76,18.26
26.28,94.25,17.04
24.55,92.6,21.62
24.87,86.52,22.14
29.97,77.04,19.55
28.07,75.62,21.75
9.92,78.12,28.33
9.83,78.08,28.3
17.93,73.67,26.17
16.75,78.0,28.51
21.08,71.78,27.8
27.23,79.05,21.1
26.75,92.35,19.46
22.0,80.7,24.52
25.03,88.13,21.96
20.55,74.53,28.55
21.17,81.73,25.63
32.27,77.17,14.84
22.58,80.37,24.41
22.82,69.27,27.35
12.5,76.83,28.38
12.92,74.88,29.12
12.95,74.83,29.12
16.18,81.13,26.81
27.5,77.68,21.54
12.92,92.92,26.01
18.05,78.27,28.24
12.42,75.73,27.05
29.02,77.63,20.11
11.8,77.82,28.98
22.42,87.32,23.12
8.3,73.0,29.44
28.83,78.75,19.83
15.42,73.78,29.31
26.67,84.92,20.59
30.58,78.48,16.57
29.47,79.65,16.47
18.9,72.82,28.63
19.12,72.85,28.56
30.45,78.08,16.7
29.47,77.73,19.7
26.12,85.4,21.22
12.3,76.7,28.12
11.8,76.0,28.0
27.54,79.69,20.5
24.65,84.58,22.55
15.47,79.87,27.49
20.87,84.4,25.12
13.11,80.3,27.37
9.93,78.12,28.33
16.45,77.43,29.35
22.87,87.98,22.75
24.77,77.7,23.96
24.78,78.44,23.63
28.45,76.11,21.24
26.4,89.75,20.24
24.03,78.38,24.29
22.69,88.15,22.69
21.02,73.15,27.76
25.03,87.32,22.04
19.47,82.58,24.98
26.72,92.9,19.48
10.2,76.72,28.68
26.13,85.63,21.21
28.42,73.37,22.4
24.85,83.78,22.57
24.05,78.89,23.85
21.55,74.7,28.21
17.53,78.59,27.9
26.02,79.34,22.08
15.68,75.63,29.42
27.87,79.44,20.34
12.75,79.67,27.89
13.04,80.23,27.42
16.53,75.58,29.61
19.62,74.57,28.89
27.57,79.74,20.45
30.77,79.48,11.05
17.93,78.8,27.7
25.65,75.59,24.64
17.55,73.98,28.03
19.32,74.33,28.68
23.1,80.23,24.01
26.43,92.03,20.1
17.52,75.47,29.69
18.23,73.28,29.04
20.83,78.25,27.05
22.83,85.03,23.04
30.71,76.84,19.0
22.07,88.05,22.7
