Latitude,Longitude,PTrain_RH2
31.03,78.73,58.83
22.57,75.82,38.2
34.53,75.13,55.04
24.6,87.08,62.66
17.55,75.9,48.26
22.62,86.13,62.27
23.67,84.95,56.32
26.39,79.48,51.2
26.53,75.87,37.08
13.95,76.62,57.12
29.93,78.52,47.78
26.0,92.87,76.3
14.03,75.68,59.61
13.54,77.3,56.14
27.57,93.85,74.68
12.82,77.03,59.44
13.23,77.12,57.34
16.47,76.53,50.43
34.3,74.25,48.72
28.78,95.88,77.47
24.53,84.02,57.34
30.17,76.54,48.94
27.68,76.45,39.77
25.05,84.63,59.55
27.6,78.05,47.22
26.27,91.37,73.52
23.83,73.03,37.32
24.77,93.9,73.17
22.72,75.8,38.07
17.69,78.87,52.9
27.16,79.27,51.13
29.84,78.75,48.71
24.68,74.13,33.38
27.68,74.07,34.09
11.57,75.6,72.99
11.77,79.38,73.75
27.24,79.44,51.98
34.65,76.02,57.81
30.1,77.75,51.71
20.13,85.15,66.37
24.28,85.17,57.0
27.33,82.7,58.13
23.2,79.95,46.72
19.08,82.03,56.98
26.82,75.8,36.4
26.9,70.92,27.0
21.05,75.57,44.14
25.35,72.62,32.65
26.53,88.72,68.11
32.67,74.83,53.22
22.82,86.18,62.89
22.82,86.18,62.75
22.88,84.13,53.79
25.08,73.08,32.4
18.2,75.2,46.89
24.53,76.17,38.03
25.45,78.58,45.13
21.92,84.08,58.5
26.3,73.02,31.7
30.55,79.57,52.14
33.19,74.15,48.64
14.53,76.35,55.75
22.23,85.65,59.67
25.48,84.42,59.38
25.05,84.08,58.35
26.2,73.94,32.57
28.88,74.07,38.39
26.72,89.88,68.44
21.73,75.15,41.48
22.47,70.07,43.84
26.1,92.73,76.28
26.38,79.19,49.73
24.92,86.22,62.25
17.61,78.88,53.3
25.55,82.32,55.56
23.63,75.13,36.87
28.05,94.18,79.55
30.64,76.05,49.21
30.8,75.82,49.28
29.28,77.42,48.79
33.98,74.27,52.66
28.06,75.28,37.78
25.1,78.8,44.99
33.78,74.07,47.49
26.21,73.07,32.27
33.34,74.21,47.57
32.6,74.87,53.94
24.43,85.52,57.84
23.1,74.15,40.21
22.17,86.63,64.6
30.03,77.83,51.94
17.74,78.47,50.68
28.33,75.68,40.11
16.33,74.78,52.61
16.43,74.68,52.43
25.38,74.3,32.21
29.8,78.65,47.98
22.52,85.63,58.66
26.13,87.62,65.85
20.78,85.72,66.14
20.82,75.97,43.11
21.85,87.92,68.32
10.95,78.08,68.72
24.32,92.0,72.64
16.95,82.23,70.16
27.07,88.47,62.31
18.33,84.13,69.81
11.73,78.97,71.36
32.4,78.25,56.18
20.27,81.48,53.24
22.67,76.73,40.59
11.83,75.33,72.25
26.43,80.37,54.1
8.08,77.5,77.13
31.33,75.33,50.31
10.92,79.83,76.72
10.07,78.8,74.84
29.7,77.03,48.68
14.78,74.13,66.39
33.0,74.9,48.81
21.62,85.58,60.49
21.32,70.32,45.33
24.98,79.92,49.75
17.25,80.15,62.08
21.83,76.37,41.68
21.82,75.62,42.35
27.9,80.8,56.89
