Latitude,Longitude,PTrain_RH2
13.13,80.25,77.62
8.18,77.63,78.79
26.75,82.08,57.31
25.93,80.83,55.57
30.92,74.67,40.34
26.3,87.27,68.54
22.37,88.78,77.13
16.28,78.68,61.37
30.72,76.77,45.14
26.35,79.23,50.15
25.77,75.63,36.7
24.18,92.02,80.48
11.18,75.85,76.87
17.84,78.12,54.49
15.42,75.63,59.22
27.33,88.62,68.01
16.53,80.8,72.9
24.75,84.95,63.57
25.4,83.55,60.32
22.77,83.97,59.71
27.13,81.97,57.37
21.47,80.2,53.32
19.27,84.88,75.99
26.75,83.37,59.59
17.35,76.85,52.0
34.05,74.4,43.06
24.65,77.32,40.5
28.42,77.0,41.07
26.1,91.58,78.95
26.23,78.25,45.01
15.42,75.62,59.21
27.23,79.28,50.86
33.89,74.29,38.34
24.05,76.45,41.14
25.58,76.3,39.55
15.73,75.98,57.16
16.27,76.83,54.77
23.52,74.0,46.91
20.1,84.57,71.66
9.92,77.53,69.39
34.16,74.57,39.11
30.65,78.85,49.3
27.85,78.47,47.37
14.55,78.73,67.79
29.9,78.68,42.82
26.01,79.38,50.68
32.79,74.77,48.7
29.97,78.53,43.14
26.7,94.12,85.32
17.61,78.47,56.11
27.72,79.65,53.33
22.77,87.8,75.03
23.28,84.55,60.36
20.88,73.72,54.09
28.3,75.71,35.42
22.9,88.16,75.26
20.13,78.32,50.96
29.85,77.05,44.28
25.22,87.17,69.6
23.95,87.1,69.82
22.7,70.65,52.85
27.22,73.47,29.02
30.72,75.98,43.06
32.98,74.41,44.38
28.36,74.9,32.96
27.7,79.57,52.98
20.67,79.13,52.32
22.25,88.5,76.98
33.26,74.14,37.85
27.32,84.32,60.4
23.27,87.97,74.13
31.52,76.02,45.4
27.98,72.25,27.6
24.9,72.83,36.23
20.72,70.99,60.26
34.08,74.57,40.73
14.97,78.25,64.21
34.1,74.58,40.78
21.92,85.37,65.58
22.02,69.92,51.54
22.26,88.97,77.61
22.86,88.04,75.13
16.75,77.3,54.66
25.73,75.54,36.49
19.92,77.05,47.78
25.93,85.33,64.38
18.17,73.3,65.6
21.33,69.9,57.62
16.72,75.43,55.2
17.21,78.9,60.7
14.83,76.63,58.4
25.96,75.59,36.42
12.84,80.06,76.82
25.6,85.2,64.27
18.98,84.02,70.44
20.37,83.37,66.52
17.63,80.93,68.31
22.55,72.22,55.84
20.28,84.7,70.21
14.98,74.92,64.27
15.17,77.38,58.03
16.28,76.62,54.87
24.67,84.77,63.23
30.64,76.81,45.35
30.1,79.97,51.73
28.07,94.57,79.66
24.67,75.6,38.11
18.02,79.57,60.23
27.38,80.17,55.61
17.82,73.1,67.34
13.0,76.15,63.64
28.08,96.5,82.6
23.98,85.37,61.44
