Latitude,Longitude,PTrain_RH2
14.98,74.92,43.03
15.17,77.38,20.5
16.28,76.62,19.07
24.67,84.77,34.59
30.64,76.81,46.2
30.1,79.97,44.04
28.07,94.57,64.89
24.67,75.6,17.94
18.02,79.57,26.34
27.38,80.17,38.95
17.82,73.1,59.49
13.0,76.15,35.74
28.08,96.5,69.28
23.98,85.37,33.3
29.17,75.73,35.27
14.28,74.45,65.01
22.77,77.77,19.86
10.58,92.55,76.65
17.45,78.47,23.29
9.5,76.63,58.26
15.8,76.98,18.52
15.02,75.95,29.83
30.03,77.89,25.58
28.18,75.39,28.91
34.28,74.2,49.81
13.0,75.7,40.82
33.39,74.23,48.73
27.65,79.95,39.54
15.43,75.8,28.83
26.86,79.06,33.68
31.03,78.73,50.04
22.57,75.82,18.15
34.53,75.13,56.77
24.6,87.08,39.0
17.55,75.9,20.61
22.62,86.13,42.4
23.67,84.95,32.68
26.39,79.48,33.12
26.53,75.87,23.2
13.95,76.62,27.1
29.93,78.52,39.77
26.0,92.87,53.37
14.03,75.68,38.25
13.54,77.3,22.08
27.57,93.85,64.21
12.82,77.03,28.28
13.23,77.12,25.56
16.47,76.53,19.0
34.3,74.25,50.61
28.78,95.88,68.73
24.53,84.02,32.99
30.17,76.54,42.92
27.68,76.45,28.73
25.05,84.63,35.34
27.6,78.05,33.61
26.27,91.37,50.42
23.83,73.03,22.37
24.77,93.9,52.92
22.72,75.8,18.13
17.69,78.87,24.34
27.16,79.27,35.31
29.84,78.75,38.76
24.68,74.13,16.16
27.68,74.07,24.08
11.57,75.6,66.99
11.77,79.38,58.18
27.24,79.44,36.17
34.65,76.02,63.32
30.1,77.75,45.03
20.13,85.15,55.21
24.28,85.17,33.56
27.33,82.7,41.03
23.2,79.95,24.17
19.08,82.03,32.71
26.82,75.8,23.77
26.9,70.92,15.69
21.05,75.57,21.7
25.35,72.62,17.14
26.53,88.72,45.82
32.67,74.83,57.33
22.82,86.18,42.43
22.82,86.18,42.25
22.88,84.13,30.97
25.08,73.08,16.35
18.2,75.2,23.59
24.53,76.17,19.37
25.45,78.58,26.99
21.92,84.08,32.5
26.3,73.02,18.07
30.55,79.57,42.63
33.19,74.15,52.79
14.53,76.35,27.65
22.23,85.65,38.61
25.48,84.42,36.17
25.05,84.08,34.49
26.2,73.94,18.41
28.88,74.07,30.69
