Latitude,Longitude,PTrain_RH2
26.89,79.65,56.31
17.92,82.97,61.81
22.44,88.1,63.27
11.7,75.53,68.13
30.04,73.95,49.5
9.82,77.15,60.46
21.95,85.32,53.02
21.23,78.9,43.76
22.05,78.3,39.2
26.8,75.64,39.91
19.25,73.15,50.96
19.5,83.32,54.25
33.23,74.39,55.79
32.96,74.41,58.36
24.6,84.82,56.66
29.79,78.71,54.18
19.9,86.12,64.21
29.87,78.72,52.16
20.27,85.18,60.63
21.42,79.27,42.63
17.07,78.49,46.17
25.4,79.5,51.97
12.85,74.9,65.32
28.93,74.89,46.91
23.1,71.4,40.33
23.43,85.32,52.34
12.42,78.38,57.82
11.83,75.67,65.72
23.48,70.47,38.56
22.42,71.87,42.87
25.13,75.58,36.36
24.54,75.71,36.46
25.7,81.35,56.68
17.28,76.22,42.52
21.78,85.97,56.14
21.32,77.61,40.29
10.92,76.43,67.05
10.47,79.73,72.39
20.23,83.28,54.29
18.15,73.0,52.86
27.05,79.39,55.57
26.65,79.99,57.15
27.23,79.25,55.52
23.1,74.87,36.88
28.37,76.9,49.65
29.82,78.53,52.32
19.72,76.27,38.97
33.77,74.35,57.15
30.66,76.84,57.19
26.18,92.73,71.2
23.32,91.32,66.23
25.05,75.0,35.16
26.49,79.19,54.15
9.18,76.55,72.26
10.98,78.23,64.55
34.45,74.29,56.84
24.75,78.25,44.09
24.03,79.2,45.64
17.75,77.9,43.29
27.08,79.82,57.36
15.85,77.27,46.59
22.84,88.42,63.0
24.98,78.27,44.78
23.6,74.62,37.05
23.35,77.07,38.37
16.62,73.9,47.77
23.63,85.0,52.25
22.6,81.47,44.93
18.75,73.55,42.54
26.99,79.64,56.54
24.82,78.76,46.12
33.53,77.5,66.26
24.37,82.95,52.84
25.05,84.05,57.18
25.07,83.95,57.02
16.55,73.62,55.03
29.89,78.66,52.31
24.86,78.86,46.41
29.12,75.52,49.06
25.5,75.85,39.41
23.97,93.22,65.38
23.37,93.12,66.95
29.98,78.62,53.63
24.97,85.1,58.2
22.53,88.32,63.29
26.52,85.97,62.59
26.25,76.33,41.82
28.04,75.65,43.4
25.65,94.03,75.43
33.23,74.63,54.58
20.18,85.62,61.56
28.12,74.76,42.03
25.35,75.53,38.12
18.12,73.0,51.36
21.18,71.65,45.63
25.53,86.55,61.27
26.82,70.7,31.14
21.51,77.52,37.26
22.52,79.03,41.79
21.43,78.97,44.08
13.18,80.04,67.6
27.69,79.67,58.4
17.97,78.72,44.97
16.97,78.35,46.39
34.29,74.23,56.64
34.17,74.27,56.88
15.2,76.22,48.34
19.83,83.73,55.43
12.46,80.1,70.06
24.53,75.65,36.43
16.75,77.78,45.79
10.08,78.75,70.13
13.93,78.27,52.8
27.69,79.65,58.31
16.1,78.3,51.11
16.03,79.95,61.65
28.23,95.0,81.83
11.15,75.97,68.27
26.75,94.83,75.42
29.54,77.49,55.64
9.23,76.87,70.74
33.5,74.83,63.32
21.43,74.43,42.6
12.71,76.95,53.2
8.77,78.1,73.96
11.73,75.88,58.02
24.38,84.53,55.12
25.85,85.6,60.77
30.4,77.95,54.89
12.48,76.87,54.06
8.37,77.0,73.94
34.1,74.65,57.68
17.67,82.23,58.3
34.11,74.52,56.31
18.93,77.48,41.06
9.8,76.8,62.89
17.83,73.92,43.6
23.72,85.5,53.83
23.8,81.35,48.6
12.92,74.82,65.45
26.62,89.83,66.62
24.65,79.15,47.48
29.98,78.7,54.93
24.22,84.67,53.61
23.97,87.17,59.19
17.97,78.86,45.39
27.83,79.47,58.05
16.13,76.58,44.53
9.75,76.57,70.07
11.98,75.95,57.0
24.71,79.22,47.56
24.82,85.25,57.9
16.17,76.88,44.69
32.89,74.74,60.8
24.59,79.18,47.48
34.51,76.27,67.26
23.8,80.8,48.5
26.42,87.43,64.32
13.32,77.14,49.58
24.37,87.42,59.59
23.8,86.28,57.14
12.42,92.93,78.87
26.75,80.88,58.71
30.93,75.87,56.38
30.9,75.8,56.1
25.75,93.18,71.66
34.03,74.68,57.5
25.55,76.22,40.44
34.42,74.23,56.6
30.38,77.81,56.62
24.5,87.13,59.03
24.58,78.88,45.9
21.7,84.67,53.36
23.27,92.47,63.26
25.2,93.3,67.36
13.7,75.67,53.22
25.58,93.77,71.52
26.77,84.98,62.15
27.23,94.12,78.99
25.18,86.08,60.01
28.33,73.2,40.73
24.37,87.2,59.4
21.85,87.22,62.54
24.17,88.27,62.38
30.72,76.25,56.41
17.44,78.54,46.08
22.22,70.23,40.65
24.11,78.98,43.28
25.47,92.8,68.02
25.5,93.12,71.0
27.75,95.92,84.58
27.03,79.39,55.51
21.72,71.38,40.43
18.03,75.33,41.4
21.08,83.4,53.62
26.35,75.57,39.33
25.3,93.43,68.53
32.8,79.18,65.89
27.32,95.9,81.66
26.03,90.17,67.65
21.55,71.35,41.69
17.18,78.71,47.24
16.17,76.52,44.62
34.0,74.92,57.86
20.2,83.7,51.51
23.4,69.88,39.23
22.32,87.05,61.0
22.83,85.12,53.45
17.98,76.33,39.93
26.87,79.11,54.2
12.02,77.25,54.37
25.2,94.47,74.32
25.68,92.8,69.95
20.78,77.67,40.92
24.7,79.02,46.6
22.88,69.82,42.11
23.83,87.82,61.32
32.52,74.76,59.84
26.28,94.25,72.03
24.55,92.6,69.09
24.87,86.52,58.77
29.97,77.04,55.73
28.07,75.62,43.68
9.92,78.12,67.44
9.83,78.08,67.85
17.93,73.67,43.67
16.75,78.0,46.23
21.08,71.78,47.14
27.23,79.05,54.72
26.75,92.35,72.71
22.0,80.7,44.51
25.03,88.13,62.86
20.55,74.53,39.39
21.17,81.73,48.49
32.27,77.17,56.41
22.58,80.37,45.81
22.82,69.27,41.96
12.5,76.83,53.98
12.92,74.88,63.73
12.95,74.83,64.85
16.18,81.13,64.78
27.5,77.68,50.43
12.92,92.92,78.35
18.05,78.27,43.84
12.42,75.73,54.95
29.02,77.63,54.55
11.8,77.82,58.48
22.42,87.32,61.45
8.3,73.0,71.62
28.83,78.75,57.76
15.42,73.78,58.88
26.67,84.92,61.68
30.58,78.48,54.01
29.47,79.65,54.98
18.9,72.82,52.07
19.12,72.85,51.51
30.45,78.08,53.27
29.47,77.73,56.14
26.12,85.4,60.97
12.3,76.7,54.66
11.8,76.0,58.38
27.54,79.69,58.14
24.65,84.58,55.73
15.47,79.87,63.75
20.87,84.4,56.69
13.11,80.3,69.26
9.93,78.12,67.36
16.45,77.43,46.5
22.87,87.98,62.4
24.77,77.7,40.75
24.78,78.44,44.07
28.45,76.11,47.59
26.4,89.75,66.94
24.03,78.38,42.51
22.69,88.15,62.87
21.02,73.15,47.32
25.03,87.32,61.07
19.47,82.58,50.43
26.72,92.9,74.37
10.2,76.72,68.1
26.13,85.63,61.34
28.42,73.37,41.33
24.85,83.78,56.09
24.05,78.89,44.01
21.55,74.7,40.08
17.53,78.59,45.56
26.02,79.34,52.84
15.68,75.63,46.89
27.87,79.44,58.03
12.75,79.67,66.27
13.04,80.23,69.05
16.53,75.58,44.59
19.62,74.57,39.85
27.57,79.74,58.33
30.77,79.48,60.55
17.93,78.8,44.93
25.65,75.59,38.4
17.55,73.98,43.12
19.32,74.33,40.24
23.1,80.23,46.36
26.43,92.03,72.0
17.52,75.47,42.99
18.23,73.28,52.89
20.83,78.25,43.02
22.83,85.03,52.79
30.71,76.84,56.93
22.07,88.05,63.72
17.25,78.59,46.59
9.48,76.75,70.15
