Latitude,Longitude,PTrain_RH2
27.03,79.39,55.14
21.72,71.38,37.42
18.03,75.33,35.53
21.08,83.4,49.31
26.35,75.57,38.64
25.3,93.43,64.96
32.8,79.18,73.06
27.32,95.9,78.44
26.03,90.17,64.7
21.55,71.35,38.95
17.18,78.71,40.44
16.17,76.52,36.2
34.0,74.92,56.22
20.2,83.7,46.73
23.4,69.88,36.01
22.32,87.05,58.82
22.83,85.12,49.57
17.98,76.33,33.38
26.87,79.11,53.77
12.02,77.25,43.15
25.2,94.47,72.14
25.68,92.8,66.2
20.78,77.67,36.2
24.7,79.02,45.3
22.88,69.82,39.41
23.83,87.82,58.37
32.52,74.76,58.52
26.28,94.25,69.05
24.55,92.6,65.53
24.87,86.52,55.73
29.97,77.04,55.75
28.07,75.62,43.9
9.92,78.12,58.41
9.83,78.08,59.09
17.93,73.67,36.49
16.75,78.0,38.62
21.08,71.78,45.75
27.23,79.05,54.46
26.75,92.35,69.7
22.0,80.7,41.29
25.03,88.13,59.81
20.55,74.53,35.2
21.17,81.73,43.71
32.27,77.17,56.21
22.58,80.37,42.81
22.82,69.27,39.32
12.5,76.83,43.71
12.92,74.88,61.06
12.95,74.83,62.78
16.18,81.13,64.42
27.5,77.68,50.37
12.92,92.92,77.17
18.05,78.27,36.9
12.42,75.73,46.07
29.02,77.63,54.71
11.8,77.82,46.47
22.42,87.32,59.43
8.3,73.0,66.11
28.83,78.75,57.85
15.42,73.78,57.76
26.67,84.92,60.25
30.58,78.48,54.19
29.47,79.65,55.75
18.9,72.82,51.44
19.12,72.85,50.77
30.45,78.08,53.54
29.47,77.73,56.24
26.12,85.4,59.02
12.3,76.7,44.7
11.8,76.0,50.62
27.54,79.69,57.92
24.65,84.58,52.99
15.47,79.87,62.2
20.87,84.4,53.11
13.11,80.3,67.89
9.93,78.12,58.28
16.45,77.43,37.88
22.87,87.98,60.48
24.77,77.7,39.75
24.78,78.44,42.96
28.45,76.11,47.81
26.4,89.75,64.21
24.03,78.38,40.96
22.69,88.15,61.23
21.02,73.15,45.69
25.03,87.32,58.07
19.47,82.58,45.38
26.72,92.9,71.25
10.2,76.72,61.48
26.13,85.63,59.35
28.42,73.37,41.46
24.85,83.78,53.63
24.05,78.89,42.56
21.55,74.7,36.49
17.53,78.59,38.7
26.02,79.34,51.97
15.68,75.63,39.62
27.87,79.44,57.93
12.75,79.67,61.69
13.04,80.23,67.37
16.53,75.58,37.6
19.62,74.57,35.22
27.57,79.74,58.12
30.77,79.48,62.85
17.93,78.8,38.28
25.65,75.59,37.25
17.55,73.98,37.1
19.32,74.33,35.4
23.1,80.23,43.87
26.43,92.03,68.9
17.52,75.47,36.72
18.23,73.28,51.89
20.83,78.25,37.92
22.83,85.03,48.87
30.71,76.84,56.64
22.07,88.05,63.0
