Latitude,Longitude,PTrain_RH2
26.82,70.7,23.36
21.51,77.52,21.67
22.52,79.03,19.4
21.43,78.97,19.87
13.18,80.04,62.46
27.69,79.67,28.69
17.97,78.72,25.61
16.97,78.35,29.75
34.29,74.23,26.72
34.17,74.27,29.88
15.2,76.22,35.62
19.83,83.73,43.3
12.46,80.1,69.22
24.53,75.65,21.4
16.75,77.78,27.54
10.08,78.75,62.98
13.93,78.27,39.11
27.69,79.65,28.61
16.1,78.3,32.57
16.03,79.95,55.83
28.23,95.0,71.04
11.15,75.97,69.94
26.75,94.83,66.12
29.54,77.49,26.85
9.23,76.87,67.46
33.5,74.83,56.08
21.43,74.43,35.67
12.71,76.95,45.03
8.77,78.1,73.45
11.73,75.88,74.68
24.38,84.53,34.79
25.85,85.6,43.38
30.4,77.95,22.7
12.48,76.87,48.17
8.37,77.0,75.15
34.1,74.65,22.44
17.67,82.23,54.5
34.11,74.52,23.28
18.93,77.48,21.97
9.8,76.8,73.25
17.83,73.92,47.27
23.72,85.5,38.07
23.8,81.35,21.73
12.92,74.82,71.77
26.62,89.83,57.9
24.65,79.15,20.22
29.98,78.7,23.06
24.22,84.67,34.24
23.97,87.17,49.65
17.97,78.86,25.96
27.83,79.47,28.55
16.13,76.58,29.33
9.75,76.57,67.23
11.98,75.95,69.95
24.71,79.22,20.42
24.82,85.25,39.12
16.17,76.88,27.96
32.89,74.74,27.69
24.59,79.18,20.17
34.51,76.27,58.98
23.8,80.8,20.86
26.42,87.43,50.71
13.32,77.14,41.24
24.37,87.42,49.31
23.8,86.28,43.88
12.42,92.93,79.37
26.75,80.88,28.53
30.93,75.87,26.87
30.9,75.8,26.62
25.75,93.18,67.1
34.03,74.68,23.62
25.55,76.22,22.8
34.42,74.23,22.4
30.38,77.81,25.31
24.5,87.13,47.54
24.58,78.88,19.8
21.7,84.67,35.51
23.27,92.47,70.31
25.2,93.3,64.81
13.7,75.67,52.88
25.58,93.77,69.58
26.77,84.98,42.41
27.23,94.12,71.53
25.18,86.08,44.35
28.33,73.2,22.77
24.37,87.2,48.49
21.85,87.22,68.52
24.17,88.27,54.43
30.72,76.25,27.03
17.44,78.54,27.68
22.22,70.23,52.08
24.11,78.98,18.74
25.47,92.8,64.62
25.5,93.12,66.89
27.75,95.92,72.22
27.03,79.39,26.05
21.72,71.38,44.86
18.03,75.33,29.74
21.08,83.4,32.35
26.35,75.57,22.18
25.3,93.43,66.77
32.8,79.18,59.03
27.32,95.9,68.22
26.03,90.17,60.85
21.55,71.35,48.26
17.18,78.71,30.21
16.17,76.52,29.26
34.0,74.92,23.44
20.2,83.7,39.82
23.4,69.88,48.33
22.32,87.05,59.68
22.83,85.12,37.73
17.98,76.33,25.39
26.87,79.11,25.45
12.02,77.25,50.23
25.2,94.47,71.57
25.68,92.8,65.98
20.78,77.67,19.79
24.7,79.02,19.89
22.88,69.82,58.52
23.83,87.82,54.67
32.52,74.76,27.68
26.28,94.25,65.98
24.55,92.6,68.03
24.87,86.52,44.69
29.97,77.04,26.8
28.07,75.62,21.25
9.92,78.12,55.95
9.83,78.08,57.28
17.93,73.67,51.17
16.75,78.0,28.67
21.08,71.78,63.32
27.23,79.05,25.82
26.75,92.35,67.45
22.0,80.7,20.9
25.03,88.13,51.99
20.55,74.53,31.64
21.17,81.73,23.34
32.27,77.17,32.14
22.58,80.37,20.08
22.82,69.27,59.95
12.5,76.83,48.52
12.92,74.88,70.42
12.95,74.83,71.22
16.18,81.13,66.69
27.5,77.68,24.68
12.92,92.92,79.56
18.05,78.27,24.17
12.42,75.73,68.58
29.02,77.63,26.31
11.8,77.82,40.69
22.42,87.32,62.07
8.3,73.0,78.12
28.83,78.75,28.55
15.42,73.78,70.76
26.67,84.92,41.77
30.58,78.48,32.36
29.47,79.65,39.72
18.9,72.82,67.66
19.12,72.85,66.55
30.45,78.08,32.79
29.47,77.73,27.22
26.12,85.4,42.84
12.3,76.7,52.76
11.8,76.0,68.79
27.54,79.69,28.4
24.65,84.58,35.35
15.47,79.87,61.17
20.87,84.4,41.0
13.11,80.3,69.3
9.93,78.12,55.8
16.45,77.43,26.83
22.87,87.98,65.08
24.77,77.7,19.52
24.78,78.44,19.63
28.45,76.11,23.21
26.4,89.75,58.47
24.03,78.38,19.15
22.69,88.15,68.14
21.02,73.15,56.78
25.03,87.32,48.92
19.47,82.58,35.3
26.72,92.9,69.15
10.2,76.72,62.67
26.13,85.63,43.9
28.42,73.37,21.77
24.85,83.78,33.26
24.05,78.89,18.95
21.55,74.7,30.93
17.53,78.59,27.64
26.02,79.34,23.92
15.68,75.63,38.18
27.87,79.44,28.54
12.75,79.67,56.59
13.04,80.23,68.13
16.53,75.58,33.28
19.62,74.57,32.27
27.57,79.74,28.51
30.77,79.48,54.9
17.93,78.8,26.25
25.65,75.59,21.91
17.55,73.98,48.39
19.32,74.33,36.06
23.1,80.23,19.9
26.43,92.03,67.32
17.52,75.47,30.21
18.23,73.28,63.64
20.83,78.25,20.06
22.83,85.03,36.92
30.71,76.84,26.7
22.07,88.05,75.51
17.25,78.59,29.16
9.48,76.75,65.28
