Latitude,Longitude,PTrain_RH2
27.6,78.05,56.96
26.27,91.37,84.29
23.83,73.03,56.4
24.77,93.9,92.54
22.72,75.8,58.91
17.69,78.87,62.39
27.16,79.27,63.74
29.84,78.75,63.39
24.68,74.13,52.41
27.68,74.07,41.07
11.57,75.6,79.36
11.77,79.38,72.02
27.24,79.44,64.76
34.65,76.02,55.69
30.1,77.75,58.31
20.13,85.15,77.86
24.28,85.17,74.91
27.33,82.7,69.84
23.2,79.95,67.42
19.08,82.03,71.38
26.82,75.8,48.3
26.9,70.92,35.83
21.05,75.57,59.62
25.35,72.62,45.83
26.53,88.72,79.08
32.67,74.83,60.3
22.82,86.18,76.9
22.82,86.18,76.97
22.88,84.13,75.24
25.08,73.08,48.3
18.2,75.2,61.18
24.53,76.17,54.68
25.45,78.58,61.01
21.92,84.08,73.75
26.3,73.02,42.38
30.55,79.57,64.74
33.19,74.15,51.3
14.53,76.35,60.5
22.23,85.65,78.33
25.48,84.42,73.33
25.05,84.08,73.1
26.2,73.94,45.01
28.88,74.07,40.15
26.72,89.88,80.3
21.73,75.15,60.43
22.47,70.07,70.48
26.1,92.73,87.65
26.38,79.19,63.77
24.92,86.22,75.71
17.61,78.88,62.59
25.55,82.32,70.98
23.63,75.13,56.87
28.05,94.18,84.91
30.64,76.05,52.4
30.8,75.82,52.23
29.28,77.42,54.65
33.98,74.27,57.36
28.06,75.28,44.3
25.1,78.8,62.11
33.78,74.07,48.29
26.21,73.07,42.83
33.34,74.21,50.13
32.6,74.87,61.33
24.43,85.52,75.38
23.1,74.15,60.37
22.17,86.63,78.82
30.03,77.83,58.71
17.74,78.47,60.97
28.33,75.68,45.66
16.33,74.78,67.96
16.43,74.68,68.01
25.38,74.3,49.59
29.8,78.65,57.69
22.52,85.63,78.31
26.13,87.62,77.43
20.78,85.72,77.09
20.82,75.97,59.08
21.85,87.92,81.03
10.95,78.08,59.55
24.32,92.0,85.35
16.95,82.23,78.42
27.07,88.47,79.06
18.33,84.13,79.44
11.73,78.97,67.33
32.4,78.25,64.43
20.27,81.48,68.2
22.67,76.73,58.64
11.83,75.33,79.84
26.43,80.37,69.85
8.08,77.5,78.41
31.33,75.33,53.52
10.92,79.83,76.32
10.07,78.8,72.2
29.7,77.03,53.52
14.78,74.13,80.92
33.0,74.9,53.74
21.62,85.58,78.97
21.32,70.32,71.58
24.98,79.92,67.79
17.25,80.15,67.44
21.83,76.37,58.84
21.82,75.62,59.2
27.9,80.8,70.35
22.08,82.15,70.32
9.95,76.27,78.59
10.23,77.47,86.27
12.95,78.3,62.25
16.7,74.23,72.54
22.53,88.33,80.28
22.65,88.45,80.17
7.22,93.73,84.43
10.75,79.35,70.58
25.15,75.85,52.46
25.18,75.9,52.5
17.55,80.63,68.42
9.53,76.6,74.28
11.25,75.78,78.99
23.4,88.52,79.58
10.4,78.67,69.01
33.58,75.5,60.32
34.42,74.3,49.69
15.83,78.07,60.39
26.85,79.5,65.27
25.22,82.72,71.58
13.24,76.86,58.37
19.28,74.37,67.4
17.87,78.76,61.76
17.22,78.03,59.79
13.55,76.01,66.66
22.5,73.75,65.11
21.53,73.43,69.78
32.68,74.76,61.98
31.91,75.45,58.09
29.92,77.07,54.43
13.02,80.12,75.5
27.57,79.35,64.38
27.51,79.51,65.39
30.02,79.07,62.77
13.35,77.98,58.27
34.3,73.95,52.93
34.12,74.81,53.27
28.62,72.97,36.16
22.17,85.62,78.29
27.78,79.32,62.75
21.85,72.13,72.36
17.5,74.75,66.17
26.7,89.45,79.53
28.19,75.7,45.74
20.03,77.83,60.71
25.25,94.47,93.15
26.89,79.65,66.05
17.92,82.97,76.7
22.44,88.1,80.27
11.7,75.53,79.45
30.04,73.95,42.02
9.82,77.15,77.14
21.95,85.32,78.52
21.23,78.9,64.62
22.05,78.3,63.14
26.8,75.64,47.81
19.25,73.15,76.47
19.5,83.32,74.39
33.23,74.39,52.21
32.96,74.41,56.16
24.6,84.82,74.12
29.79,78.71,58.1
19.9,86.12,80.35
29.87,78.72,60.19
20.27,85.18,77.44
21.42,79.27,64.97
17.07,78.49,62.48
25.4,79.5,65.91
12.85,74.9,79.8
28.93,74.89,43.12
23.1,71.4,60.96
23.43,85.32,76.71
12.42,78.38,61.24
11.83,75.67,77.56
23.48,70.47,63.05
22.42,71.87,67.23
25.13,75.58,52.25
24.54,75.71,54.1
25.7,81.35,70.33
17.28,76.22,56.61
21.78,85.97,79.63
21.32,77.61,60.7
10.92,76.43,71.38
10.47,79.73,74.46
20.23,83.28,72.68
18.15,73.0,80.08
27.05,79.39,64.44
26.65,79.99,68.14
27.23,79.25,63.64
23.1,74.87,58.82
28.37,76.9,50.89
29.82,78.53,57.48
19.72,76.27,58.41
33.77,74.35,53.58
30.66,76.84,55.86
26.18,92.73,87.33
23.32,91.32,83.87
25.05,75.0,51.58
26.49,79.19,64.15
9.18,76.55,77.51
10.98,78.23,60.27
34.45,74.29,49.78
24.75,78.25,60.31
24.03,79.2,64.55
17.75,77.9,58.69
27.08,79.82,66.97
15.85,77.27,55.49
22.84,88.42,79.87
24.98,78.27,60.14
23.6,74.62,56.94
23.35,77.07,58.62
16.62,73.9,77.29
23.63,85.0,75.52
22.6,81.47,70.07
18.75,73.55,75.75
26.99,79.64,66.0
24.82,78.76,62.23
33.53,77.5,68.03
24.37,82.95,71.55
25.05,84.05,73.07
25.07,83.95,72.91
16.55,73.62,78.89
29.89,78.66,58.8
24.86,78.86,62.53
29.12,75.52,45.68
25.5,75.85,51.57
23.97,93.22,92.5
23.37,93.12,94.76
29.98,78.62,57.77
24.97,85.1,74.47
22.53,88.32,80.31
26.52,85.97,74.11
26.25,76.33,51.26
28.04,75.65,45.58
25.65,94.03,92.44
33.23,74.63,51.79
20.18,85.62,78.88
28.12,74.76,42.48
25.35,75.53,51.21
18.12,73.0,80.43
21.18,71.65,73.23
25.53,86.55,75.92
26.82,70.7,35.83
21.51,77.52,62.7
22.52,79.03,64.97
21.43,78.97,65.01
13.18,80.04,74.22
27.69,79.67,66.35
17.97,78.72,61.43
16.97,78.35,61.68
34.29,74.23,49.92
34.17,74.27,51.16
15.2,76.22,59.44
19.83,83.73,75.24
12.46,80.1,76.86
24.53,75.65,54.02
16.75,77.78,58.49
10.08,78.75,71.27
13.93,78.27,60.48
27.69,79.65,66.22
16.1,78.3,61.88
16.03,79.95,73.71
28.23,95.0,86.1
11.15,75.97,77.73
26.75,94.83,89.05
29.54,77.49,55.55
9.23,76.87,73.43
33.5,74.83,69.62
21.43,74.43,63.09
12.71,76.95,60.04
8.77,78.1,76.87
11.73,75.88,84.0
24.38,84.53,73.71
25.85,85.6,74.37
30.4,77.95,56.35
12.48,76.87,62.44
8.37,77.0,78.03
34.1,74.65,52.75
17.67,82.23,76.8
34.11,74.52,50.18
18.93,77.48,58.43
9.8,76.8,78.69
17.83,73.92,73.81
23.72,85.5,76.04
23.8,81.35,69.25
12.92,74.82,80.26
26.62,89.83,80.46
24.65,79.15,64.1
29.98,78.7,58.48
24.22,84.67,74.0
23.97,87.17,77.6
17.97,78.86,61.89
27.83,79.47,65.24
16.13,76.58,55.99
9.75,76.57,74.06
11.98,75.95,80.62
24.71,79.22,64.07
24.82,85.25,74.7
16.17,76.88,55.05
32.89,74.74,63.37
24.59,79.18,64.29
34.51,76.27,57.25
23.8,80.8,68.57
26.42,87.43,76.75
13.32,77.14,56.7
24.37,87.42,77.86
23.8,86.28,76.6
12.42,92.93,83.42
26.75,80.88,69.77
30.93,75.87,53.12
30.9,75.8,52.6
25.75,93.18,89.02
34.03,74.68,52.39
25.55,76.22,52.46
34.42,74.23,49.44
