Latitude,Longitude,PTrain_RH2
22.53,88.32,81.49
26.52,85.97,73.46
26.25,76.33,58.46
28.04,75.65,54.29
25.65,94.03,91.41
33.23,74.63,65.58
20.18,85.62,78.73
28.12,74.76,51.4
25.35,75.53,59.22
18.12,73.0,87.82
21.18,71.65,81.33
25.53,86.55,76.37
26.82,70.7,47.42
21.51,77.52,68.41
22.52,79.03,69.68
21.43,78.97,66.39
13.18,80.04,71.94
27.69,79.67,66.41
17.97,78.72,62.19
16.97,78.35,62.63
34.29,74.23,62.53
34.17,74.27,65.1
15.2,76.22,61.45
19.83,83.73,75.14
12.46,80.1,74.87
24.53,75.65,61.83
16.75,77.78,58.79
10.08,78.75,68.72
13.93,78.27,60.15
27.69,79.65,66.34
16.1,78.3,61.42
16.03,79.95,72.76
28.23,95.0,77.81
11.15,75.97,79.74
26.75,94.83,86.1
29.54,77.49,59.9
9.23,76.87,72.97
33.5,74.83,82.32
21.43,74.43,69.75
12.71,76.95,61.62
8.77,78.1,75.52
11.73,75.88,94.98
24.38,84.53,75.06
25.85,85.6,74.37
30.4,77.95,64.92
12.48,76.87,65.03
8.37,77.0,77.94
34.1,74.65,59.96
17.67,82.23,76.73
34.11,74.52,61.14
18.93,77.48,59.47
9.8,76.8,86.59
17.83,73.92,81.68
23.72,85.5,77.44
23.8,81.35,71.85
12.92,74.82,83.78
26.62,89.83,79.73
24.65,79.15,67.48
29.98,78.7,67.31
24.22,84.67,75.75
23.97,87.17,78.91
17.97,78.86,62.6
27.83,79.47,65.71
16.13,76.58,57.11
9.75,76.57,74.09
11.98,75.95,90.49
24.71,79.22,67.48
24.82,85.25,75.53
16.17,76.88,55.1
32.89,74.74,63.59
24.59,79.18,67.61
34.51,76.27,67.58
23.8,80.8,70.98
26.42,87.43,76.01
13.32,77.14,57.68
24.37,87.42,79.12
23.8,86.28,77.89
12.42,92.93,81.08
26.75,80.88,68.66
30.93,75.87,57.96
30.9,75.8,57.6
25.75,93.18,87.4
34.03,74.68,60.73
25.55,76.22,59.71
34.42,74.23,59.49
30.38,77.81,63.36
24.5,87.13,78.65
24.58,78.88,67.08
21.7,84.67,75.85
23.27,92.47,91.11
25.2,93.3,90.06
13.7,75.67,76.2
25.58,93.77,91.07
26.77,84.98,71.41
27.23,94.12,82.45
25.18,86.08,76.17
28.33,73.2,46.38
24.37,87.2,78.74
21.85,87.22,80.55
24.17,88.27,80.13
30.72,76.25,58.46
17.44,78.54,62.26
22.22,70.23,78.38
24.11,78.98,69.23
25.47,92.8,88.0
25.5,93.12,87.87
27.75,95.92,79.74
27.03,79.39,65.59
21.72,71.38,75.2
18.03,75.33,65.38
21.08,83.4,72.65
26.35,75.57,56.88
25.3,93.43,90.63
32.8,79.18,76.73
27.32,95.9,82.14
26.03,90.17,81.33
21.55,71.35,76.79
17.18,78.71,63.85
16.17,76.52,57.27
34.0,74.92,60.52
20.2,83.7,76.66
23.4,69.88,72.93
22.32,87.05,79.55
22.83,85.12,77.0
17.98,76.33,60.27
26.87,79.11,64.75
12.02,77.25,64.89
25.2,94.47,92.17
25.68,92.8,87.1
20.78,77.67,63.48
24.7,79.02,67.32
22.88,69.82,78.69
23.83,87.82,79.58
32.52,74.76,62.06
26.28,94.25,88.56
24.55,92.6,87.72
24.87,86.52,77.39
29.97,77.04,59.12
28.07,75.62,54.0
9.92,78.12,61.8
9.83,78.08,63.07
17.93,73.67,88.15
16.75,78.0,60.36
21.08,71.78,82.64
27.23,79.05,64.37
26.75,92.35,82.95
22.0,80.7,70.57
25.03,88.13,79.51
20.55,74.53,70.57
21.17,81.73,69.87
32.27,77.17,72.66
22.58,80.37,70.17
22.82,69.27,79.63
12.5,76.83,65.62
12.92,74.88,84.92
12.95,74.83,84.07
16.18,81.13,76.44
27.5,77.68,59.76
12.92,92.92,81.71
18.05,78.27,60.57
12.42,75.73,90.7
29.02,77.63,59.66
11.8,77.82,50.14
22.42,87.32,79.98
8.3,73.0,87.68
28.83,78.75,63.68
15.42,73.78,87.54
26.67,84.92,71.59
30.58,78.48,80.62
29.47,79.65,89.82
18.9,72.82,85.84
19.12,72.85,85.21
30.45,78.08,82.6
29.47,77.73,60.67
26.12,85.4,73.54
12.3,76.7,70.49
11.8,76.0,88.19
27.54,79.69,66.46
24.65,84.58,74.88
15.47,79.87,74.27
20.87,84.4,74.66
13.11,80.3,75.44
9.93,78.12,61.67
