Latitude,Longitude,PTrain_WSD
17.28,76.22,8.51
21.78,85.97,8.95
21.32,77.61,8.6
10.92,76.43,9.99
10.47,79.73,11.0
20.23,83.28,8.24
18.15,73.0,12.53
27.05,79.39,7.04
26.65,79.99,7.06
27.23,79.25,7.01
23.1,74.87,10.82
28.37,76.9,7.11
29.82,78.53,4.31
19.72,76.27,8.94
33.77,74.35,1.79
30.66,76.84,5.54
26.18,92.73,4.5
23.32,91.32,8.92
25.05,75.0,9.82
26.49,79.19,7.35
9.18,76.55,11.18
10.98,78.23,8.84
34.45,74.29,1.88
24.75,78.25,8.08
24.03,79.2,8.05
17.75,77.9,8.36
27.08,79.82,6.92
15.85,77.27,8.04
22.84,88.42,9.32
24.98,78.27,8.0
23.6,74.62,10.91
23.35,77.07,8.89
16.62,73.9,10.43
23.63,85.0,7.27
22.6,81.47,8.31
18.75,73.55,11.32
26.99,79.64,7.01
24.82,78.76,7.91
33.53,77.5,4.8
24.37,82.95,6.99
25.05,84.05,6.61
25.07,83.95,6.62
16.55,73.62,11.38
29.89,78.66,4.02
24.86,78.86,7.87
29.12,75.52,7.15
25.5,75.85,8.93
23.97,93.22,6.0
23.37,93.12,6.86
29.98,78.62,4.26
24.97,85.1,6.47
22.53,88.32,10.04
26.52,85.97,5.94
26.25,76.33,8.38
28.04,75.65,7.7
25.65,94.03,5.91
33.23,74.63,2.02
20.18,85.62,10.09
28.12,74.76,8.01
25.35,75.53,9.2
18.12,73.0,12.38
21.18,71.65,14.05
25.53,86.55,6.18
26.82,70.7,11.2
21.51,77.52,9.7
22.52,79.03,8.74
21.43,78.97,8.36
13.18,80.04,10.37
27.69,79.67,6.7
17.97,78.72,8.31
16.97,78.35,8.4
34.29,74.23,1.71
34.17,74.27,1.7
15.2,76.22,8.4
19.83,83.73,8.84
12.46,80.1,10.93
24.53,75.65,9.56
16.75,77.78,8.22
10.08,78.75,10.32
13.93,78.27,8.13
27.69,79.65,6.7
16.1,78.3,8.27
16.03,79.95,10.13
28.23,95.0,4.0
11.15,75.97,10.66
26.75,94.83,3.97
29.54,77.49,6.2
9.23,76.87,10.62
33.5,74.83,3.42
21.43,74.43,11.09
12.71,76.95,8.19
8.77,78.1,11.51
11.73,75.88,8.92
24.38,84.53,6.74
25.85,85.6,6.18
30.4,77.95,4.53
12.48,76.87,8.27
8.37,77.0,11.58
34.1,74.65,1.91
17.67,82.23,9.81
34.11,74.52,1.84
18.93,77.48,8.51
9.8,76.8,9.06
17.83,73.92,10.57
23.72,85.5,7.21
23.8,81.35,7.64
12.92,74.82,10.93
26.62,89.83,5.03
24.65,79.15,7.84
29.98,78.7,4.47
24.22,84.67,6.86
23.97,87.17,7.48
17.97,78.86,8.29
27.83,79.47,6.69
16.13,76.58,8.34
9.75,76.57,10.56
11.98,75.95,8.82
24.71,79.22,7.82
24.82,85.25,6.5
16.17,76.88,8.2
32.89,74.74,4.63
24.59,79.18,7.85
34.51,76.27,3.7
23.8,80.8,7.75
26.42,87.43,5.64
13.32,77.14,8.28
24.37,87.42,7.04
23.8,86.28,7.29
12.42,92.93,11.32
26.75,80.88,6.91
30.93,75.87,5.71
30.9,75.8,5.74
25.75,93.18,4.55
34.03,74.68,1.83
25.55,76.22,8.7
34.42,74.23,1.86
30.38,77.81,5.04
24.5,87.13,6.89
24.58,78.88,7.95
21.7,84.67,7.72
23.27,92.47,7.34
25.2,93.3,5.05
13.7,75.67,8.88
25.58,93.77,5.53
26.77,84.98,6.12
27.23,94.12,4.1
25.18,86.08,6.38
28.33,73.2,8.5
24.37,87.2,7.03
21.85,87.22,10.36
24.17,88.27,7.18
30.72,76.25,5.74
17.44,78.54,8.32
22.22,70.23,14.57
24.11,78.98,8.25
25.47,92.8,4.89
25.5,93.12,4.72
27.75,95.92,4.25
27.03,79.39,7.05
21.72,71.38,13.14
18.03,75.33,9.19
21.08,83.4,7.77
26.35,75.57,8.72
25.3,93.43,5.38
32.8,79.18,5.58
27.32,95.9,4.02
26.03,90.17,5.33
21.55,71.35,13.35
17.18,78.71,8.4
16.17,76.52,8.33
34.0,74.92,1.87
20.2,83.7,8.6
23.4,69.88,15.03
22.32,87.05,9.36
22.83,85.12,7.62
17.98,76.33,8.87
26.87,79.11,7.2
12.02,77.25,8.23
25.2,94.47,5.82
25.68,92.8,4.74
20.78,77.67,8.52
24.7,79.02,7.88
22.88,69.82,15.77
23.83,87.82,7.77
32.52,74.76,4.89
26.28,94.25,4.33
24.55,92.6,5.91
24.87,86.52,6.55
29.97,77.04,6.03
28.07,75.62,7.7
9.92,78.12,9.52
9.83,78.08,9.64
17.93,73.67,10.54
16.75,78.0,8.28
21.08,71.78,14.31
27.23,79.05,7.06
26.75,92.35,4.42
22.0,80.7,8.21
25.03,88.13,6.27
20.55,74.53,10.63
21.17,81.73,7.6
32.27,77.17,1.98
22.58,80.37,8.1
22.82,69.27,15.94
12.5,76.83,8.28
12.92,74.88,10.62
12.95,74.83,10.83
16.18,81.13,10.96
27.5,77.68,7.36
12.92,92.92,11.14
18.05,78.27,8.29
12.42,75.73,8.64
29.02,77.63,6.51
11.8,77.82,8.03
22.42,87.32,9.52
8.3,73.0,11.2
28.83,78.75,6.3
15.42,73.78,11.38
26.67,84.92,6.15
30.58,78.48,3.0
29.47,79.65,3.65
18.9,72.82,12.99
19.12,72.85,13.04
30.45,78.08,3.27
29.47,77.73,6.17
26.12,85.4,6.14
12.3,76.7,8.38
11.8,76.0,9.0
27.54,79.69,6.76
24.65,84.58,6.64
15.47,79.87,10.5
20.87,84.4,8.36
13.11,80.3,10.93
9.93,78.12,9.5
16.45,77.43,8.04
22.87,87.98,9.51
24.77,77.7,8.39
24.78,78.44,8.05
28.45,76.11,7.34
26.4,89.75,5.17
24.03,78.38,8.27
22.69,88.15,9.84
21.02,73.15,13.39
25.03,87.32,6.42
19.47,82.58,8.45
26.72,92.9,4.31
10.2,76.72,10.06
26.13,85.63,6.1
28.42,73.37,8.29
24.85,83.78,6.7
24.05,78.89,8.16
21.55,74.7,10.74
17.53,78.59,8.38
26.02,79.34,7.42
15.68,75.63,8.78
27.87,79.44,6.67
12.75,79.67,9.81
13.04,80.23,10.83
16.53,75.58,8.8
19.62,74.57,10.27
27.57,79.74,6.73
30.77,79.48,3.29
17.93,78.8,8.37
25.65,75.59,8.97
17.55,73.98,10.38
19.32,74.33,10.55
23.1,80.23,8.06
26.43,92.03,4.66
17.52,75.47,8.95
18.23,73.28,12.21
20.83,78.25,8.38
22.83,85.03,7.62
30.71,76.84,5.42
22.07,88.05,10.8
