Latitude,Longitude,PTrain_WSD
24.98,79.92,4.05
17.25,80.15,5.45
21.83,76.37,4.29
21.82,75.62,4.58
27.9,80.8,3.69
22.08,82.15,3.53
9.95,76.27,10.7
10.23,77.47,8.61
12.95,78.3,7.2
16.7,74.23,5.0
22.53,88.33,5.51
22.65,88.45,5.27
7.22,93.73,20.91
10.75,79.35,10.53
25.15,75.85,4.4
25.18,75.9,4.38
17.55,80.63,5.42
9.53,76.6,10.83
11.25,75.78,9.33
23.4,88.52,4.23
10.4,78.67,10.3
33.58,75.5,3.67
34.42,74.3,3.36
15.83,78.07,5.31
26.85,79.5,3.8
25.22,82.72,3.09
13.24,76.86,6.65
19.28,74.37,4.56
17.87,78.76,4.64
17.22,78.03,4.87
13.55,76.01,6.33
22.5,73.75,6.23
21.53,73.43,6.27
32.68,74.76,3.85
31.91,75.45,3.68
29.92,77.07,3.53
13.02,80.12,9.08
27.57,79.35,3.73
27.51,79.51,3.76
30.02,79.07,4.0
13.35,77.98,6.92
34.3,73.95,3.82
34.12,74.81,3.6
28.62,72.97,4.57
22.17,85.62,3.67
27.78,79.32,3.61
21.85,72.13,7.52
17.5,74.75,4.67
26.7,89.45,1.27
28.19,75.7,3.89
20.03,77.83,4.52
25.25,94.47,1.27
26.89,79.65,3.81
17.92,82.97,6.51
22.44,88.1,5.77
11.7,75.53,8.91
30.04,73.95,3.96
9.82,77.15,9.68
21.95,85.32,3.48
21.23,78.9,4.44
22.05,78.3,4.73
26.8,75.64,4.16
19.25,73.15,6.4
19.5,83.32,4.65
33.23,74.39,3.37
32.96,74.41,3.59
24.6,84.82,2.81
29.79,78.71,3.48
19.9,86.12,6.64
29.87,78.72,3.83
20.27,85.18,5.59
21.42,79.27,4.52
17.07,78.49,4.91
25.4,79.5,3.93
12.85,74.9,7.88
28.93,74.89,3.98
23.1,71.4,7.19
23.43,85.32,2.83
12.42,78.38,7.54
11.83,75.67,8.51
23.48,70.47,7.71
22.42,71.87,7.24
25.13,75.58,4.4
24.54,75.71,4.43
25.7,81.35,3.54
17.28,76.22,4.69
21.78,85.97,4.19
21.32,77.61,4.3
10.92,76.43,9.24
10.47,79.73,11.31
20.23,83.28,4.38
18.15,73.0,6.27
27.05,79.39,3.77
26.65,79.99,3.88
27.23,79.25,3.75
23.1,74.87,4.95
28.37,76.9,3.69
29.82,78.53,3.58
19.72,76.27,4.37
33.77,74.35,3.87
30.66,76.84,3.5
26.18,92.73,0.98
23.32,91.32,4.74
25.05,75.0,4.61
26.49,79.19,3.82
9.18,76.55,11.52
10.98,78.23,8.98
34.45,74.29,3.35
24.75,78.25,3.95
24.03,79.2,4.15
17.75,77.9,4.69
27.08,79.82,3.82
15.85,77.27,5.14
22.84,88.42,5.02
24.98,78.27,3.92
23.6,74.62,5.18
23.35,77.07,4.14
16.62,73.9,5.12
23.63,85.0,2.81
22.6,81.47,4.03
18.75,73.55,4.83
26.99,79.64,3.81
24.82,78.76,3.95
33.53,77.5,6.9
24.37,82.95,3.05
25.05,84.05,2.82
25.07,83.95,2.83
16.55,73.62,6.03
29.89,78.66,3.7
24.86,78.86,3.96
29.12,75.52,3.81
25.5,75.85,4.38
23.97,93.22,1.58
23.37,93.12,1.68
29.98,78.62,3.5
24.97,85.1,2.72
22.53,88.32,5.51
26.52,85.97,2.2
26.25,76.33,4.11
28.04,75.65,3.91
25.65,94.03,1.66
33.23,74.63,3.56
20.18,85.62,5.86
28.12,74.76,4.12
25.35,75.53,4.49
18.12,73.0,6.05
21.18,71.65,7.02
25.53,86.55,2.52
26.82,70.7,6.2
21.51,77.52,4.92
22.52,79.03,4.7
21.43,78.97,4.44
13.18,80.04,8.79
27.69,79.67,3.76
17.97,78.72,4.61
16.97,78.35,4.91
34.29,74.23,3.49
34.17,74.27,3.62
15.2,76.22,5.37
19.83,83.73,4.75
12.46,80.1,9.7
24.53,75.65,4.46
16.75,77.78,4.9
10.08,78.75,10.91
13.93,78.27,6.38
27.69,79.65,3.76
16.1,78.3,5.27
16.03,79.95,6.82
28.23,95.0,0.43
11.15,75.97,9.32
26.75,94.83,0.43
29.54,77.49,3.53
9.23,76.87,11.24
33.5,74.83,5.7
21.43,74.43,5.43
12.71,76.95,6.97
8.77,78.1,12.65
11.73,75.88,7.76
24.38,84.53,2.82
25.85,85.6,2.47
30.4,77.95,3.38
12.48,76.87,7.16
8.37,77.0,12.68
34.1,74.65,3.57
17.67,82.23,5.97
34.11,74.52,3.39
18.93,77.48,4.64
9.8,76.8,9.88
17.83,73.92,4.76
23.72,85.5,2.85
23.8,81.35,3.71
12.92,74.82,7.87
26.62,89.83,1.3
24.65,79.15,4.0
29.98,78.7,3.45
24.22,84.67,2.75
23.97,87.17,3.41
17.97,78.86,4.6
27.83,79.47,3.73
16.13,76.58,5.06
9.75,76.57,10.63
11.98,75.95,7.54
24.71,79.22,3.96
24.82,85.25,2.74
16.17,76.88,5.05
32.89,74.74,3.87
24.59,79.18,4.01
34.51,76.27,5.89
23.8,80.8,3.9
26.42,87.43,1.97
13.32,77.14,6.74
24.37,87.42,3.06
23.8,86.28,3.2
12.42,92.93,13.41
26.75,80.88,3.7
30.93,75.87,3.58
30.9,75.8,3.59
25.75,93.18,1.16
34.03,74.68,3.6
25.55,76.22,4.25
34.42,74.23,3.35
30.38,77.81,3.41
24.5,87.13,2.91
24.58,78.88,4.0
21.7,84.67,3.59
23.27,92.47,2.46
25.2,93.3,0.95
13.7,75.67,6.28
25.58,93.77,1.2
26.77,84.98,2.35
27.23,94.12,0.56
25.18,86.08,2.69
28.33,73.2,4.57
24.37,87.2,3.08
21.85,87.22,5.78
24.17,88.27,3.45
30.72,76.25,3.55
17.44,78.54,4.74
22.22,70.23,7.28
24.11,78.98,4.25
25.47,92.8,1.13
25.5,93.12,1.35
27.75,95.92,0.63
27.03,79.39,3.77
21.72,71.38,6.4
18.03,75.33,4.55
21.08,83.4,3.97
26.35,75.57,4.28
25.3,93.43,0.99
32.8,79.18,7.65
27.32,95.9,0.52
26.03,90.17,1.86
21.55,71.35,6.54
17.18,78.71,4.86
16.17,76.52,5.03
34.0,74.92,3.6
20.2,83.7,4.02
23.4,69.88,7.99
22.32,87.05,5.0
22.83,85.12,3.26
17.98,76.33,4.72
26.87,79.11,3.77
12.02,77.25,7.63
25.2,94.47,1.66
25.68,92.8,1.23
20.78,77.67,4.36
24.7,79.02,3.99
22.88,69.82,8.31
23.83,87.82,3.83
32.52,74.76,3.81
26.28,94.25,0.59
24.55,92.6,2.58
24.87,86.52,2.68
29.97,77.04,3.53
28.07,75.62,3.92
9.92,78.12,10.33
9.83,78.08,10.47
17.93,73.67,4.14
16.75,78.0,4.94
21.08,71.78,7.23
27.23,79.05,3.74
26.75,92.35,0.91
22.0,80.7,4.11
25.03,88.13,2.67
20.55,74.53,4.74
21.17,81.73,3.74
32.27,77.17,3.9
22.58,80.37,4.14
22.82,69.27,8.42
12.5,76.83,7.15
12.92,74.88,7.66
12.95,74.83,7.78
16.18,81.13,7.51
27.5,77.68,3.74
12.92,92.92,12.79
18.05,78.27,4.59
12.42,75.73,7.02
29.02,77.63,3.57
11.8,77.82,7.67
22.42,87.32,5.11
8.3,73.0,11.06
28.83,78.75,3.6
15.42,73.78,6.5
26.67,84.92,2.36
30.58,78.48,4.14
29.47,79.65,4.84
18.9,72.82,6.51
19.12,72.85,6.52
30.45,78.08,4.22
29.47,77.73,3.53
26.12,85.4,2.4
12.3,76.7,7.32
11.8,76.0,7.8
27.54,79.69,3.77
24.65,84.58,2.75
15.47,79.87,7.35
20.87,84.4,4.48
13.11,80.3,9.25
9.93,78.12,10.3
16.45,77.43,4.91
22.87,87.98,5.11
24.77,77.7,4.0
24.78,78.44,3.97
28.45,76.11,3.79
26.4,89.75,1.55
24.03,78.38,4.06
22.69,88.15,5.35
21.02,73.15,6.76
25.03,87.32,2.7
19.47,82.58,4.25
26.72,92.9,0.87
10.2,76.72,9.98
26.13,85.63,2.37
28.42,73.37,4.45
24.85,83.78,2.88
24.05,78.89,4.13
21.55,74.7,5.03
17.53,78.59,4.74
26.02,79.34,3.86
15.68,75.63,5.18
27.87,79.44,3.72
12.75,79.67,8.65
13.04,80.23,9.22
16.53,75.58,4.87
19.62,74.57,4.59
27.57,79.74,3.77
30.77,79.48,5.72
17.93,78.8,4.64
25.65,75.59,4.38
17.55,73.98,4.58
19.32,74.33,4.61
23.1,80.23,4.16
26.43,92.03,1.27
17.52,75.47,4.63
18.23,73.28,6.21
20.83,78.25,4.42
22.83,85.03,3.18
30.71,76.84,3.48
22.07,88.05,6.07
