Latitude,Longitude,PTrain_WSD
10.07,78.8,9.9
29.7,77.03,3.89
14.78,74.13,7.38
33.0,74.9,2.06
21.62,85.58,3.5
21.32,70.32,8.43
24.98,79.92,4.53
17.25,80.15,4.95
21.83,76.37,4.31
21.82,75.62,4.43
27.9,80.8,3.68
22.08,82.15,3.87
9.95,76.27,10.15
10.23,77.47,4.45
12.95,78.3,5.69
16.7,74.23,5.03
22.53,88.33,4.73
22.65,88.45,4.39
7.22,93.73,19.02
10.75,79.35,9.54
25.15,75.85,4.25
25.18,75.9,4.24
17.55,80.63,4.91
9.53,76.6,9.99
11.25,75.78,9.0
23.4,88.52,3.1
10.4,78.67,9.18
33.58,75.5,2.64
34.42,74.3,2.48
15.83,78.07,4.87
26.85,79.5,4.27
25.22,82.72,4.04
13.24,76.86,5.51
19.28,74.37,4.82
17.87,78.76,4.49
17.22,78.03,4.69
13.55,76.01,5.15
22.5,73.75,6.68
21.53,73.43,7.12
32.68,74.76,4.28
31.91,75.45,4.05
29.92,77.07,3.84
13.02,80.12,8.43
27.57,79.35,4.1
27.51,79.51,4.09
30.02,79.07,0.75
13.35,77.98,5.71
34.3,73.95,2.26
34.12,74.81,2.43
28.62,72.97,4.98
22.17,85.62,3.21
27.78,79.32,4.11
21.85,72.13,8.91
17.5,74.75,4.54
26.7,89.45,1.64
28.19,75.7,4.29
20.03,77.83,5.25
25.25,94.47,2.26
26.89,79.65,4.21
17.92,82.97,6.15
22.44,88.1,5.1
11.7,75.53,8.7
30.04,73.95,4.71
9.82,77.15,7.02
21.95,85.32,3.16
21.23,78.9,5.28
22.05,78.3,5.28
26.8,75.64,4.29
19.25,73.15,7.52
19.5,83.32,4.17
33.23,74.39,2.9
32.96,74.41,4.08
24.6,84.82,2.83
29.79,78.71,1.78
19.9,86.12,6.36
29.87,78.72,1.05
20.27,85.18,5.04
21.42,79.27,5.27
17.07,78.49,4.53
25.4,79.5,4.56
12.85,74.9,7.91
28.93,74.89,4.6
23.1,71.4,7.59
23.43,85.32,2.64
12.42,78.38,6.39
11.83,75.67,8.07
23.48,70.47,8.69
22.42,71.87,8.18
25.13,75.58,4.25
24.54,75.71,4.25
25.7,81.35,4.48
17.28,76.22,4.67
21.78,85.97,3.73
21.32,77.61,4.82
10.92,76.43,8.5
10.47,79.73,10.36
20.23,83.28,3.88
18.15,73.0,7.51
27.05,79.39,4.21
26.65,79.99,4.21
27.23,79.25,4.2
23.1,74.87,4.84
28.37,76.9,4.19
29.82,78.53,1.44
19.72,76.27,4.52
33.77,74.35,2.05
30.66,76.84,3.61
26.18,92.73,1.19
23.32,91.32,3.62
25.05,75.0,4.36
26.49,79.19,4.5
9.18,76.55,10.83
10.98,78.23,7.99
34.45,74.29,2.55
24.75,78.25,4.44
24.03,79.2,4.67
17.75,77.9,4.77
27.08,79.82,4.09
15.85,77.27,5.0
22.84,88.42,4.06
24.98,78.27,4.43
23.6,74.62,4.93
23.35,77.07,4.32
16.62,73.9,5.37
23.63,85.0,2.67
22.6,81.47,4.6
18.75,73.55,5.53
26.99,79.64,4.19
24.82,78.76,4.49
33.53,77.5,5.11
24.37,82.95,3.67
25.05,84.05,3.33
25.07,83.95,3.38
16.55,73.62,6.76
29.89,78.66,1.17
24.86,78.86,4.49
29.12,75.52,4.45
25.5,75.85,4.28
23.97,93.22,1.54
23.37,93.12,2.15
29.98,78.62,1.49
24.97,85.1,2.84
22.53,88.32,4.74
26.52,85.97,2.86
26.25,76.33,4.32
28.04,75.65,4.21
25.65,94.03,2.86
33.23,74.63,1.68
20.18,85.62,5.39
28.12,74.76,4.43
25.35,75.53,4.28
18.12,73.0,7.27
21.18,71.65,8.41
25.53,86.55,2.34
26.82,70.7,5.5
21.51,77.52,5.4
22.52,79.03,5.23
21.43,78.97,5.27
13.18,80.04,8.09
27.69,79.67,3.96
17.97,78.72,4.51
16.97,78.35,4.56
34.29,74.23,2.24
34.17,74.27,2.13
15.2,76.22,4.85
19.83,83.73,4.25
12.46,80.1,9.03
24.53,75.65,4.26
16.75,77.78,4.72
10.08,78.75,9.84
13.93,78.27,5.44
27.69,79.65,3.96
16.1,78.3,4.8
16.03,79.95,6.48
28.23,95.0,2.53
11.15,75.97,8.85
26.75,94.83,1.76
29.54,77.49,3.83
9.23,76.87,10.35
33.5,74.83,3.39
21.43,74.43,5.46
12.71,76.95,5.76
8.77,78.1,11.78
11.73,75.88,5.95
24.38,84.53,2.88
25.85,85.6,2.8
30.4,77.95,2.08
12.48,76.87,5.81
8.37,77.0,11.93
34.1,74.65,2.42
17.67,82.23,5.59
34.11,74.52,2.21
18.93,77.48,5.26
9.8,76.8,7.92
17.83,73.92,5.06
23.72,85.5,2.52
23.8,81.35,4.41
12.92,74.82,7.96
26.62,89.83,1.56
24.65,79.15,4.57
29.98,78.7,1.75
24.22,84.67,2.75
23.97,87.17,2.48
17.97,78.86,4.47
27.83,79.47,3.98
16.13,76.58,4.86
9.75,76.57,9.85
11.98,75.95,5.77
24.71,79.22,4.53
24.82,85.25,2.73
16.17,76.88,4.99
32.89,74.74,4.24
24.59,79.18,4.58
34.51,76.27,4.8
23.8,80.8,4.58
26.42,87.43,2.35
13.32,77.14,5.65
24.37,87.42,2.2
23.8,86.28,2.5
12.42,92.93,11.71
26.75,80.88,4.14
30.93,75.87,3.98
30.9,75.8,4.0
25.75,93.18,1.21
34.03,74.68,2.3
25.55,76.22,4.27
34.42,74.23,2.49
30.38,77.81,2.76
24.5,87.13,2.16
24.58,78.88,4.54
21.7,84.67,3.2
23.27,92.47,2.18
25.2,93.3,1.19
13.7,75.67,5.35
25.58,93.77,2.18
26.77,84.98,3.36
27.23,94.12,2.24
25.18,86.08,2.45
28.33,73.2,4.9
24.37,87.2,2.23
21.85,87.22,5.19
24.17,88.27,2.36
30.72,76.25,3.89
17.44,78.54,4.51
22.22,70.23,8.65
24.11,78.98,4.64
25.47,92.8,1.0
25.5,93.12,1.18
27.75,95.92,3.12
27.03,79.39,4.21
21.72,71.38,7.21
18.03,75.33,4.46
21.08,83.4,3.55
26.35,75.57,4.31
25.3,93.43,1.65
32.8,79.18,5.83
27.32,95.9,2.57
26.03,90.17,1.54
21.55,71.35,7.48
17.18,78.71,4.49
16.17,76.52,4.83
34.0,74.92,2.3
20.2,83.7,3.71
23.4,69.88,9.0
22.32,87.05,4.19
22.83,85.12,2.83
17.98,76.33,4.78
26.87,79.11,4.34
12.02,77.25,6.02
25.2,94.47,2.8
25.68,92.8,1.09
20.78,77.67,4.96
24.7,79.02,4.52
22.88,69.82,9.99
23.83,87.82,2.72
32.52,74.76,4.23
26.28,94.25,1.55
24.55,92.6,1.54
24.87,86.52,2.2
29.97,77.04,3.82
28.07,75.62,4.25
9.92,78.12,9.19
9.83,78.08,9.33
17.93,73.67,4.19
16.75,78.0,4.66
21.08,71.78,8.77
27.23,79.05,4.23
26.75,92.35,1.47
22.0,80.7,4.78
25.03,88.13,1.99
20.55,74.53,4.93
21.17,81.73,4.0
32.27,77.17,0.95
22.58,80.37,4.88
22.82,69.27,10.21
12.5,76.83,5.78
12.92,74.88,7.6
12.95,74.83,7.83
16.18,81.13,7.33
27.5,77.68,4.37
12.92,92.92,11.15
18.05,78.27,4.66
12.42,75.73,4.99
29.02,77.63,3.98
11.8,77.82,6.82
22.42,87.32,4.29
8.3,73.0,10.78
28.83,78.75,3.76
15.42,73.78,7.18
26.67,84.92,3.34
30.58,78.48,0.74
29.47,79.65,1.07
18.9,72.82,7.85
19.12,72.85,7.85
30.45,78.08,0.96
29.47,77.73,3.78
26.12,85.4,2.95
12.3,76.7,5.78
11.8,76.0,6.29
27.54,79.69,4.01
24.65,84.58,2.9
15.47,79.87,7.05
20.87,84.4,3.85
13.11,80.3,8.68
9.93,78.12,9.16
16.45,77.43,4.84
22.87,87.98,4.18
24.77,77.7,4.33
24.78,78.44,4.43
28.45,76.11,4.31
26.4,89.75,1.61
24.03,78.38,4.55
22.69,88.15,4.51
21.02,73.15,7.79
25.03,87.32,2.08
19.47,82.58,3.89
26.72,92.9,1.59
10.2,76.72,9.1
26.13,85.63,2.87
28.42,73.37,4.83
24.85,83.78,3.39
24.05,78.89,4.63
21.55,74.7,5.04
17.53,78.59,4.51
26.02,79.34,4.46
15.68,75.63,4.68
27.87,79.44,3.97
12.75,79.67,7.78
13.04,80.23,8.61
16.53,75.58,4.56
19.62,74.57,4.75
27.57,79.74,3.97
30.77,79.48,2.06
17.93,78.8,4.5
25.65,75.59,4.31
17.55,73.98,4.67
19.32,74.33,4.89
23.1,80.23,4.84
26.43,92.03,1.43
17.52,75.47,4.48
18.23,73.28,7.21
20.83,78.25,5.23
22.83,85.03,2.83
30.71,76.84,3.48
22.07,88.05,5.56
17.25,78.59,4.5
9.48,76.75,10.0
