Latitude,Longitude,PTrain_WSD
24.15,78.23,6.48
28.39,75.63,5.9
28.35,75.64,5.92
16.22,73.83,9.78
27.13,94.77,5.22
26.17,93.57,4.64
17.94,78.68,6.46
20.17,84.85,8.2
27.1,79.95,5.95
26.35,89.9,4.89
27.27,93.07,4.71
32.56,74.92,3.51
24.53,84.92,5.41
12.17,76.6,7.32
15.68,74.97,7.58
34.27,74.47,1.59
34.45,74.41,1.6
34.39,73.79,1.7
21.07,83.2,6.05
18.02,78.9,6.42
34.37,73.98,1.95
23.75,86.17,5.76
16.05,73.92,9.67
23.42,91.67,8.03
29.08,74.68,5.9
28.87,75.45,5.83
25.32,86.02,5.35
25.55,84.15,5.66
23.98,86.02,5.61
22.97,74.12,9.23
24.76,79.05,6.46
23.13,84.85,5.74
20.0,76.3,6.76
27.5,95.75,5.6
16.73,76.92,6.65
21.7,74.03,9.09
26.28,79.29,6.29
25.93,90.77,4.93
27.79,79.31,5.73
29.28,78.12,5.06
25.97,85.12,5.48
28.19,74.69,6.13
26.13,89.47,4.99
10.03,76.3,10.48
11.22,76.15,9.65
13.07,80.26,10.26
17.58,78.54,6.52
13.25,80.33,10.28
13.13,80.25,10.19
8.18,77.63,11.0
26.75,82.08,6.08
25.93,80.83,6.34
30.92,74.67,4.7
26.3,87.27,5.16
22.37,88.78,9.43
16.28,78.68,6.83
30.72,76.77,4.2
26.35,79.23,6.26
25.77,75.63,6.61
24.18,92.02,6.4
11.18,75.85,10.28
17.84,78.12,6.5
15.42,75.63,7.14
27.33,88.62,6.26
16.53,80.8,9.1
24.75,84.95,5.4
25.4,83.55,5.79
22.77,83.97,5.7
27.13,81.97,5.99
21.47,80.2,6.46
19.27,84.88,10.32
26.75,83.37,5.94
17.35,76.85,6.75
34.05,74.4,1.68
24.65,77.32,6.45
28.42,77.0,5.72
26.1,91.58,4.83
26.23,78.25,6.26
15.42,75.62,7.15
27.23,79.28,5.95
33.89,74.29,1.5
24.05,76.45,6.63
25.58,76.3,6.51
15.73,75.98,6.89
16.27,76.83,6.64
23.52,74.0,9.02
20.1,84.57,8.19
9.92,77.53,8.11
34.16,74.57,1.58
30.65,78.85,2.29
27.85,78.47,5.79
14.55,78.73,7.49
29.9,78.68,2.93
26.01,79.38,6.34
32.79,74.77,3.49
29.97,78.53,3.11
26.7,94.12,4.86
17.61,78.47,6.52
27.72,79.65,5.67
22.77,87.8,8.81
23.28,84.55,5.67
20.88,73.72,9.85
28.3,75.71,5.92
22.9,88.16,8.51
20.13,78.32,6.89
29.85,77.05,4.87
25.22,87.17,5.36
23.95,87.1,6.19
22.7,70.65,12.61
27.22,73.47,6.73
30.72,75.98,4.5
32.98,74.41,3.26
28.36,74.9,6.05
27.7,79.57,5.71
20.67,79.13,6.68
22.25,88.5,9.69
33.26,74.14,1.99
27.32,84.32,5.66
23.27,87.97,7.7
31.52,76.02,3.79
27.98,72.25,6.93
24.9,72.83,8.11
20.72,70.99,12.75
34.08,74.57,1.67
14.97,78.25,6.96
34.1,74.58,1.68
21.92,85.37,6.59
22.02,69.92,12.11
22.26,88.97,9.69
22.86,88.04,8.63
16.75,77.3,6.59
25.73,75.54,6.64
19.92,77.05,6.79
25.93,85.33,5.44
18.17,73.3,10.9
21.33,69.9,13.14
16.72,75.43,7.02
17.21,78.9,6.63
14.83,76.63,6.77
25.96,75.59,6.59
12.84,80.06,9.85
25.6,85.2,5.44
18.98,84.02,8.4
20.37,83.37,6.61
17.63,80.93,7.47
22.55,72.22,12.44
20.28,84.7,7.82
14.98,74.92,8.17
15.17,77.38,6.61
16.28,76.62,6.66
24.67,84.77,5.43
30.64,76.81,4.3
30.1,79.97,2.29
28.07,94.57,4.8
24.67,75.6,6.88
18.02,79.57,6.4
27.38,80.17,5.72
17.82,73.1,11.32
13.0,76.15,7.11
28.08,96.5,5.05
23.98,85.37,5.53
29.17,75.73,5.59
14.28,74.45,10.39
22.77,77.77,6.53
10.58,92.55,11.65
17.45,78.47,6.51
9.5,76.63,9.94
15.8,76.98,6.59
15.02,75.95,7.05
30.03,77.89,6.43
28.18,75.39,6.0
34.28,74.2,1.56
13.0,75.7,7.35
33.39,74.23,1.68
27.65,79.95,5.64
15.43,75.8,7.04
26.86,79.06,6.15
31.03,78.73,1.94
22.57,75.82,7.14
34.53,75.13,2.52
24.6,87.08,5.55
17.55,75.9,6.76
22.62,86.13,6.95
23.67,84.95,5.53
26.39,79.48,6.28
26.53,75.87,6.4
13.95,76.62,6.87
29.93,78.52,3.14
26.0,92.87,4.73
14.03,75.68,7.54
13.54,77.3,6.91
27.57,93.85,5.59
12.82,77.03,6.95
13.23,77.12,6.95
16.47,76.53,6.64
34.3,74.25,1.54
28.78,95.88,4.65
24.53,84.02,5.52
30.17,76.54,4.78
27.68,76.45,5.92
25.05,84.63,5.5
27.6,78.05,5.95
26.27,91.37,4.85
23.83,73.03,9.32
24.77,93.9,4.87
22.72,75.8,7.15
17.69,78.87,6.46
27.16,79.27,5.97
29.84,78.75,2.87
24.68,74.13,7.68
27.68,74.07,6.45
11.57,75.6,10.35
11.77,79.38,9.44
27.24,79.44,5.93
34.65,76.02,3.68
30.1,77.75,4.44
20.13,85.15,8.8
24.28,85.17,5.36
27.33,82.7,5.93
23.2,79.95,6.79
19.08,82.03,6.54
26.82,75.8,6.32
26.9,70.92,7.93
21.05,75.57,7.14
25.35,72.62,7.88
26.53,88.72,5.0
32.67,74.83,3.29
22.82,86.18,6.84
22.82,86.18,6.82
22.88,84.13,5.88
25.08,73.08,7.86
18.2,75.2,7.15
24.53,76.17,6.66
25.45,78.58,6.36
21.92,84.08,5.81
26.3,73.02,7.22
30.55,79.57,2.06
33.19,74.15,2.41
14.53,76.35,6.89
22.23,85.65,6.69
25.48,84.42,5.59
25.05,84.08,5.6
26.2,73.94,6.98
28.88,74.07,6.07
26.72,89.88,4.69
21.73,75.15,7.63
22.47,70.07,13.4
26.1,92.73,4.76
26.38,79.19,6.26
24.92,86.22,5.39
17.61,78.88,6.47
25.55,82.32,6.15
23.63,75.13,7.52
28.05,94.18,5.02
30.64,76.05,4.56
30.8,75.82,4.51
29.28,77.42,5.17
33.98,74.27,1.65
28.06,75.28,6.05
25.1,78.8,6.39
33.78,74.07,1.93
26.21,73.07,7.26
33.34,74.21,1.92
32.6,74.87,3.54
24.43,85.52,5.31
23.1,74.15,9.1
22.17,86.63,8.24
30.03,77.83,4.51
17.74,78.47,6.51
28.33,75.68,5.92
16.33,74.78,7.61
16.43,74.68,7.66
25.38,74.3,7.2
29.8,78.65,3.24
22.52,85.63,6.42
26.13,87.62,5.13
20.78,85.72,7.93
20.82,75.97,6.83
21.85,87.92,10.24
10.95,78.08,7.87
24.32,92.0,6.2
16.95,82.23,10.32
27.07,88.47,5.39
18.33,84.13,10.39
11.73,78.97,8.58
32.4,78.25,1.8
20.27,81.48,6.01
22.67,76.73,6.62
11.83,75.33,10.29
26.43,80.37,6.14
8.08,77.5,10.99
31.33,75.33,4.27
10.92,79.83,10.5
10.07,78.8,9.69
29.7,77.03,4.96
14.78,74.13,10.54
33.0,74.9,1.81
21.62,85.58,7.02
21.32,70.32,12.21
24.98,79.92,6.51
17.25,80.15,7.31
21.83,76.37,6.71
21.82,75.62,7.19
27.9,80.8,5.49
22.08,82.15,5.88
9.95,76.27,10.56
10.23,77.47,6.92
12.95,78.3,6.92
16.7,74.23,8.27
22.53,88.33,9.29
22.65,88.45,8.88
7.22,93.73,13.26
10.75,79.35,9.66
25.15,75.85,6.67
25.18,75.9,6.65
17.55,80.63,7.34
9.53,76.6,9.92
11.25,75.78,10.34
23.4,88.52,7.25
10.4,78.67,9.12
33.58,75.5,2.03
34.42,74.3,1.59
15.83,78.07,6.71
26.85,79.5,6.09
25.22,82.72,6.02
13.24,76.86,6.91
19.28,74.37,8.13
17.87,78.76,6.45
17.22,78.03,6.59
13.55,76.01,7.17
22.5,73.75,10.34
21.53,73.43,10.88
32.68,74.76,3.56
31.91,75.45,3.87
29.92,77.07,4.81
13.02,80.12,9.94
27.57,79.35,5.81
27.51,79.51,5.82
30.02,79.07,2.6
13.35,77.98,6.94
34.3,73.95,1.6
34.12,74.81,1.72
28.62,72.97,6.5
22.17,85.62,6.71
27.78,79.32,5.78
21.85,72.13,12.8
17.5,74.75,7.55
26.7,89.45,4.73
28.19,75.7,5.94
20.03,77.83,6.92
25.25,94.47,5.79
26.89,79.65,6.04
17.92,82.97,9.27
22.44,88.1,9.74
11.7,75.53,10.35
30.04,73.95,5.45
9.82,77.15,7.54
21.95,85.32,6.53
21.23,78.9,6.97
22.05,78.3,7.18
26.8,75.64,6.37
19.25,73.15,11.36
19.5,83.32,7.03
33.23,74.39,2.25
32.96,74.41,3.28
24.6,84.82,5.41
29.79,78.71,3.38
19.9,86.12,10.29
29.87,78.72,2.89
20.27,85.18,8.59
21.42,79.27,7.0
17.07,78.49,6.6
25.4,79.5,6.46
12.85,74.9,10.23
28.93,74.89,5.93
23.1,71.4,11.16
23.43,85.32,5.75
12.42,78.38,7.22
11.83,75.67,9.69
23.48,70.47,12.33
22.42,71.87,11.93
25.13,75.58,6.76
24.54,75.71,6.85
25.7,81.35,6.37
17.28,76.22,6.68
21.78,85.97,7.49
21.32,77.61,6.7
10.92,76.43,9.31
10.47,79.73,10.35
20.23,83.28,6.6
18.15,73.0,11.34
27.05,79.39,6.0
26.65,79.99,6.1
27.23,79.25,5.95
23.1,74.87,8.0
28.37,76.9,5.72
29.82,78.53,3.16
19.72,76.27,6.74
33.77,74.35,1.63
30.66,76.84,4.27
26.18,92.73,4.58
23.32,91.32,8.46
25.05,75.0,7.03
26.49,79.19,6.3
9.18,76.55,10.59
10.98,78.23,8.1
34.45,74.29,1.61
24.75,78.25,6.41
24.03,79.2,6.61
17.75,77.9,6.56
27.08,79.82,5.93
15.85,77.27,6.58
22.84,88.42,8.48
24.98,78.27,6.39
23.6,74.62,8.09
23.35,77.07,6.57
16.62,73.9,8.81
23.63,85.0,5.57
22.6,81.47,6.59
18.75,73.55,9.26
26.99,79.64,6.01
24.82,78.76,6.43
33.53,77.5,3.55
24.37,82.95,5.76
25.05,84.05,5.61
25.07,83.95,5.62
16.55,73.62,10.29
29.89,78.66,2.95
24.86,78.86,6.43
29.12,75.52,5.69
25.5,75.85,6.63
23.97,93.22,5.51
23.37,93.12,6.61
29.98,78.62,3.1
24.97,85.1,5.41
22.53,88.32,9.31
26.52,85.97,5.38
26.25,76.33,6.41
28.04,75.65,5.94
25.65,94.03,6.84
33.23,74.63,1.55
20.18,85.62,9.11
28.12,74.76,6.14
25.35,75.53,6.74
18.12,73.0,11.09
21.18,71.65,12.26
25.53,86.55,5.29
26.82,70.7,8.14
21.51,77.52,7.47
22.52,79.03,7.12
21.43,78.97,6.99
13.18,80.04,9.64
27.69,79.67,5.69
17.97,78.72,6.43
16.97,78.35,6.57
34.29,74.23,1.54
34.17,74.27,1.54
15.2,76.22,6.87
19.83,83.73,7.29
12.46,80.1,10.3
24.53,75.65,6.88
16.75,77.78,6.53
10.08,78.75,9.63
13.93,78.27,6.81
27.69,79.65,5.69
16.1,78.3,6.75
16.03,79.95,9.13
28.23,95.0,5.29
11.15,75.97,10.05
26.75,94.83,4.77
29.54,77.49,4.97
9.23,76.87,9.99
33.5,74.83,2.22
21.43,74.43,8.78
12.71,76.95,7.0
8.77,78.1,10.87
11.73,75.88,7.85
24.38,84.53,5.41
25.85,85.6,5.39
30.4,77.95,3.29
12.48,76.87,7.09
8.37,77.0,10.96
34.1,74.65,1.69
17.67,82.23,8.57
34.11,74.52,1.54
18.93,77.48,6.9
9.8,76.8,8.24
17.83,73.92,8.57
23.72,85.5,5.59
23.8,81.35,6.33
12.92,74.82,10.33
26.62,89.83,4.74
24.65,79.15,6.5
29.98,78.7,3.28
24.22,84.67,5.38
23.97,87.17,6.2
17.97,78.86,6.42
27.83,79.47,5.67
16.13,76.58,6.68
9.75,76.57,9.94
11.98,75.95,7.69
24.71,79.22,6.46
24.82,85.25,5.38
16.17,76.88,6.65
32.89,74.74,3.42
24.59,79.18,6.51
34.51,76.27,3.64
23.8,80.8,6.49
