Latitude,Longitude,PTrain_WSD
21.7,84.67,6.66
23.27,92.47,4.24
25.2,93.3,2.81
13.7,75.67,11.56
25.58,93.77,3.3
26.77,84.98,4.65
27.23,94.12,2.2
25.18,86.08,4.94
28.33,73.2,7.22
24.37,87.2,5.26
21.85,87.22,7.51
24.17,88.27,5.19
30.72,76.25,5.27
17.44,78.54,9.75
22.22,70.23,14.62
24.11,78.98,7.82
25.47,92.8,2.77
25.5,93.12,2.65
27.75,95.92,2.41
27.03,79.39,6.2
21.72,71.38,13.57
18.03,75.33,11.07
21.08,83.4,7.13
26.35,75.57,7.77
25.3,93.43,3.09
32.8,79.18,4.99
27.32,95.9,2.3
26.03,90.17,3.5
21.55,71.35,13.77
17.18,78.71,9.8
16.17,76.52,10.66
34.0,74.92,3.98
20.2,83.7,7.75
23.4,69.88,14.63
22.32,87.05,6.94
22.83,85.12,6.29
17.98,76.33,10.65
26.87,79.11,6.28
12.02,77.25,11.19
25.2,94.47,3.6
25.68,92.8,2.69
20.78,77.67,9.07
24.7,79.02,7.28
22.88,69.82,15.3
23.83,87.82,5.68
32.52,74.76,4.97
26.28,94.25,2.44
24.55,92.6,3.5
24.87,86.52,5.02
29.97,77.04,5.43
28.07,75.62,6.64
9.92,78.12,10.69
9.83,78.08,10.74
17.93,73.67,12.46
16.75,78.0,10.05
21.08,71.78,14.41
27.23,79.05,6.17
26.75,92.35,2.55
22.0,80.7,8.02
25.03,88.13,4.54
20.55,74.53,11.44
21.17,81.73,7.47
32.27,77.17,4.08
22.58,80.37,7.82
22.82,69.27,15.56
12.5,76.83,11.16
12.92,74.88,12.3
12.95,74.83,12.39
16.18,81.13,10.13
27.5,77.68,6.31
12.92,92.92,6.11
18.05,78.27,9.67
12.42,75.73,11.91
29.02,77.63,5.7
11.8,77.82,10.36
22.42,87.32,6.96
8.3,73.0,12.82
28.83,78.75,5.64
15.42,73.78,12.99
26.67,84.92,4.69
30.58,78.48,4.65
29.47,79.65,5.02
18.9,72.82,13.79
19.12,72.85,13.77
30.45,78.08,4.75
29.47,77.73,5.52
26.12,85.4,4.71
12.3,76.7,11.3
11.8,76.0,11.66
27.54,79.69,6.0
24.65,84.58,5.46
15.47,79.87,10.38
20.87,84.4,7.23
13.11,80.3,10.45
9.93,78.12,10.68
16.45,77.43,10.05
22.87,87.98,6.76
24.77,77.7,7.78
24.78,78.44,7.44
28.45,76.11,6.27
26.4,89.75,3.41
24.03,78.38,7.81
22.69,88.15,6.92
21.02,73.15,13.48
25.03,87.32,4.78
19.47,82.58,8.15
26.72,92.9,2.43
10.2,76.72,11.34
26.13,85.63,4.64
28.42,73.37,7.06
24.85,83.78,5.57
24.05,78.89,7.7
