Latitude,Longitude,PTrain_WSD
34.28,74.2,1.18
13.0,75.7,7.02
33.39,74.23,1.75
27.65,79.95,4.13
15.43,75.8,6.68
26.86,79.06,4.5
31.03,78.73,1.31
22.57,75.82,5.68
34.53,75.13,1.33
24.6,87.08,3.5
17.55,75.9,6.24
22.62,86.13,4.47
23.67,84.95,3.77
26.39,79.48,4.53
26.53,75.87,4.99
13.95,76.62,6.85
29.93,78.52,2.71
26.0,92.87,2.49
14.03,75.68,7.22
13.54,77.3,6.93
27.57,93.85,3.53
12.82,77.03,7.07
13.23,77.12,6.96
16.47,76.53,6.31
34.3,74.25,1.35
28.78,95.88,3.2
24.53,84.02,3.91
30.17,76.54,3.92
27.68,76.45,4.58
25.05,84.63,3.82
27.6,78.05,4.47
26.27,91.37,2.69
23.83,73.03,7.31
24.77,93.9,2.5
22.72,75.8,5.67
17.69,78.87,5.76
27.16,79.27,4.37
29.84,78.75,2.39
24.68,74.13,6.0
27.68,74.07,5.12
11.57,75.6,9.62
11.77,79.38,8.73
27.24,79.44,4.33
34.65,76.02,1.92
30.1,77.75,3.64
20.13,85.15,5.94
24.28,85.17,3.64
27.33,82.7,4.2
23.2,79.95,5.0
19.08,82.03,5.15
26.82,75.8,4.91
26.9,70.92,6.44
21.05,75.57,6.07
25.35,72.62,6.42
26.53,88.72,3.09
32.67,74.83,3.12
22.82,86.18,4.42
22.82,86.18,4.4
22.88,84.13,4.12
25.08,73.08,6.3
18.2,75.2,6.37
24.53,76.17,5.29
25.45,78.58,4.73
21.92,84.08,4.26
26.3,73.02,5.84
30.55,79.57,1.76
33.19,74.15,2.51
14.53,76.35,6.74
22.23,85.65,4.32
25.48,84.42,3.88
25.05,84.08,3.93
26.2,73.94,5.57
28.88,74.07,4.86
26.72,89.88,2.77
21.73,75.15,6.24
22.47,70.07,10.24
26.1,92.73,2.52
26.38,79.19,4.55
24.92,86.22,3.56
17.61,78.88,5.78
25.55,82.32,4.35
23.63,75.13,5.91
28.05,94.18,2.96
30.64,76.05,3.83
30.8,75.82,3.82
29.28,77.42,4.07
33.98,74.27,0.98
28.06,75.28,4.75
25.1,78.8,4.74
33.78,74.07,2.1
26.21,73.07,5.89
33.34,74.21,2.04
32.6,74.87,3.3
24.43,85.52,3.57
23.1,74.15,7.08
22.17,86.63,5.14
30.03,77.83,3.68
17.74,78.47,5.81
28.33,75.68,4.64
16.33,74.78,6.86
16.43,74.68,6.89
25.38,74.3,5.64
29.8,78.65,2.77
22.52,85.63,4.14
26.13,87.62,3.26
20.78,85.72,5.34
20.82,75.97,5.82
21.85,87.92,6.11
10.95,78.08,8.16
24.32,92.0,3.25
16.95,82.23,7.71
27.07,88.47,3.43
18.33,84.13,7.24
11.73,78.97,8.29
32.4,78.25,1.11
20.27,81.48,4.86
22.67,76.73,5.37
11.83,75.33,9.55
26.43,80.37,4.37
8.08,77.5,10.67
31.33,75.33,3.72
10.92,79.83,9.49
10.07,78.8,9.34
29.7,77.03,3.98
14.78,74.13,9.2
33.0,74.9,1.86
21.62,85.58,4.56
21.32,70.32,9.64
24.98,79.92,4.67
17.25,80.15,6.28
21.83,76.37,5.58
21.82,75.62,5.98
27.9,80.8,4.01
22.08,82.15,4.5
9.95,76.27,10.06
10.23,77.47,6.68
12.95,78.3,6.86
16.7,74.23,7.21
22.53,88.33,5.48
22.65,88.45,5.24
7.22,93.73,11.02
10.75,79.35,9.14
25.15,75.85,5.29
25.18,75.9,5.27
17.55,80.63,6.19
9.53,76.6,9.77
11.25,75.78,9.67
23.4,88.52,4.31
10.4,78.67,8.95
33.58,75.5,2.01
34.42,74.3,1.5
15.83,78.07,6.38
26.85,79.5,4.42
25.22,82.72,4.27
13.24,76.86,6.96
19.28,74.37,6.67
17.87,78.76,5.73
17.22,78.03,5.98
13.55,76.01,7.0
22.5,73.75,7.93
21.53,73.43,8.37
32.68,74.76,3.33
31.91,75.45,3.48
29.92,77.07,3.9
13.02,80.12,8.62
27.57,79.35,4.27
27.51,79.51,4.27
30.02,79.07,2.22
13.35,77.98,6.87
34.3,73.95,1.07
34.12,74.81,1.55
28.62,72.97,5.24
22.17,85.62,4.35
27.78,79.32,4.28
21.85,72.13,9.71
17.5,74.75,6.6
26.7,89.45,2.84
28.19,75.7,4.65
20.03,77.83,5.66
25.25,94.47,3.34
26.89,79.65,4.38
17.92,82.97,6.85
22.44,88.1,5.75
11.7,75.53,9.6
30.04,73.95,4.49
9.82,77.15,7.72
21.95,85.32,4.28
21.23,78.9,5.4
22.05,78.3,5.57
26.8,75.64,4.97
19.25,73.15,9.07
19.5,83.32,5.23
33.23,74.39,2.36
32.96,74.41,3.17
24.6,84.82,3.76
29.79,78.71,2.88
19.9,86.12,6.66
29.87,78.72,2.47
20.27,85.18,5.82
21.42,79.27,5.42
17.07,78.49,5.93
25.4,79.5,4.66
12.85,74.9,9.33
28.93,74.89,4.71
23.1,71.4,8.79
23.43,85.32,3.8
12.42,78.38,7.32
11.83,75.67,9.14
23.48,70.47,9.42
22.42,71.87,9.19
25.13,75.58,5.32
24.54,75.71,5.41
25.7,81.35,4.5
17.28,76.22,6.21
21.78,85.97,4.75
21.32,77.61,5.43
10.92,76.43,9.13
10.47,79.73,9.55
20.23,83.28,4.98
18.15,73.0,9.18
27.05,79.39,4.38
26.65,79.99,4.38
27.23,79.25,4.36
23.1,74.87,6.3
28.37,76.9,4.42
29.82,78.53,2.71
19.72,76.27,5.83
33.77,74.35,1.18
30.66,76.84,3.61
26.18,92.73,2.42
23.32,91.32,4.56
25.05,75.0,5.54
26.49,79.19,4.57
9.18,76.55,10.25
10.98,78.23,8.3
34.45,74.29,1.54
24.75,78.25,4.85
24.03,79.2,4.9
17.75,77.9,5.9
27.08,79.82,4.3
15.85,77.27,6.34
22.84,88.42,5.01
24.98,78.27,4.81
23.6,74.62,6.39
23.35,77.07,5.2
16.62,73.9,7.49
23.63,85.0,3.78
22.6,81.47,4.96
18.75,73.55,7.36
26.99,79.64,4.36
24.82,78.76,4.79
33.53,77.5,2.0
24.37,82.95,4.15
25.05,84.05,3.94
25.07,83.95,3.96
16.55,73.62,8.75
29.89,78.66,2.54
24.86,78.86,4.77
29.12,75.52,4.52
25.5,75.85,5.24
23.97,93.22,2.73
23.37,93.12,3.36
29.98,78.62,2.69
24.97,85.1,3.72
22.53,88.32,5.49
26.52,85.97,3.59
26.25,76.33,4.98
28.04,75.65,4.64
25.65,94.03,4.11
33.23,74.63,1.42
20.18,85.62,6.03
28.12,74.76,4.85
25.35,75.53,5.36
18.12,73.0,8.97
21.18,71.65,9.51
25.53,86.55,3.47
26.82,70.7,6.64
21.51,77.52,5.87
22.52,79.03,5.41
21.43,78.97,5.37
13.18,80.04,8.43
27.69,79.67,4.18
17.97,78.72,5.72
16.97,78.35,5.97
34.29,74.23,1.3
34.17,74.27,1.2
15.2,76.22,6.69
19.83,83.73,5.29
12.46,80.1,8.96
24.53,75.65,5.44
16.75,77.78,6.08
10.08,78.75,9.31
13.93,78.27,6.72
27.69,79.65,4.18
16.1,78.3,6.32
16.03,79.95,7.53
28.23,95.0,3.18
11.15,75.97,9.51
26.75,94.83,2.72
29.54,77.49,3.96
9.23,76.87,9.88
33.5,74.83,1.12
21.43,74.43,7.16
12.71,76.95,7.15
8.77,78.1,10.4
11.73,75.88,7.47
24.38,84.53,3.79
25.85,85.6,3.64
30.4,77.95,2.88
12.48,76.87,7.22
8.37,77.0,10.64
34.1,74.65,1.55
17.67,82.23,6.49
34.11,74.52,1.45
18.93,77.48,5.88
9.8,76.8,8.34
17.83,73.92,7.1
23.72,85.5,3.72
23.8,81.35,4.65
12.92,74.82,9.39
26.62,89.83,2.79
24.65,79.15,4.78
29.98,78.7,2.82
24.22,84.67,3.74
23.97,87.17,3.86
17.97,78.86,5.69
27.83,79.47,4.18
16.13,76.58,6.38
9.75,76.57,9.75
11.98,75.95,7.37
24.71,79.22,4.76
24.82,85.25,3.69
16.17,76.88,6.33
32.89,74.74,3.23
24.59,79.18,4.79
34.51,76.27,1.9
23.8,80.8,4.76
26.42,87.43,3.31
13.32,77.14,6.96
24.37,87.42,3.6
23.8,86.28,3.8
12.42,92.93,8.06
26.75,80.88,4.31
30.93,75.87,3.75
30.9,75.8,3.77
25.75,93.18,2.39
34.03,74.68,1.47
25.55,76.22,5.13
34.42,74.23,1.52
30.38,77.81,3.22
24.5,87.13,3.54
24.58,78.88,4.82
21.7,84.67,4.26
23.27,92.47,3.27
25.2,93.3,2.47
13.7,75.67,7.27
25.58,93.77,3.41
26.77,84.98,3.83
27.23,94.12,2.82
25.18,86.08,3.57
28.33,73.2,5.25
24.37,87.2,3.63
21.85,87.22,5.84
24.17,88.27,3.74
30.72,76.25,3.75
17.44,78.54,5.85
22.22,70.23,9.59
24.11,78.98,4.97
25.47,92.8,2.36
25.5,93.12,2.41
27.75,95.92,3.36
27.03,79.39,4.38
21.72,71.38,8.63
18.03,75.33,6.34
21.08,83.4,4.62
26.35,75.57,5.11
25.3,93.43,2.9
32.8,79.18,2.44
27.32,95.9,3.11
26.03,90.17,2.87
21.55,71.35,8.86
17.18,78.71,5.9
16.17,76.52,6.37
34.0,74.92,1.51
20.2,83.7,4.79
23.4,69.88,9.74
22.32,87.05,5.14
22.83,85.12,4.01
17.98,76.33,6.13
26.87,79.11,4.47
12.02,77.25,7.23
25.2,94.47,3.93
25.68,92.8,2.39
20.78,77.67,5.51
24.7,79.02,4.78
22.88,69.82,10.42
23.83,87.82,4.07
32.52,74.76,3.36
26.28,94.25,2.69
24.55,92.6,2.88
24.87,86.52,3.48
29.97,77.04,3.88
28.07,75.62,4.66
9.92,78.12,8.95
9.83,78.08,9.05
17.93,73.67,6.35
16.75,78.0,6.06
21.08,71.78,9.76
27.23,79.05,4.39
26.75,92.35,2.57
22.0,80.7,5.05
25.03,88.13,3.33
20.55,74.53,6.67
21.17,81.73,4.68
32.27,77.17,1.31
22.58,80.37,5.02
22.82,69.27,10.61
12.5,76.83,7.21
12.92,74.88,9.1
12.95,74.83,9.29
16.18,81.13,7.94
27.5,77.68,4.57
12.92,92.92,7.81
18.05,78.27,5.77
12.42,75.73,6.91
29.02,77.63,4.13
11.8,77.82,7.58
22.42,87.32,5.22
8.3,73.0,10.78
28.83,78.75,3.98
15.42,73.78,9.08
26.67,84.92,3.83
30.58,78.48,1.9
29.47,79.65,2.28
18.9,72.82,9.37
19.12,72.85,9.33
30.45,78.08,2.03
29.47,77.73,3.94
26.12,85.4,3.68
12.3,76.7,7.24
11.8,76.0,7.71
27.54,79.69,4.22
24.65,84.58,3.77
15.47,79.87,7.94
20.87,84.4,4.92
13.11,80.3,8.77
9.93,78.12,8.94
16.45,77.43,6.18
22.87,87.98,5.14
24.77,77.7,4.91
24.78,78.44,4.82
28.45,76.11,4.55
26.4,89.75,2.85
24.03,78.38,4.95
22.69,88.15,5.35
21.02,73.15,9.01
25.03,87.32,3.41
19.47,82.58,5.01
26.72,92.9,2.58
10.2,76.72,9.31
26.13,85.63,3.64
28.42,73.37,5.12
24.85,83.78,3.98
24.05,78.89,4.93
21.55,74.7,6.71
17.53,78.59,5.82
26.02,79.34,4.59
15.68,75.63,6.7
27.87,79.44,4.18
12.75,79.67,8.21
13.04,80.23,8.73
16.53,75.58,6.52
19.62,74.57,6.6
